TIMESTAMP,incomingShortwaveRadiation_43m,outgoingShortwaveRadiation_43m,incomingLongwaveRadiation_43m,outgoingLongwaveRadiation_43m,airPressure_43m,airTemperature_2m,airTemperature_43m,relHumidity_2m,relHumidity_43m,VaporPressure_43m,VaporPressureDeficit_43m,Precipitation_43m,belowcanopyPrecipitation_1m,WindVelocity_I_43m,WindVelocity_II_43m,WindDirection_43m,soilTemperature_1_5cm,soilTemperature_2_5cm,soilTemperature_3_5cm,soilTemperature_1_15cm,soilTemperature_2_15cm,soilTemperature_3_15cm,soilTemperature_1_30cm,soilTemperature_2_30cm,soilTemperature_3_30cm,soilMoisture_1_5cm,soilMoisture_2_5cm,soilMoisture_3_5cm,soilMoisture_1_15cm,soilMoisture_2_15cm,soilMoisture_3_15cm,soilMoisture_1_30cm,soilMoisture_2_30cm,soilMoisture_3_30cm
-,Wm-2,Wm-2,Wm-2,Wm-2,hPa,degC,degC,%,%,hPa,hPa,mm,mm,ms-1,ms-1,deg,degC,degC,degC,degC,degC,degC,degC,degC,degC,%,%,%,%,%,%,%,%,%
2024-04-14,148.6853888888889,20.19904166666668,326.9739524800376,375.4329108133711,961.7916666666666,12.34395833333334,12.309999999999997,68.50944444444444,62.50020833333335,9.062044063336218,5.366306429334313,0.0,0.0,4.162951388888888,4.035083333333332,292.2374310102422,11.474027777777788,11.760625000000003,11.635624999999997,11.473888888888894,11.095972222222217,11.134513888888891,10.212916666666676,10.115972222222242,10.100208333333363,38.28583333333335,30.83993055555556,32.31604166666668,35.873333333333335,31.168819444444466,31.646875000000005,15.18750000000002,40.49069444444447,40.95847222222224
2024-04-15,164.55908333333338,21.007791666666655,323.2641868435284,347.9992840657507,949.5763888888889,7.118791666666668,6.789520833333336,81.54000000000008,76.00041666666662,7.23824426244572,2.886927439428164,8.999999999999996,7.768999999999998,4.479784722222219,4.266506944444442,250.2365087067028,10.323541666666669,10.665555555555557,10.388680555555553,10.743333333333332,10.594513888888896,10.518055555555563,10.155138888888867,10.095416666666669,10.053333333333349,40.395069444444474,32.84187500000002,35.70208333333331,37.502638888888875,30.920833333333334,31.411388888888894,15.165625000000025,40.39756944444442,40.91166666666666
2024-04-16,116.84884722222225,14.898847222222217,309.060112353324,331.90944568665714,944.0694444444445,3.857020833333333,3.5972291666666667,90.57680555555557,85.15451388888889,6.732943303520084,1.1986715286936094,4.5,4.914,4.422750000000001,4.210437499999999,265.90510431374565,8.40708333333334,8.832708333333327,8.413263888888885,9.325625000000002,9.457916666666655,9.241805555555553,9.65034722222222,9.626111111111099,9.549930555555557,41.59291666666666,34.865555555555545,38.89541666666664,38.6688888888889,31.445000000000007,31.60090277777776,15.73069444444444,40.36208333333338,41.14715277777778
2024-04-17,126.81249999999997,15.603958333333326,314.9642974988723,331.6298391655388,950.7777777777778,3.6528819444444443,3.3329374999999986,95.3693055555555,90.35763888888887,6.977342108453607,0.8214287621762223,6.099999999999999,5.311999999999999,2.649895833333334,2.5153819444444423,332.6903185911735,7.736750000000001,8.154069444444444,7.843041666666668,8.537708333333335,8.652916666666663,8.469861111111111,8.994652777777768,8.978263888888874,8.907152777777771,41.83784722222226,37.21173611111111,39.97069444444443,38.80243055555557,33.69972222222223,33.559513888888866,16.458124999999978,40.374652777777754,42.3197916666667
2024-04-18,142.59031249999995,18.21465972222223,297.9196284939536,336.24167016062034,957.2569444444445,4.4581527777777765,4.443006944444447,84.82520833333336,78.51819444444442,6.4619166741507525,2.029213995623664,0.5,0.395,2.8319166666666673,2.702652777777777,321.50640713113665,7.21528472222222,7.645145833333334,7.410527777777779,7.9681875000000035,8.074034722222226,7.917215277777775,8.518333333333347,8.497361111111102,8.438680555555534,41.600208333333306,37.23666666666665,39.64652777777772,38.45666666666668,34.62805555555551,34.81166666666672,16.21923611111112,41.92013888888887,42.74555555555557
2024-04-19,54.49468055555556,6.487611111111111,320.08379567128935,329.13564289351154,948.8055555555555,3.6161458333333325,3.381513888888888,94.47166666666664,89.09611111111116,6.9359391321614865,0.8640241776313582,7.299999999999999,5.382999999999999,5.342770833333334,5.159736111111112,263.9676085656319,6.871722222222222,7.320493055555557,6.968833333333332,7.713034722222223,7.832041666666665,7.6524236111111135,8.262777777777767,8.23513888888888,8.191923611111111,41.832916666666705,37.123125000000016,40.396875,38.668888888888894,34.6259722222222,35.16270833333334,16.157986111111107,41.97347222222222,42.70930555555555
2024-04-20,156.4762361111111,20.313777777777776,307.72848796044127,332.3979462937747,957.2222222222222,3.7646944444444435,3.4583541666666666,84.20673611111114,77.820625,5.998405341813809,1.8724622130630364,2.2,1.6649999999999998,3.66561111111111,3.48579166666667,319.21253459448275,6.735625000000004,7.148965277777775,6.9485069444444445,7.42517361111111,7.495833333333331,7.354951388888891,7.928361111111108,7.902027777777777,7.859104166666665,41.69833333333334,36.992222222222225,40.074305555555554,38.51576388888887,34.700138888888915,35.43104166666667,16.176249999999982,42.384791666666665,42.84701388888891
2024-04-21,159.7119652777778,22.64661805555555,280.81761953054547,328.43402230832334,962.2152777777778,2.9098750000000013,2.903437500000001,76.54368055555557,69.11770833333335,5.096946552998207,2.4690466357149248,0.0,0.0,2.7208888888888882,2.5925486111111113,62.51040495887713,6.523395833333334,6.983854166666665,6.8028402777777774,7.3094583333333345,7.414833333333338,7.305180555555558,7.8138888888888935,7.783833333333337,7.768430555555564,41.372569444444466,36.486249999999984,39.614375000000045,38.21986111111112,34.43493055555551,35.270833333333336,15.902638888888905,41.85187500000001,42.525625000000005
2024-04-22,206.7899583333334,27.917972222222215,261.0010732910943,324.4467885688721,963.9236111111111,1.734111111111111,1.839243055555556,76.74937499999997,70.04131944444447,4.800504228204913,2.2197892793072795,0.1,0.079,1.988104166666667,1.8608472222222225,78.90103251505349,6.032597222222224,6.532576388888885,6.397854166666667,6.8698402777777785,7.054548611111113,6.962250000000001,7.540583333333334,7.544611111111111,7.538097222222223,40.757222222222204,35.76479166666664,38.785694444444474,37.73750000000002,33.84659722222223,34.72090277777776,15.677638888888891,41.50409722222221,42.25479166666665
2024-04-23,196.1385347222222,27.308055555555555,264.5908705444025,331.7466691555135,959.2361111111111,3.0437673611111125,3.6580173611111118,65.12586805555554,55.34149305555556,4.308616734124912,3.711514726635867,0.0,0.0,1.7649375000000007,1.6310173611111114,66.02582810997565,5.74719097222222,6.200711805555555,6.069774305555553,6.566826388888892,6.728173611111113,6.642312499999999,7.271517361111113,7.279743055555553,7.287055555555558,40.42465277777777,35.535486111111126,38.246527777777864,37.44736111111114,33.41784722222226,34.31729166666665,15.500833333333325,41.27722222222223,42.11899305555554
2024-04-24,147.1301180555555,19.502937499999994,305.1954399560282,328.09580801158364,948.2430555555555,2.910465277777779,2.6001666666666665,87.25374999999998,81.53659722222223,5.9806552542230715,1.4160446974833603,2.4,2.1390000000000002,3.6372916666666657,3.5001597222222234,259.0362789592223,6.027041666666665,6.421416666666666,6.194118055555554,6.729729166666665,6.7690138888888916,6.6709305555555565,7.190819444444443,7.166347222222222,7.180173611111109,40.31333333333334,35.250555555555565,37.983194444444436,37.249999999999986,33.05555555555553,34.0144444444444,15.383263888888852,41.11944444444443,41.958472222222234
2024-04-25,143.3232986111111,18.51190972222222,297.93702887960933,328.79048721294254,946.8263888888889,3.1133750000000013,2.950666666666666,89.51680555555554,83.90118055555554,6.271042388044781,1.3372602959111788,2.4000000000000004,2.455,3.4166875,3.276631944444445,256.4366324182152,5.861798611111113,6.261701388888886,5.9816111111111105,6.5805555555555575,6.632409722222224,6.479895833333331,7.0830625000000005,7.060298611111113,7.0439791666666665,42.07472222222221,37.55222222222222,40.38298611111114,38.344374999999985,33.71368055555557,34.985763888888854,15.400208333333318,40.98694444444445,42.06416666666666
