,H_orig,LE_orig,ET_orig,CO2,H2O,NEE_orig,Reco,GPP_f,Ustar,location,date,year,month,day
5841,0.3157793292854425,0.22456718261618225,0.22249498556600944,0.3414425706472195,0.298466068742314,0.4987376598155042,0.4268178476754806,0.5362873310737094,0.43464966495348384,1,2023-06-13 17:30:00,2023,6,13
5842,0.2740667029348344,0.24421568810945368,0.2420789460714606,0.34030309936189607,0.2946141322632052,0.47041592490694295,0.4205582410728208,0.5632718967749444,0.3906121917897339,1,2023-06-13 18:00:00,2023,6,13
5843,0.24603695654924282,0.20211495629714202,0.2000359145343829,0.33899270738377396,0.3012238913491653,0.5032970913210435,0.41063464837049735,0.5291302387152147,0.35515581289441156,1,2023-06-13 18:30:00,2023,6,13
5844,0.20738858486994555,0.20647401224054354,0.20432363162437345,0.3451458523245212,0.3058912909765109,0.5625093792758464,0.3928511282885211,0.4676883464498204,0.34115542254895576,1,2023-06-13 19:00:00,2023,6,13
5845,0.15167788936132665,0.1427146306313051,0.14073448544635134,0.3576800364630812,0.3055306841571901,0.5746263737880505,0.36118598382749323,0.45053896396724036,0.3096024982109166,1,2023-06-13 20:00:00,2023,6,13
5846,0.12829640500708334,0.23828632390649274,0.23575007808575493,0.3687898814949859,0.30548970610954,0.8475481469493447,0.33346906952395805,0.17616339118164764,0.39345520785895516,1,2023-06-13 20:30:00,2023,6,13
5847,0.11794318938633806,0.22069475378539746,0.21819129092395667,0.3688468550592523,0.28502117130831833,0.8006591240124175,0.3181885010358423,0.22003694921664754,0.42780560796304734,1,2023-06-13 21:00:00,2023,6,13
5848,0.11498958831087984,0.15047071814931967,0.1483795888370682,0.36810619872379213,0.2837590474406955,0.680973679177272,0.30359671203582006,0.3359862095049678,0.43506603343959405,1,2023-06-13 21:30:00,2023,6,13
5849,0.09411229442226077,0.16113533848658967,0.15895265546169168,0.36822014585232443,0.2916104413704534,0.6995071282496432,0.2927615780445969,0.3158939819327059,0.5053217097130961,1,2023-06-13 22:00:00,2023,6,13
5850,0.14589178655761564,0.13189503827509405,0.12991625483803326,0.3687898814949859,0.2969539787840255,0.6506098368373818,0.28100510124523836,0.3623211090583769,0.4702947108190748,1,2023-06-13 22:30:00,2023,6,13
5851,0.15473864048870545,0.1296020887532988,0.1276358229015998,0.3712967183226983,0.30125257598252037,0.6434050817284351,0.2706092535252055,0.36774755247807056,0.44816212347927914,1,2023-06-13 23:00:00,2023,6,13
5852,0.1531687446250608,0.12896554305714125,0.1269997434284039,0.36953053783044654,0.30637073413401705,0.6536421015462932,0.2606304158962821,0.35599551954380815,0.4768395029601197,1,2023-06-13 23:30:00,2023,6,13
5853,0.15667344018493523,0.1254822287521758,0.12354226890350282,0.3714106654512306,0.3112594152186731,0.6445570774912093,0.24840257512641725,0.3629819763466826,0.38254505237134867,1,2023-06-14 00:00:00,2023,6,14
5854,0.13894787602515157,0.12897003499971926,0.12699464574506764,0.37146763901549695,0.3142016390399498,0.65701716959202,0.24087589940077073,0.34943485154852133,0.3603018671524299,1,2023-06-14 00:30:00,2023,6,14
5855,0.15700595245626003,0.12704186864811245,0.1250804498421792,0.3765952597994531,0.32015574936350844,0.6397637158116201,0.23044440979260875,0.3647904513914144,0.3783032984191009,1,2023-06-14 01:00:00,2023,6,14
5856,0.1685765522727133,0.12173370267083419,0.11982298354903274,0.37864630811303535,0.32385606706631187,0.624337565654931,0.21906573700741797,0.37818454242613797,0.2942944505887711,1,2023-06-14 01:30:00,2023,6,14
5857,0.16089091229364372,0.12210447509779333,0.1201882371945243,0.37688012762078404,0.3254951889723156,0.6288469743559565,0.21039050143681357,0.37231047524838895,0.2942033699824344,1,2023-06-14 02:00:00,2023,6,14
5858,0.14634547927669986,0.1356072544872635,0.13353753637714894,0.38081130355515036,0.33020766445207633,0.7748091041504216,0.20183823038025436,0.22658307027624636,0.35071238045670416,1,2023-06-14 02:30:00,2023,6,14
5859,0.12919319871290177,0.1408055550356548,0.13866782187592985,0.38525524156791224,0.33273191218732207,0.8133708013947536,0.19303557505958877,0.1870299521405816,0.3007741851538612,1,2023-06-14 03:00:00,2023,6,14
5860,0.14709859524108437,0.13742162496022758,0.13531854090839138,0.3805834092980853,0.3341497526360153,0.723319454457179,0.18770265754828355,0.2751974746519646,0.2674321774770672,1,2023-06-14 03:30:00,2023,6,14
5861,0.18169683769475894,0.13971625896048964,0.13757595061035474,0.4057657247037372,0.3372599864526574,0.6782238961879681,0.1783885411329665,0.3182651324498495,0.3419751480059853,1,2023-06-14 04:00:00,2023,6,14
5862,0.21330362133437664,0.14011117557880554,0.13795750437466123,0.4061075660893345,0.3411406075651212,0.7237078668216393,0.1706141542848232,0.2720247879784124,0.3359443107149828,1,2023-06-14 04:30:00,2023,6,14
5863,0.3554152786306853,0.169467891968781,0.16696575414855294,0.356996353691887,0.3626008111194751,0.5164442613544411,0.17909781470673405,0.478339612760572,0.4182356385401079,1,2023-06-14 06:00:00,2023,6,14
5864,0.42886881271708593,0.20018529263134255,0.19732062822199953,0.3515268915223335,0.3723412930459023,0.4238697053068311,0.1819224343409592,0.5703271605836231,0.38768460087177153,1,2023-06-14 06:30:00,2023,6,14
5865,0.44563181062177204,0.17967770312002845,0.1770958856145912,0.3373404740200545,0.3860279609610335,0.4415012726389973,0.19234144928827598,0.554601923104898,0.3932079890703273,1,2023-06-14 07:00:00,2023,6,14
5866,0.5586744665935465,0.26405697280503104,0.2605795627403705,0.329990884229717,0.39144116105561083,0.37856964204269605,0.20189793054287045,0.6183902360967664,0.4441415652852775,1,2023-06-14 07:30:00,2023,6,14
5867,0.5628624992011596,0.2736266821389134,0.27018239637556096,0.3224703737465813,0.3972928262600442,0.39294384204563854,0.21906306386580823,0.6069708915816884,0.5190163294515646,1,2023-06-14 08:00:00,2023,6,14
5868,0.5264170456495554,0.3196017144247506,0.3158354917515025,0.3125,0.3923303846896179,0.4158807691741825,0.23279410126751462,0.5865324469400521,0.5567432177477067,1,2023-06-14 08:30:00,2023,6,14
5869,0.538180194401272,0.31028093357539915,0.30669401197937707,0.3079421148587054,0.38227437179628493,0.34053759802262806,0.24188723797643177,0.6625256389741502,0.5605686032138443,1,2023-06-14 09:00:00,2023,6,14
5870,0.6045725141139294,0.37139006906361716,0.3674305051960286,0.3058910665451231,0.3741525227520365,0.3500125057011285,0.25535452540598336,0.6553539996799675,0.5113525470040986,1,2023-06-14 09:30:00,2023,6,14
5871,0.6267815764195923,0.4119860001122986,0.40787637700190627,0.3097082953509571,0.36168700065687803,0.28926422339596003,0.26784255195919004,0.7174548681320281,0.5753431787131612,1,2023-06-14 10:00:00,2023,6,14
5872,0.6995784068801818,0.36830185854124164,0.364631959868969,0.31061987237921596,0.3520530616543411,0.27880357221674595,0.2761328551380009,0.7291360574894898,0.6038123739509467,1,2023-06-14 10:30:00,2023,6,14
5873,0.4363104373493355,0.28395253514009244,0.28090173275928565,0.3113605287146761,0.3512621853346943,0.38570524798069716,0.27688133478871046,0.6235689452016933,0.38793832541799494,1,2023-06-14 11:00:00,2023,6,14
5874,0.569260521904773,0.34020850100132893,0.33695641743792504,0.31221513217866903,0.35169245483502026,0.36185614029925417,0.2953741284444542,0.6501752905750404,0.4424240452800729,1,2023-06-14 11:30:00,2023,6,14
5875,0.6638905947038743,0.3910797506971869,0.38763855631918664,0.31569051959890615,0.35757280467280866,0.30622783916197094,0.3045991401394489,0.706675588787222,0.48046320994079755,1,2023-06-14 12:00:00,2023,6,14
5876,0.7268976150922292,0.4229538265735837,0.41943720147777375,0.31449407474931634,0.35971185876014355,0.2686960231870412,0.3113924840168407,0.744890388839591,0.5295556567562293,1,2023-06-14 12:30:00,2023,6,14
5877,0.5479914150197578,0.38690598738512794,0.38360179530588356,0.3137534184138562,0.36341627426771195,0.3290617781635746,0.3118094941079502,0.685277046390178,0.4237004749203045,1,2023-06-14 13:00:00,2023,6,14
5878,0.7500938333409567,0.44732261505923754,0.4438653270325066,0.3116453965360071,0.3768160958492925,0.255351704453501,0.3221759372702768,0.7598446387268523,0.5487606531780626,1,2023-06-14 13:30:00,2023,6,14
5879,0.49295868770220397,0.3940930955099291,0.3908709727406865,0.3143801276207836,0.3819916232674993,0.3584869572893526,0.3193629012496937,0.6574196645476631,0.5038709257693058,1,2023-06-14 14:00:00,2023,6,14
5880,0.41685976708569705,0.35368432873533107,0.35059225564903157,0.30919553327256155,0.3869745538617506,0.35605938001147586,0.31189592568666324,0.658597966338391,0.4958363151388979,1,2023-06-14 14:30:00,2023,6,14
5881,0.47647759532315814,0.38009320780849354,0.37699321723126267,0.30834092980856864,0.3947562851105034,0.31505539289970436,0.3217019001581608,0.7007404390265191,0.4583371283585974,1,2023-06-14 15:00:00,2023,6,14
5882,0.49297588101964807,0.43813284920174445,0.43472807657657864,0.30435278030993596,0.4039271721745943,0.3679618649678531,0.3183239402107326,0.6478768747363368,0.4898575239086592,1,2023-06-14 15:30:00,2023,6,14
5883,0.4561263845081073,0.30726758876265703,0.3044683497954309,0.3063468550592523,0.404263192165325,0.40628816077917884,0.3147517319730012,0.6094002298415839,0.460510051395485,1,2023-06-14 16:00:00,2023,6,14
