year,month,day,30min,location,incomingShortwaveRadiation,soilHeatflux,waterPressureDeficit,windSpeed,day_of_year,H_orig,LE_orig,day_of_year
2023,6,16,28,0,766.7283333333334,29.060666666666666,19.298955939226108,1.812,167,118.1351,95.541,167
2023,6,16,28,1,340.1333333333333,-30.672226854690678,13.390832126659458,4.379666666666666,167,54.07293000000001,69.48899999999999,167
2023,6,16,29,0,447.0173333333334,29.584999999999997,17.480898439097313,1.7220000000000002,167,143.2469,40.936,167
2023,6,16,30,1,510.56666666666666,-31.08297005608548,8.446201649413792,2.515333333333333,167,117.1018,170.79,167
2023,6,16,31,0,225.62900000000002,17.886666666666667,10.577231658294826,1.1943333333333335,167,22.088279999999997,60.568000000000005,167
2023,6,16,31,1,266.09999999999997,-31.291887537133363,6.9358745905509664,2.8663333333333334,167,48.32091,46.68899999999999,167
2023,6,16,32,1,138.06666666666666,-31.087456680202234,5.993476599318097,2.6300000000000003,167,24.65579,27.092,167
2023,6,16,33,1,152.06666666666666,-31.087963234537998,4.51839061879379,2.9766666666666666,167,79.29149,89.132,167
2023,6,16,34,1,54.76333333333333,-31.090930195647402,3.5956733746733995,3.045666666666667,167,-22.96225,88.007,167
2023,6,16,35,1,8.545,-30.684167064033538,2.0125646959378614,1.6669999999999998,167,-49.717659999999995,147.14,167
2023,6,16,36,1,43.20000000000001,-30.68959443191664,2.755881651813336,2.286,167,-92.68366,140.3,167
2023,6,16,38,0,76.76766666666667,-1.9536666666666667,0.701517786009056,0.7040000000000001,167,6.11838,28.941999999999997,167
2023,6,16,39,1,38.876666666666665,-29.66534156501341,2.7478736930141228,3.116,167,-34.04198,35.404,167
2023,6,16,40,1,8.200333333333333,-29.46062124846186,2.6722654331658866,3.546,167,-46.99211,44.908,167
2023,6,16,41,1,2.1696666666666666,-28.84320387807773,3.3300136129431266,3.535,167,-84.5546,81.251,167
2023,6,16,42,0,-1.5386666666666666,-4.652333333333334,0.11110826741456314,0.691,167,-3.6308199999999995,2.2976,167
2023,6,16,42,1,-0.36766666666666664,-29.049516222541502,4.295340221850903,3.373666666666667,167,-81.65859,56.187,167
2023,6,16,43,1,-0.7953333333333333,-28.63754281775978,4.324359286887082,3.4019999999999997,167,-58.06615,44.278999999999996,167
2023,6,16,44,0,-1.3299999999999998,-5.868333333333333,0.003944189960646938,0.799,167,-1.59168,0.78208,167
2023,6,16,44,1,-0.8716666666666666,-28.2261483322189,4.812732064904582,3.2253333333333334,167,-45.39094,33.641,167
2023,6,16,45,0,-1.4453333333333331,-6.044,0.0,0.7133333333333333,167,-2.5426599999999997,1.1043,167
2023,6,16,45,1,-1.1773333333333333,-28.019835987755126,5.1151879141208685,3.606666666666667,167,-58.22104,30.471999999999998,167
2023,6,16,46,1,-1.3446666666666667,-28.226437791839373,4.568169470929643,3.9506666666666668,167,-50.52301,22.994,167
2023,6,16,47,1,-0.8253333333333334,-27.81359600819633,4.650159800837388,4.072666666666667,167,-33.22314,18.694000000000003,167
2023,6,17,0,0,-1.2306666666666668,-6.696666666666666,0.0,0.9056666666666667,168,-1.76692,3.3763,168
2023,6,17,0,1,-0.8036666666666666,-27.813523643291198,4.461997113665641,3.9170000000000003,168,-36.05962,23.54,168
2023,6,17,1,1,-0.9676666666666667,-27.81431965724739,4.43867816818682,3.811666666666666,168,-25.76191,12.136,168
2023,6,17,2,1,-1.4513333333333334,-28.02041490699597,4.013059878480933,3.624333333333333,168,-31.31152,8.0052,168
2023,6,17,3,1,-2.146333333333333,-27.815115671203575,3.5764005603189037,3.8066666666666666,168,-52.688140000000004,12.695,168
2023,6,17,4,1,-2.2496666666666667,-27.814319657247438,3.137816877607891,4.106333333333333,168,-48.98304,11.690999999999999,168
2023,6,17,5,1,-2.3486666666666665,-27.815188036108704,2.901686611899324,3.779,168,-52.505669999999995,5.9227,168
2023,6,17,6,1,-2.138333333333333,-27.609237516170435,2.6911292504263216,3.901,168,-60.09926,8.5353,168
2023,6,17,7,1,0.009333333333333194,-27.405747403005805,2.8321861407941284,4.385666666666666,168,-61.553940000000004,18.781,168
2023,6,17,8,1,16.36,-27.20073762683388,3.1123422154178755,4.433333333333334,168,-48.33136,14.498,168
2023,6,17,9,1,52.51333333333334,-27.612855761425816,3.0363080021299034,4.209666666666667,168,-40.841359999999995,10.363,168
2023,6,17,10,1,84.68333333333334,-27.40719470110802,3.3729373685644486,4.013000000000001,168,-41.544779999999996,26.745,168
2023,6,17,11,1,108.16666666666667,-27.40733943091823,3.6041288793145974,3.935333333333334,168,-21.26332,26.424,168
2023,6,17,12,1,121.46666666666665,-27.201388910979908,3.6911299883468995,3.6023333333333336,168,-20.80254,38.504,168
2023,6,17,14,0,369.15933333333334,-7.585,2.6335923495134104,0.4713333333333333,168,33.273109999999996,114.0,168
2023,6,17,14,1,418.3333333333333,-27.40726706601315,4.1765813232679,4.579,168,43.71747,73.791,168
2023,6,17,15,0,457.146,-3.315,4.527145058174344,0.77,168,57.171490000000006,123.38,168
2023,6,17,15,1,493.93333333333334,-27.816201144780234,4.612848652516005,4.1690000000000005,168,68.54339,50.651,168
2023,6,17,16,0,560.555,1.5893333333333333,6.3589483888039116,1.1263333333333334,168,59.818169999999995,140.1,168
2023,6,17,16,1,583.3000000000001,-28.02121092095221,4.968309350264931,3.8966666666666665,168,120.3311,89.25399999999999,168
2023,6,17,17,0,597.2163333333333,6.724666666666667,8.017455424653118,1.564,168,59.3365,147.39,168
2023,6,17,17,1,640.3333333333334,-28.22491812883208,5.634048087414955,4.019666666666667,168,147.988,114.38,168
2023,6,17,18,0,702.1513333333334,11.543000000000001,9.2446416078237,1.7536666666666667,168,90.31317,141.29,168
2023,6,17,18,1,709.6,-28.63450349174519,6.841141875995984,4.13,168,181.2386,127.47,168
2023,6,17,19,0,718.0216666666666,18.167666666666666,10.690670725323889,1.604,168,100.7335,151.4,168
2023,6,17,19,1,734.6333333333333,-29.249822279881386,7.362198641690837,4.216666666666667,168,227.1257,131.38,168
2023,6,17,20,0,457.425,22.17166666666667,10.496402883932213,1.539,168,63.080909999999996,130.21,168
2023,6,17,20,1,691.2666666666668,-29.452878203615278,7.8306572567217945,4.333333333333333,168,172.2652,124.94,168
2023,6,17,21,0,614.8413333333333,20.98633333333333,11.834458711541826,1.5163333333333335,168,75.59295,105.48,168
2023,6,17,21,1,812.3000000000001,-30.06595367969312,9.061538305170156,3.9819999999999998,168,234.1754,157.22,168
2023,6,17,22,0,887.6669999999999,27.90833333333333,15.374422039119079,1.8473333333333335,168,120.9369,214.14,168
2023,6,17,22,1,872.3333333333334,-30.679463345201494,10.732687745859764,4.142666666666666,168,233.9473,174.92,168
2023,6,17,23,0,853.7136666666665,36.50966666666667,16.508778432830976,2.0063333333333335,168,138.2545,195.32,168
2023,6,17,23,1,905.3333333333334,-31.089844722070843,11.823302871919605,3.953,168,250.8524,161.7,168
2023,6,17,24,0,914.1456666666667,41.667,16.962857522595215,1.8470000000000002,168,136.8926,169.94,168
2023,6,17,24,1,905.6666666666666,-31.499791909509458,12.467001282624175,4.305666666666667,168,205.6048,153.54,168
2023,6,17,25,0,901.659,46.85399999999999,17.684399962832295,1.7353333333333334,168,174.2472,210.08,168
2023,6,17,25,1,883.0,-32.320192838722605,12.946931598691256,3.5713333333333335,168,311.231,225.41,168
2023,6,17,26,0,899.1496666666667,49.37633333333333,19.35783776306774,1.9736666666666665,168,195.8786,239.39,168
2023,6,17,26,1,870.6666666666666,-32.72970583673064,13.616679930057698,3.9263333333333335,168,214.3475,159.03,168
2023,6,17,27,0,900.735,49.86433333333333,20.69044522506688,2.247,168,155.0965,173.75,168
2023,6,17,27,1,762.5,-33.140738497746014,14.796686909640338,3.377333333333333,168,239.3504,151.29,168
2023,6,17,28,0,661.9989999999999,47.26333333333334,20.07200371524142,1.742,168,157.2231,118.55,168
2023,6,17,28,1,606.6333333333333,-33.757576948889344,14.457605581490482,3.7063333333333333,168,134.2772,87.37899999999999,168
2023,6,17,29,0,463.7823333333333,39.791,19.342488893862814,1.4296666666666666,168,172.2293,78.794,168
2023,6,17,29,1,516.2666666666667,-34.168971434430176,14.481762609606493,3.6343333333333336,168,156.4326,107.91,168
2023,6,17,30,1,439.96666666666664,-34.168971434430226,14.678792745072311,3.2289999999999996,168,102.0027,150.0,168
2023,6,17,31,0,421.71600000000007,25.721333333333334,19.044666635455172,1.3266666666666667,168,46.23301,81.749,168
2023,6,17,31,1,392.09999999999997,-34.37405357550723,14.618303480052724,3.577666666666667,168,31.224729999999997,103.42,168
2023,6,17,32,0,337.19633333333337,23.212333333333333,17.95240394573152,1.2436666666666667,168,39.694990000000004,118.72,168
2023,6,17,32,1,362.3333333333333,-34.16803069066378,15.087582484820102,3.6533333333333338,168,74.81430999999999,69.58,168
2023,6,17,33,0,405.37733333333335,21.76,18.070023484514213,1.3323333333333334,168,20.34349,67.507,168
2023,6,17,33,1,484.4666666666667,-34.16766886613828,14.215494278366183,3.474,168,106.8267,88.199,168
2023,6,17,34,0,363.5433333333333,20.36733333333333,17.833384042818484,1.3860000000000001,168,12.320039999999999,45.696999999999996,168
2023,6,17,34,1,396.9666666666667,-34.16672812237182,14.001961814147222,3.1183333333333336,168,77.67416,118.05,168
2023,6,17,35,1,298.1333333333334,-34.37253391249994,14.106998954630626,3.298666666666667,168,39.08574,77.618,168
2023,6,17,36,1,224.6,-34.37347465626633,14.215353111691382,2.8049999999999997,168,14.9507,61.56,168
2023,6,17,37,0,136.04466666666667,11.182666666666668,16.59426314894514,0.884,168,-12.1179,30.455,168
2023,6,17,38,0,70.14899999999999,7.608333333333333,14.033342249381938,0.589,168,-33.88256,47.053999999999995,168
2023,6,17,38,1,87.77999999999999,-33.96142888657953,11.28212559531069,1.9256666666666666,168,-7.576569999999999,12.404000000000002,168
2023,6,17,39,1,42.856666666666676,-33.552639537622554,10.631886281840954,1.9913333333333334,168,-10.442260000000001,16.332,168
2023,6,17,40,1,12.544666666666666,-33.76068863980902,10.32216354691348,2.3633333333333333,168,-31.13203,12.535,168
2023,6,17,41,1,-0.1396666666666666,-33.14334363432982,10.934642054823284,2.5,168,-16.576710000000002,8.0366,168
2023,6,17,43,1,-2.2583333333333333,-32.731659689168616,11.325574544425063,2.005333333333333,168,-3.06831,1.461,168
2023,6,17,46,0,-4.164666666666666,-10.964666666666666,2.441367786463541,1.4376666666666666,168,-22.460810000000002,0.89338,168
2023,6,18,0,0,-3.9309999999999996,-11.973999999999998,1.7600589449732897,1.1813333333333333,169,-17.37389,2.2066,169
2023,6,18,1,0,-3.939,-12.533000000000001,1.733705002665607,1.4169999999999998,169,-24.25615,2.6475,169
2023,6,18,2,1,-2.3093333333333335,-30.47626269165729,9.939465157722916,0.805,169,-0.24702,0.044578,169
2023,6,18,7,0,-2.3753333333333333,-15.046333333333331,0.7664618414598579,1.1106666666666667,169,-14.3601,-2.2431,169
2023,6,18,7,1,-0.49700000000000005,-29.86116099823654,8.923706673562041,2.2753333333333337,169,-22.06421,1.3122,169
2023,6,18,12,1,229.0666666666667,-29.24352653313697,9.74713785813849,0.125,169,19.498839999999998,52.638999999999996,169
2023,6,18,13,0,301.7873333333334,-8.809,3.6184964600511798,0.6853333333333333,169,47.86115,49.678999999999995,169
2023,6,18,13,1,308.43333333333334,-29.65557230282372,9.722855213379734,0.9856666666666666,169,21.76458,42.538000000000004,169
2023,6,18,14,0,386.1876666666667,-5.487666666666666,4.79309185040856,0.8543333333333334,169,65.43633,77.818,169
2023,6,18,14,1,390.6000000000001,-29.6552828432033,9.405526509893374,0.73,169,63.86076,77.232,169
2023,6,18,15,0,465.21900000000005,-1.5463333333333333,6.8131798344757115,0.8133333333333334,169,67.75778000000001,84.66799999999999,169
2023,6,18,15,1,470.4333333333334,-29.652677706619393,10.338035982805753,0.7530000000000001,169,164.6532,30.896,169
2023,6,18,16,0,471.44233333333335,2.988,8.222166076520406,1.0006666666666666,169,59.61185,71.779,169
2023,6,18,16,1,502.2666666666667,-30.060164487284418,9.537956069076827,0.874,169,161.5758,141.67,169
2023,6,18,17,0,604.859,7.541999999999999,9.857357119805009,1.037,169,93.77407,107.37,169
2023,6,18,17,1,599.9,-30.469315660766895,11.560153577075397,0.7726666666666667,169,175.9651,251.24,169
2023,6,18,18,0,677.4356666666667,13.012666666666668,11.779102456385841,1.0593333333333332,169,116.3414,130.04,169
2023,6,18,18,1,673.5000000000001,-30.675049085989873,12.499373370624706,1.3606666666666667,169,171.7218,103.56,169
2023,6,18,19,0,734.1473333333333,19.587666666666667,15.657094086494437,0.8803333333333333,169,98.72570999999999,153.83,169
2023,6,18,19,1,739.6666666666666,-30.879118118395347,12.496281022606508,1.8999999999999997,169,136.3369,93.759,169
2023,6,18,20,0,795.6653333333334,26.087333333333333,17.793457107948896,1.367,169,130.8342,106.82,169
2023,6,18,20,1,773.3333333333334,-31.286966723585977,13.260912530429525,1.6016666666666666,169,153.7807,167.53,169
2023,6,18,21,0,845.6906666666667,32.48833333333334,19.93330757462561,1.1303333333333334,169,162.6837,197.3,169
2023,6,18,21,1,800.1999999999999,-31.696407356688827,15.243500171499408,1.133,169,326.0319,317.56,169
2023,6,18,22,0,877.8209999999999,38.51133333333333,20.76703483353143,1.1316666666666666,169,141.602,192.52,169
2023,6,18,22,1,853.1,-32.31433128140882,16.130725515192687,1.075,169,193.9637,115.56,169
2023,6,18,23,0,884.9753333333333,42.984333333333346,22.336664745855273,1.306,169,160.9653,223.05,169
2023,6,18,23,1,832.8333333333334,-32.10497961093046,16.430288780708928,1.4983333333333333,169,229.0901,330.28,169
2023,6,18,24,1,682.7333333333332,-32.307022425992926,15.744978782781127,1.7666666666666666,169,128.6908,206.73,169
2023,6,18,25,0,739.9656666666666,43.60566666666667,25.486444882013686,1.6603333333333332,169,122.8601,278.85,169
2023,6,18,25,1,734.8000000000001,-32.51181510744951,18.414539755582684,1.083,169,134.5858,279.98,169
2023,6,18,26,0,830.491,41.37133333333333,26.620754434175257,1.2620000000000002,169,119.2727,141.84,169
2023,6,18,26,1,679.3333333333334,-32.30333181583241,18.631018286322714,1.6003333333333334,169,193.7959,141.27,169
2023,6,18,27,0,886.8879999999999,45.336999999999996,27.40097440863856,1.5356666666666667,169,166.7698,190.97,169
2023,6,18,27,1,784.5333333333333,-32.714075017227266,18.7358807767437,1.429,169,187.518,129.68,169
2023,6,18,28,0,835.067,47.173,26.988474439699786,1.4313333333333331,169,123.2123,155.15,169
2023,6,18,28,1,818.1333333333333,-32.507473213142966,19.23840764731039,2.0043333333333333,169,214.9764,182.2,169
2023,6,18,29,0,766.928,45.614,26.95526520201993,1.3486666666666667,169,109.0031,148.7,169
2023,6,18,29,1,768.4333333333334,-32.712555354219965,22.06925489603306,1.5336666666666667,169,194.08599999999998,186.01,169
2023,6,18,30,0,748.7846666666666,43.37800000000001,28.30746783675216,1.3823333333333334,169,125.3371,131.86,169
2023,6,18,30,1,676.3000000000001,-32.916552021720314,21.008815361667295,1.9136666666666668,169,248.2618,75.837,169
2023,6,18,31,0,698.149,40.59466666666667,29.009787708510498,1.405333333333333,169,106.7671,158.81,169
2023,6,18,31,1,647.8333333333334,-32.91633492700502,19.86975626595725,2.0243333333333333,169,184.38400000000001,139.77,169
2023,6,18,32,0,631.1923333333334,37.32666666666667,28.091350306299894,1.529,169,86.70943,229.6,169
2023,6,18,32,1,534.5666666666667,-32.91626256209989,19.643742156361846,2.0193333333333334,169,130.8232,103.96,169
2023,6,18,33,1,464.8666666666666,-32.71118042102299,19.87027189265815,2.276,169,75.94493,80.559,169
2023,6,18,34,1,388.2333333333333,-32.09448669968976,20.681024807762164,1.850666666666667,169,67.37411,90.719,169
2023,6,18,35,0,329.0553333333333,19.205000000000002,24.513626359123606,1.3903333333333334,169,14.365479999999998,74.253,169
2023,6,18,35,1,303.1666666666667,-31.477503518736167,20.6983944319172,1.8276666666666666,169,38.283809999999995,67.921,169
2023,6,18,36,1,230.46666666666667,-30.656306575566834,19.984979123899425,1.8563333333333334,169,13.799470000000001,57.578,169
2023,6,18,37,1,128.83333333333334,-30.042507450438038,19.097562561498535,1.907,169,-9.827110000000001,42.553000000000004,169
2023,6,18,38,1,60.48,-28.81172514435559,17.73953428310812,2.062666666666667,169,-18.10665,18.06,169
2023,6,18,39,1,31.03333333333333,-27.990672930996418,16.676532810505776,2.340333333333333,169,-30.877240000000004,22.401999999999997,169
2023,6,18,40,1,10.813666666666668,-27.167087945958524,16.66402078197305,2.3379999999999996,169,-44.796409999999995,55.266999999999996,169
2023,6,18,41,1,0.1353333333333334,-25.72709869920793,16.507572475552514,2.164,169,-52.45625,29.750999999999998,169
2023,6,18,42,1,-1.1736666666666666,-25.11033261296962,16.218166086502308,3.0323333333333338,169,-93.34594,25.122,169
2023,6,18,43,1,-1.7686666666666664,-23.876800440493064,14.455771295621673,3.1266666666666665,169,-52.78249,-15.952,169
2023,6,18,44,0,-3.7993333333333332,-3.579333333333333,14.833823261151895,2.2253333333333334,169,-27.39338,15.145999999999999,169
2023,6,18,45,0,-2.9623333333333335,-4.305,14.382390809638595,2.562,169,-36.250809999999994,22.678,169
2023,6,18,45,1,-1.5013333333333332,-22.43927160051616,12.344056954320012,3.301666666666667,169,-29.05445,8.5944,169
2023,6,18,46,0,-2.974,-4.499666666666666,14.040694418120097,2.1926666666666663,169,-26.685470000000002,16.663,169
2023,6,18,46,1,-1.3186666666666667,-22.027804750070096,11.633963174293935,3.0049999999999994,169,-30.72137,9.881,169
2023,6,18,47,0,-3.017333333333333,-4.483333333333333,13.766717653223353,1.5840000000000003,169,-23.26381,15.484000000000002,169
2023,6,18,47,1,-1.2386666666666668,-21.410170284970576,11.418322334827781,2.8080000000000003,169,-31.30238,18.527,169
2023,6,19,0,1,-1.2249999999999999,-20.586947124458185,11.71314553250157,3.0370000000000004,170,-42.599779999999996,21.944000000000003,170
2023,6,19,1,1,-0.8646666666666666,-20.175625003822436,12.179343096931902,3.1660000000000004,170,-33.02547,16.805999999999997,170
2023,6,19,2,0,-2.295666666666667,-4.563,12.066204258236695,1.3603333333333332,170,-17.25965,18.436,170
2023,6,19,2,1,-1.132,-19.969963943504585,12.516808653183892,2.9806666666666666,170,-22.96641,10.982000000000001,170
2023,6,19,3,1,-1.4466666666666665,-20.17605919325312,11.91945664833782,2.3166666666666664,170,-36.65332,25.155,170
2023,6,19,4,1,-0.6446666666666666,-19.970108673314847,12.06149381531228,2.311,170,-41.211729999999996,24.741,170
2023,6,19,5,1,-0.868,-19.970108673314748,12.30934329066114,2.985333333333333,170,-9.12385,1.1263,170
2023,6,19,6,1,-0.88,-20.17605919325312,12.142355154842162,2.971666666666667,170,-3.6987699999999997,2.8555,170
2023,6,19,7,0,-1.1296666666666668,-4.536,10.817916107883558,1.5136666666666667,170,-15.77534,13.09,170
2023,6,19,7,1,-0.2546666666666666,-20.17562500382254,12.095783178625105,3.372666666666667,170,-5.57953,1.8362,170
2023,6,19,8,1,2.4386666666666668,-20.382299172811866,11.98850772180668,3.2750000000000004,170,-8.84168,3.0829,170
2023,6,19,9,1,5.0793333333333335,-20.5878155033195,12.033352647487725,3.1756666666666664,170,-6.17045,2.0259,170
2023,6,19,11,0,14.465666666666666,-3.5819999999999994,8.06380353228663,0.8963333333333333,170,-6.33234,6.8333,170
2023,6,19,12,1,57.44333333333333,-21.410532109496128,11.413793223270947,2.85,170,-14.58821,14.737,170
2023,6,19,13,1,75.74666666666667,-21.41074920421137,11.61962504432655,2.7223333333333337,170,-17.16685,20.671999999999997,170
2023,6,19,15,0,174.46599999999998,2.1306666666666665,8.750150263728747,0.6236666666666667,170,8.7288,36.545,170
2023,6,19,15,1,172.83333333333334,-21.822577879182933,11.732816460492732,2.1453333333333333,170,-6.5896300000000005,43.035,170
2023,6,19,16,0,241.35633333333337,4.574666666666666,9.483096831396377,0.6643333333333333,170,21.764770000000002,44.251000000000005,170
2023,6,19,16,1,201.23333333333335,-22.0278047500702,11.714188038453932,2.0833333333333335,170,7.714860000000001,61.183,170
2023,6,19,17,0,397.2056666666667,7.751,13.419595328144991,0.847,170,33.20106,84.42299999999999,170
2023,6,19,17,1,374.40000000000003,-22.233682905103286,11.876853720081739,2.4546666666666668,170,34.18575,59.04,170
2023,6,19,18,0,620.3193333333334,11.766333333333334,17.290482760422833,1.2693333333333332,170,93.10204,134.91,170
2023,6,19,18,1,618.0666666666667,-22.850448991341594,12.572205697761023,3.204,170,103.6175,109.63,170
2023,6,19,19,0,646.549,17.602999999999998,18.708458785160573,1.1836666666666666,170,103.5894,118.69,170
2023,6,19,19,1,616.2,-23.259600164824175,13.009854447581809,3.0596666666666668,170,109.6603,94.99600000000001,170
2023,6,19,20,0,706.5693333333334,22.663333333333338,18.612036490475838,1.3096666666666665,170,123.3216,130.59,170
2023,6,19,20,1,720.1,-23.87585969672661,13.56646362291048,2.3153333333333332,170,218.47799999999998,160.82,170
2023,6,19,21,0,718.337,28.239333333333335,19.542208232325216,1.6116666666666666,170,120.0187,138.6,170
2023,6,19,21,1,776.7666666666668,-24.28595161397559,13.612874258642117,3.1703333333333332,170,236.0128,147.38,170
2023,6,19,22,0,609.3629999999999,30.658666666666665,19.149166899126694,1.594,170,107.7739,113.56,170
2023,6,19,22,1,843.6666666666666,-24.28262282834053,14.267650647974017,3.263333333333333,170,304.8592,208.23,170
2023,6,19,23,0,665.831,30.55366666666667,19.436101759745682,1.5986666666666665,170,128.3053,128.23,170
2023,6,19,24,0,669.543,32.794666666666664,19.883400121685167,1.0733333333333333,170,117.741,147.55,170
2023,6,19,25,0,414.8186666666666,34.416666666666664,20.1402166370183,1.0933333333333335,170,169.0592,91.645,170
2023,6,19,27,0,576.388,29.578333333333333,20.255285378163137,1.323,170,142.4802,157.38,170
2023,6,19,28,0,782.5769999999999,32.26733333333333,20.27662221589252,2.3816666666666664,170,142.3046,112.82,170
2023,6,19,29,0,656.0996666666666,36.974333333333334,20.70633618410578,2.0676666666666663,170,122.6339,92.271,170
2023,6,19,30,0,544.813,33.839666666666666,19.777603942012163,1.7753333333333334,170,96.69731,108.73,170
2023,6,19,31,0,365.29733333333337,29.789666666666665,18.861705073302446,1.4880000000000002,170,53.206830000000004,94.117,170
2023,6,19,32,0,377.6126666666667,24.224666666666668,17.90100689604223,1.264,170,24.01062,51.443999999999996,170
2023,6,19,33,0,397.8326666666667,22.906666666666666,18.99647461594322,1.1353333333333333,170,71.60512,89.54299999999999,170
2023,6,19,34,0,290.0663333333334,20.689333333333334,18.41771378532372,0.827,170,30.1109,45.091,170
2023,6,19,35,0,375.377,18.54133333333333,18.13412620419203,1.2733333333333334,170,49.97166,67.45100000000001,170
2023,6,19,36,0,244.67099999999996,17.36733333333333,16.492714602298616,1.4246666666666667,170,22.155070000000002,41.131,170
2023,6,19,38,0,62.278,9.540333333333333,13.020080236399249,0.5793333333333334,170,-11.71353,38.777,170
2023,6,19,39,1,38.97,-20.571967589100733,10.886386318447837,2.029666666666667,170,-15.09184,20.141,170
2023,6,19,40,1,12.054,-19.963306372234666,10.620055322126165,2.3240000000000003,170,-16.46339,10.857000000000001,170
2023,6,19,41,1,-0.15466666666666665,-19.552273711219392,9.790672036954483,2.630666666666667,170,-22.1739,3.5357,170
2023,6,19,42,1,-1.8276666666666666,-18.935001070645217,9.304566882244476,2.8659999999999997,170,-34.90532,7.8432,170
2023,6,19,43,1,-1.085,-18.729918929568317,9.10883673832535,3.328666666666667,170,-31.720879999999998,6.9826,170
2023,6,19,44,1,-1.204,-18.318379714217226,8.763447874966388,3.404666666666667,170,-31.6882,11.905999999999999,170
2023,6,19,45,1,-1.4126666666666665,-18.318379714217226,8.400920224044079,2.7310000000000003,170,-28.68582,10.142999999999999,170
2023,6,19,46,1,-1.6636666666666668,-18.319392822888755,8.59644761287476,2.236,170,-25.54496,1.748,170
2023,6,19,47,0,-3.935333333333334,-5.499333333333333,4.983685835303081,0.3403333333333333,170,-21.10688,2.9964,170
2023,6,19,47,1,-1.8366666666666667,-17.703350385701558,8.027083629778895,2.247666666666667,170,-20.067239999999998,1.2805,170
2023,6,20,0,1,-1.2166666666666666,-17.08636720474791,7.713557511582188,2.5,171,-19.62179,-5.0744,171
2023,6,20,1,1,-0.9823333333333334,-16.67475562449174,7.232105913113806,2.369,171,-23.9772,2.2242,171
2023,6,20,2,0,-0.7196666666666666,-5.922999999999999,3.5822671857395356,0.2193333333333333,171,-23.73965,12.024000000000001,171
2023,6,20,2,1,-1.0233333333333332,-16.674900354302004,6.789317306196509,2.327,171,-16.120160000000002,3.0933,171
2023,6,20,3,0,-0.7236666666666668,-5.295999999999999,3.4114299493480438,0.25966666666666666,171,21.07185,3.0415,171
2023,6,20,3,1,-0.6983333333333333,-16.88070614443006,6.822349739345011,2.1893333333333334,171,-26.24682,19.272000000000002,171
2023,6,20,4,1,-1.1833333333333333,-16.674900354302004,7.395564176297768,2.2566666666666664,171,-34.67383,16.023,171
2023,6,20,5,1,-0.9289999999999999,-16.880778509335194,7.1551248712038245,1.9273333333333333,171,-21.43414,12.05,171
2023,6,20,6,1,-1.0103333333333333,-16.46909456417389,6.986729036793326,1.9826666666666668,171,-15.2427,8.4524,171
2023,6,20,7,1,0.22866666666666666,-16.46909456417389,7.165504304191209,2.7740000000000005,171,-30.500809999999998,25.303,171
2023,6,20,8,1,6.962,-16.675479273542795,7.020989980453912,2.471666666666667,171,-14.57704,15.847000000000001,171
2023,6,20,9,1,4.056666666666667,-16.469745848319867,7.017958807998108,2.332333333333333,171,-17.051270000000002,17.925,171
2023,6,20,10,1,2.542666666666667,-16.676058192783692,6.340894553506258,3.9130000000000003,171,-38.1237,43.083999999999996,171
2023,6,20,11,1,7.498,-16.675479273542848,2.9580158528659872,3.4416666666666664,171,-23.44302,22.612,171
2023,6,20,12,1,20.143333333333334,-16.88273236177307,1.7029433123347388,3.3253333333333335,171,-29.16985,52.287,171
2023,6,20,14,1,58.21,-16.679748802944257,1.2246624923002933,3.077666666666667,171,7.273630000000001,16.56,171
2023,6,20,15,1,104.3,-16.47452193205699,1.116994333628984,3.2010000000000005,171,3.5140599999999997,23.978,171
2023,6,20,16,1,173.63333333333335,-16.680617181805523,1.0434022943517114,2.8870000000000005,171,20.33147,39.351,171
2023,6,20,17,1,190.9333333333333,-16.680544816900394,1.034562425945328,2.2503333333333333,171,11.21764,43.92100000000001,171
2023,6,20,18,1,288.2,-16.88620587721824,1.068521187025734,1.8413333333333333,171,23.55561,70.42699999999999,171
2023,6,20,19,1,353.0666666666666,-16.885120403641682,1.0739527274772094,1.915,171,59.34741999999999,82.015,171
2023,6,20,20,1,728.7333333333332,-17.29557414541611,1.2834150788972636,2.369666666666667,171,139.6603,187.14,171
2023,6,20,21,1,738.5999999999999,-17.499426083106243,2.622010095280963,2.4943333333333335,171,183.2138,226.97,171
2023,6,20,22,1,407.2,-18.115757979913916,3.8571146809011054,2.42,171,115.6216,121.21,171
2023,6,20,23,1,335.76666666666665,-18.32120194551637,4.418880645607718,2.8753333333333337,171,52.00036,56.5,171
2023,6,20,24,1,397.3,-19.14384618678787,5.298541348963866,2.378,171,70.85165,86.57799999999999,171
2023,6,20,25,1,831.8333333333334,-19.3476981244781,7.355334643178484,2.408,171,223.4435,147.79,171
2023,6,20,26,0,494.53566666666666,43.874,11.940940331998465,2.053,171,78.33784,128.5,171
2023,6,20,26,1,703.6333333333333,-19.758441325873005,8.458831514445087,2.0773333333333333,171,170.7659,124.75,171
2023,6,20,27,0,597.0500000000001,38.339666666666666,12.896469038125776,1.593,171,77.95794000000001,172.38,171
2023,6,20,27,1,537.6666666666666,-19.96395765638054,9.468871586903592,2.0340000000000003,171,117.9708,92.38600000000001,171
2023,6,20,28,0,483.2459999999999,36.842666666666666,13.985465521646688,1.1976666666666667,171,62.18813000000001,121.16,171
