year,month,30min,incomingShortwaveRadiation,location,day,outgoingShortwaveRadiation,date
2023,1,0,-3.6950000000000003,0,1,-0.09266666666666663,2023-01-01 00:00:00
2023,1,1,-4.819,0,1,-0.02666666666666667,2023-01-01 00:30:00
2023,1,2,-4.449333333333334,0,1,0.0076666666666666645,2023-01-01 01:00:00
2023,1,3,-3.7129999999999996,0,1,-0.13033333333333333,2023-01-01 01:30:00
2023,1,4,-4.892,0,1,0.062,2023-01-01 02:00:00
2023,1,5,-4.967666666666667,0,1,0.014666666666666668,2023-01-01 02:30:00
2023,1,6,-5.005,0,1,-0.005333333333333333,2023-01-01 03:00:00
2023,1,7,-4.763,0,1,0.10066666666666667,2023-01-01 03:30:00
2023,1,8,-2.012333333333333,0,1,-0.27566666666666667,2023-01-01 04:00:00
2023,1,9,-3.0076666666666667,0,1,-0.10433333333333333,2023-01-01 04:30:00
2023,1,10,-2.999,0,1,-0.11066666666666665,2023-01-01 05:00:00
2023,1,11,-4.050666666666667,0,1,0.006999999999999999,2023-01-01 05:30:00
2023,1,12,-4.245666666666668,0,1,0.021666666666666667,2023-01-01 06:00:00
2023,1,13,-3.423,0,1,0.035,2023-01-01 06:30:00
2023,1,14,-2.747,0,1,-0.022333333333333334,2023-01-01 07:00:00
2023,1,15,-2.046,0,1,-0.118,2023-01-01 07:30:00
2023,1,16,-0.0713333333333334,0,1,0.32666666666666666,2023-01-01 08:00:00
2023,1,17,4.991,0,1,1.391333333333333,2023-01-01 08:30:00
2023,1,18,31.334666666666667,0,1,9.749666666666666,2023-01-01 09:00:00
2023,1,19,113.18966666666667,0,1,30.993,2023-01-01 09:30:00
2023,1,20,57.953333333333326,0,1,14.599666666666666,2023-01-01 10:00:00
2023,1,21,28.476333333333333,0,1,5.547999999999999,2023-01-01 10:30:00
2023,1,22,25.679666666666666,0,1,4.787,2023-01-01 11:00:00
2023,1,23,26.524333333333335,0,1,4.870333333333334,2023-01-01 11:30:00
2023,1,24,52.678,0,1,10.157666666666666,2023-01-01 12:00:00
2023,1,25,49.028999999999996,0,1,9.483333333333333,2023-01-01 12:30:00
2023,1,26,35.72966666666667,0,1,7.086666666666666,2023-01-01 13:00:00
2023,1,27,22.834999999999997,0,1,4.479666666666667,2023-01-01 13:30:00
2023,1,28,23.640666666666664,0,1,4.568666666666666,2023-01-01 14:00:00
2023,1,29,32.99,0,1,6.321333333333333,2023-01-01 14:30:00
2023,1,30,18.209,0,1,3.4716666666666662,2023-01-01 15:00:00
2023,1,31,8.534,0,1,1.6643333333333334,2023-01-01 15:30:00
2023,1,32,0.5276666666666666,0,1,0.14333333333333334,2023-01-01 16:00:00
2023,1,33,-1.527,0,1,-0.21366666666666667,2023-01-01 16:30:00
2023,1,34,-1.527,0,1,-0.24199999999999997,2023-01-01 17:00:00
2023,1,35,-1.5039999999999998,0,1,-0.2273333333333333,2023-01-01 17:30:00
2023,1,36,-1.3773333333333333,0,1,-0.231,2023-01-01 18:00:00
2023,1,37,-1.4736666666666667,0,1,-0.288,2023-01-01 18:30:00
2023,1,38,-1.7686666666666666,0,1,-0.07266666666666666,2023-01-01 19:00:00
2023,1,39,-1.36,0,1,-0.165,2023-01-01 19:30:00
2023,1,40,-1.4786666666666666,0,1,-0.11966666666666666,2023-01-01 20:00:00
2023,1,41,-3.268666666666667,0,1,0.8300000000000001,2023-01-01 20:30:00
2023,1,42,-4.964333333333333,0,1,2.599666666666667,2023-01-01 21:00:00
2023,1,43,-4.501,0,1,2.7386666666666666,2023-01-01 21:30:00
2023,1,44,-4.417666666666666,0,1,2.8476666666666666,2023-01-01 22:00:00
2023,1,45,-2.3173333333333335,0,1,2.3973333333333335,2023-01-01 22:30:00
2023,1,46,-1.0106666666666666,0,1,1.115,2023-01-01 23:00:00
2023,1,47,-1.5006666666666666,0,1,0.5163333333333333,2023-01-01 23:30:00
2023,1,0,-1.709666666666667,0,2,0.02166666666666667,2023-01-02 00:00:00
2023,1,1,-1.2473333333333334,0,2,-0.2916666666666667,2023-01-02 00:30:00
2023,1,2,-1.7413333333333334,0,2,-0.3176666666666667,2023-01-02 01:00:00
2023,1,3,-2.6966666666666668,0,2,-0.222,2023-01-02 01:30:00
2023,1,4,-1.648666666666667,0,2,-0.38933333333333336,2023-01-02 02:00:00
2023,1,5,-2.1596666666666664,0,2,-0.27899999999999997,2023-01-02 02:30:00
2023,1,6,-1.9516666666666664,0,2,-0.357,2023-01-02 03:00:00
2023,1,7,-1.8576666666666666,0,2,-0.294,2023-01-02 03:30:00
2023,1,8,-2.013666666666667,0,2,-0.25866666666666666,2023-01-02 04:00:00
2023,1,9,-1.9896666666666665,0,2,-0.25299999999999995,2023-01-02 04:30:00
2023,1,10,-1.609333333333333,0,2,-0.33899999999999997,2023-01-02 05:00:00
2023,1,11,-1.57,0,2,-0.3136666666666667,2023-01-02 05:30:00
2023,1,12,-1.973,0,2,-0.16033333333333333,2023-01-02 06:00:00
2023,1,13,-1.772,0,2,-0.28533333333333327,2023-01-02 06:30:00
2023,1,14,-1.9636666666666667,0,2,-0.25499999999999995,2023-01-02 07:00:00
2023,1,15,-2.4936666666666665,0,2,-0.29733333333333334,2023-01-02 07:30:00
2023,1,16,-1.689,0,2,0.121,2023-01-02 08:00:00
2023,1,17,9.604999999999999,0,2,2.28,2023-01-02 08:30:00
2023,1,18,31.217,0,2,7.289999999999999,2023-01-02 09:00:00
2023,1,19,27.652333333333335,0,2,6.064666666666667,2023-01-02 09:30:00
2023,1,20,38.839666666666666,0,2,7.852666666666667,2023-01-02 10:00:00
2023,1,21,57.487,0,2,12.692999999999998,2023-01-02 10:30:00
2023,1,22,75.40166666666667,0,2,14.833,2023-01-02 11:00:00
2023,1,23,56.21533333333334,0,2,10.603666666666665,2023-01-02 11:30:00
2023,1,24,74.69600000000001,0,2,14.089666666666666,2023-01-02 12:00:00
2023,1,25,46.24466666666666,0,2,8.668333333333333,2023-01-02 12:30:00
2023,1,26,33.317,0,2,6.270333333333333,2023-01-02 13:00:00
2023,1,27,7.674333333333333,0,2,2.7549999999999994,2023-01-02 13:30:00
2023,1,28,14.217666666666666,0,2,3.9979999999999998,2023-01-02 14:00:00
2023,1,29,10.573999999999998,0,2,3.1630000000000003,2023-01-02 14:30:00
2023,1,30,8.131,0,2,2.897,2023-01-02 15:00:00
2023,1,31,6.118666666666666,0,2,2.398,2023-01-02 15:30:00
2023,1,32,-0.141,0,2,1.1683333333333332,2023-01-02 16:00:00
2023,1,33,-1.853,0,2,1.3766666666666667,2023-01-02 16:30:00
2023,1,34,-2.1736666666666666,0,2,1.3496666666666666,2023-01-02 17:00:00
2023,1,35,-2.5243333333333333,0,2,1.3956666666666664,2023-01-02 17:30:00
2023,1,36,-2.192,0,2,1.2076666666666667,2023-01-02 18:00:00
2023,1,37,-1.4900000000000002,0,2,0.965,2023-01-02 18:30:00
2023,1,38,-0.9209999999999999,0,2,0.41333333333333333,2023-01-02 19:00:00
2023,1,39,-0.5396666666666666,0,2,0.32,2023-01-02 19:30:00
2023,1,40,-0.6523333333333333,0,2,1.05,2023-01-02 20:00:00
2023,1,41,-1.7063333333333333,0,2,1.0246666666666666,2023-01-02 20:30:00
2023,1,42,-0.39599999999999996,0,2,0.8536666666666667,2023-01-02 21:00:00
2023,1,43,-0.7426666666666666,0,2,1.7573333333333334,2023-01-02 21:30:00
2023,1,44,-0.383,0,2,1.8393333333333333,2023-01-02 22:00:00
2023,1,45,-0.36933333333333335,0,2,1.5306666666666668,2023-01-02 22:30:00
2023,1,46,-0.5,0,2,1.2216666666666667,2023-01-02 23:00:00
2023,1,47,-0.3933333333333333,0,2,1.2303333333333333,2023-01-02 23:30:00
2023,1,0,-0.5193333333333333,0,3,1.2023333333333333,2023-01-03 00:00:00
2023,1,1,-0.295,0,3,1.2016666666666664,2023-01-03 00:30:00
2023,1,2,-0.45533333333333337,0,3,1.345,2023-01-03 01:00:00
2023,1,3,-0.6013333333333333,0,3,1.3019999999999998,2023-01-03 01:30:00
2023,1,4,-0.8513333333333333,0,3,1.267,2023-01-03 02:00:00
2023,1,5,-1.6066666666666667,0,3,1.4893333333333334,2023-01-03 02:30:00
2023,1,6,-1.4640000000000002,0,3,0.976,2023-01-03 03:00:00
2023,1,7,-1.5196666666666667,0,3,1.0050000000000001,2023-01-03 03:30:00
2023,1,8,-1.9989999999999999,0,3,0.6336666666666667,2023-01-03 04:00:00
2023,1,9,-1.155,0,3,0.39433333333333326,2023-01-03 04:30:00
2023,1,10,-4.066333333333334,0,3,0.49466666666666664,2023-01-03 05:00:00
2023,1,11,-4.5136666666666665,0,3,0.5883333333333333,2023-01-03 05:30:00
2023,1,12,-4.4396666666666675,0,3,0.4466666666666666,2023-01-03 06:00:00
2023,1,13,-2.0003333333333333,0,3,0.235,2023-01-03 06:30:00
2023,1,14,-3.9726666666666666,0,3,0.349,2023-01-03 07:00:00
2023,1,15,-5.5569999999999995,0,3,0.449,2023-01-03 07:30:00
2023,1,16,-3.382,0,3,0.7923333333333332,2023-01-03 08:00:00
2023,1,17,9.749333333333333,0,3,4.547666666666667,2023-01-03 08:30:00
2023,1,18,56.29433333333333,0,3,21.349,2023-01-03 09:00:00
2023,1,19,114.75366666666666,0,3,39.146,2023-01-03 09:30:00
2023,1,20,159.72299999999998,0,3,49.00466666666667,2023-01-03 10:00:00
2023,1,21,200.11866666666666,0,3,57.60766666666667,2023-01-03 10:30:00
2023,1,22,228.615,0,3,63.22533333333333,2023-01-03 11:00:00
2023,1,23,197.482,0,3,50.897,2023-01-03 11:30:00
2023,1,24,265.626,0,3,72.67266666666666,2023-01-03 12:00:00
2023,1,25,265.2006666666667,0,3,70.51299999999999,2023-01-03 12:30:00
2023,1,26,258.7663333333333,0,3,66.382,2023-01-03 13:00:00
2023,1,27,147.538,0,3,34.745666666666665,2023-01-03 13:30:00
2023,1,28,81.62266666666666,0,3,16.466333333333335,2023-01-03 14:00:00
2023,1,29,57.17033333333333,0,3,11.496666666666664,2023-01-03 14:30:00
2023,1,30,70.90233333333333,0,3,16.730333333333334,2023-01-03 15:00:00
2023,1,31,55.13066666666666,0,3,13.553333333333335,2023-01-03 15:30:00
2023,1,32,10.679333333333332,0,3,2.8586666666666667,2023-01-03 16:00:00
2023,1,33,-0.8450000000000001,0,3,0.11966666666666666,2023-01-03 16:30:00
2023,1,34,-2.9603333333333333,0,3,0.09333333333333332,2023-01-03 17:00:00
2023,1,35,-5.402666666666668,0,3,0.3663333333333334,2023-01-03 17:30:00
2023,1,36,-4.649,0,3,0.39799999999999996,2023-01-03 18:00:00
2023,1,37,-5.316666666666666,0,3,0.2823333333333333,2023-01-03 18:30:00
2023,1,38,-4.965,0,3,0.38566666666666666,2023-01-03 19:00:00
2023,1,39,-4.649333333333334,0,3,0.476,2023-01-03 19:30:00
2023,1,40,-3.9879999999999995,0,3,0.5506666666666667,2023-01-03 20:00:00
2023,1,41,-4.971333333333334,0,3,0.5433333333333333,2023-01-03 20:30:00
2023,1,42,-4.549666666666667,0,3,0.524,2023-01-03 21:00:00
2023,1,43,-4.871666666666667,0,3,0.462,2023-01-03 21:30:00
2023,1,44,-4.794666666666667,0,3,0.516,2023-01-03 22:00:00
2023,1,45,-4.6723333333333334,0,3,0.6206666666666667,2023-01-03 22:30:00
2023,1,46,-4.624333333333333,0,3,0.5186666666666667,2023-01-03 23:00:00
2023,1,47,-4.681,0,3,0.4286666666666667,2023-01-03 23:30:00
2023,1,0,-4.936333333333333,0,4,0.342,2023-01-04 00:00:00
2023,1,1,-4.691999999999999,0,4,0.351,2023-01-04 00:30:00
2023,1,2,-2.7899999999999996,0,4,0.22966666666666669,2023-01-04 01:00:00
2023,1,3,-3.4616666666666664,0,4,0.27499999999999997,2023-01-04 01:30:00
2023,1,4,-2.8529999999999998,0,4,0.25299999999999995,2023-01-04 02:00:00
2023,1,5,-2.6489999999999996,0,4,0.13166666666666668,2023-01-04 02:30:00
2023,1,6,-3.0043333333333333,0,4,0.13533333333333333,2023-01-04 03:00:00
2023,1,7,-3.2746666666666666,0,4,0.226,2023-01-04 03:30:00
2023,1,8,-2.0466666666666664,0,4,0.10433333333333333,2023-01-04 04:00:00
2023,1,9,-2.5693333333333332,0,4,0.8306666666666667,2023-01-04 04:30:00
2023,1,10,-3.3089999999999997,0,4,2.223666666666667,2023-01-04 05:00:00
2023,1,11,-1.5433333333333332,0,4,1.913,2023-01-04 05:30:00
2023,1,12,-1.2203333333333333,0,4,1.6829999999999998,2023-01-04 06:00:00
2023,1,13,-1.4963333333333333,0,4,1.7446666666666666,2023-01-04 06:30:00
2023,1,14,-1.8103333333333331,0,4,1.636,2023-01-04 07:00:00
2023,1,15,-1.235,0,4,1.1929999999999998,2023-01-04 07:30:00
2023,1,16,0.07066666666666666,0,4,1.9563333333333333,2023-01-04 08:00:00
2023,1,17,3.123666666666667,0,4,2.5316666666666667,2023-01-04 08:30:00
2023,1,18,6.977666666666667,0,4,2.8393333333333337,2023-01-04 09:00:00
2023,1,19,12.271666666666667,0,4,3.091666666666667,2023-01-04 09:30:00
2023,1,20,9.56,0,4,1.9846666666666666,2023-01-04 10:00:00
2023,1,21,13.050333333333333,0,4,3.6763333333333335,2023-01-04 10:30:00
2023,1,22,22.48233333333333,0,4,5.545333333333335,2023-01-04 11:00:00
2023,1,23,19.073666666666664,0,4,4.693666666666666,2023-01-04 11:30:00
2023,1,24,20.459666666666667,0,4,4.979333333333334,2023-01-04 12:00:00
2023,1,25,15.649333333333336,0,4,3.638666666666667,2023-01-04 12:30:00
2023,1,26,21.342,0,4,4.067333333333333,2023-01-04 13:00:00
2023,1,27,27.945333333333334,0,4,5.323333333333333,2023-01-04 13:30:00
2023,1,28,18.520666666666667,0,4,4.439666666666667,2023-01-04 14:00:00
2023,1,29,14.814333333333332,0,4,3.4646666666666666,2023-01-04 14:30:00
2023,1,30,7.645666666666667,0,4,1.4989999999999999,2023-01-04 15:00:00
2023,1,31,4.087,0,4,1.0736666666666668,2023-01-04 15:30:00
2023,1,32,0.44599999999999995,0,4,1.2223333333333333,2023-01-04 16:00:00
2023,1,33,-0.7520000000000001,0,4,1.2703333333333335,2023-01-04 16:30:00
2023,1,34,-0.7893333333333333,0,4,1.1693333333333333,2023-01-04 17:00:00
2023,1,35,-1.3093333333333332,0,4,0.5293333333333333,2023-01-04 17:30:00
2023,1,36,-1.994,0,4,1.0359999999999998,2023-01-04 18:00:00
2023,1,37,-4.374333333333333,0,4,1.562,2023-01-04 18:30:00
2023,1,38,-2.552,0,4,0.8806666666666666,2023-01-04 19:00:00
2023,1,39,-1.6050000000000002,0,4,0.22133333333333335,2023-01-04 19:30:00
2023,1,40,-0.525,0,4,0.01833333333333333,2023-01-04 20:00:00
2023,1,41,-0.6920000000000001,0,4,0.30133333333333334,2023-01-04 20:30:00
2023,1,42,-0.835,0,4,0.4160000000000001,2023-01-04 21:00:00
2023,1,43,-1.749666666666667,0,4,0.8956666666666665,2023-01-04 21:30:00
2023,1,44,-0.19033333333333333,0,4,1.93,2023-01-04 22:00:00
2023,1,45,-1.0606666666666666,0,4,0.7946666666666666,2023-01-04 22:30:00
2023,1,46,-2.207666666666667,0,4,0.13499999999999998,2023-01-04 23:00:00
2023,1,47,-1.9216666666666666,0,4,-0.25300000000000006,2023-01-04 23:30:00
2023,1,0,-1.4163333333333332,0,5,0.391,2023-01-05 00:00:00
2023,1,1,-1.9896666666666667,0,5,-1.532,2023-01-05 00:30:00
2023,1,2,-2.1943333333333332,0,5,-0.8043333333333335,2023-01-05 01:00:00
2023,1,3,-2.0566666666666666,0,5,-0.19100000000000003,2023-01-05 01:30:00
2023,1,4,-3.3876666666666666,0,5,-0.39566666666666667,2023-01-05 02:00:00
2023,1,5,0.25899999999999995,0,5,0.472,2023-01-05 02:30:00
2023,1,6,-1.3613333333333333,0,5,0.523,2023-01-05 03:00:00
2023,1,7,-2.7899999999999996,0,5,-0.621,2023-01-05 03:30:00
2023,1,8,-3.2553333333333327,0,5,0.37200000000000005,2023-01-05 04:00:00
2023,1,9,-4.053999999999999,0,5,1.9893333333333334,2023-01-05 04:30:00
2023,1,10,-2.233,0,5,1.0456666666666667,2023-01-05 05:00:00
2023,1,11,-3.5563333333333333,0,5,0.128,2023-01-05 05:30:00
2023,1,12,-4.337666666666666,0,5,-0.08433333333333333,2023-01-05 06:00:00
2023,1,13,-2.061666666666667,0,5,-0.17233333333333334,2023-01-05 06:30:00
2023,1,14,-1.0926666666666667,0,5,-0.24733333333333332,2023-01-05 07:00:00
2023,1,15,-0.9936666666666666,0,5,-0.25866666666666666,2023-01-05 07:30:00
2023,1,16,-1.8966666666666665,0,5,-0.02,2023-01-05 08:00:00
2023,1,17,3.503,0,5,0.37799999999999995,2023-01-05 08:30:00
2023,1,18,8.927999999999999,0,5,1.1796666666666666,2023-01-05 09:00:00
2023,1,19,5.483666666666667,0,5,1.3616666666666666,2023-01-05 09:30:00
2023,1,20,6.905666666666666,0,5,2.809333333333333,2023-01-05 10:00:00
2023,1,21,17.159333333333336,0,5,4.700666666666667,2023-01-05 10:30:00
2023,1,22,29.105,0,5,6.733333333333333,2023-01-05 11:00:00
2023,1,23,49.57566666666667,0,5,9.563333333333333,2023-01-05 11:30:00
2023,1,24,59.16033333333334,0,5,11.606333333333334,2023-01-05 12:00:00
2023,1,25,104.197,0,5,21.701333333333334,2023-01-05 12:30:00
2023,1,26,55.223666666666674,0,5,10.584333333333332,2023-01-05 13:00:00
2023,1,27,32.93866666666667,0,5,6.334333333333333,2023-01-05 13:30:00
2023,1,28,52.661,0,5,10.152333333333333,2023-01-05 14:00:00
2023,1,29,30.965333333333334,0,5,5.618333333333333,2023-01-05 14:30:00
2023,1,30,36.45733333333333,0,5,6.961666666666667,2023-01-05 15:00:00
2023,1,31,6.114000000000001,0,5,1.2690000000000001,2023-01-05 15:30:00
2023,1,32,2.325666666666667,0,5,1.5203333333333333,2023-01-05 16:00:00
2023,1,33,-0.12266666666666666,0,5,1.6883333333333335,2023-01-05 16:30:00
2023,1,34,0.19233333333333333,0,5,1.5116666666666667,2023-01-05 17:00:00
2023,1,35,0.4116666666666666,0,5,1.6313333333333333,2023-01-05 17:30:00
2023,1,36,0.11900000000000001,0,5,1.6146666666666665,2023-01-05 18:00:00
2023,1,37,-0.2253333333333333,0,5,1.446,2023-01-05 18:30:00
2023,1,38,-0.417,0,5,1.321,2023-01-05 19:00:00
2023,1,39,-0.389,0,5,1.446,2023-01-05 19:30:00
2023,1,40,-2.283,0,5,1.319,2023-01-05 20:00:00
2023,1,41,-1.248,0,5,1.1186666666666667,2023-01-05 20:30:00
2023,1,42,-0.8850000000000001,0,5,1.1743333333333335,2023-01-05 21:00:00
2023,1,43,-0.24333333333333332,0,5,1.5026666666666666,2023-01-05 21:30:00
2023,1,44,-0.17833333333333334,0,5,1.5096666666666667,2023-01-05 22:00:00
2023,1,45,-0.786,0,5,1.319,2023-01-05 22:30:00
2023,1,46,-1.978,0,5,1.283,2023-01-05 23:00:00
2023,1,47,-1.9813333333333334,0,5,1.1306666666666667,2023-01-05 23:30:00
2023,1,0,-0.9396666666666668,0,6,1.1896666666666667,2023-01-06 00:00:00
2023,1,1,-0.6970000000000001,0,6,1.1883333333333332,2023-01-06 00:30:00
2023,1,2,-0.47433333333333333,0,6,0.9609999999999999,2023-01-06 01:00:00
2023,1,3,-0.7953333333333333,0,6,0.8303333333333334,2023-01-06 01:30:00
2023,1,4,-1.3800000000000001,0,6,0.8263333333333334,2023-01-06 02:00:00
2023,1,5,-1.3926666666666667,0,6,0.8973333333333334,2023-01-06 02:30:00
2023,1,6,-1.0126666666666668,0,6,0.5853333333333334,2023-01-06 03:00:00
2023,1,7,-1.1686666666666667,0,6,0.4496666666666667,2023-01-06 03:30:00
2023,1,8,-0.9630000000000001,0,6,0.39633333333333337,2023-01-06 04:00:00
2023,1,9,-0.7063333333333333,0,6,0.26799999999999996,2023-01-06 04:30:00
2023,1,10,-0.6556666666666667,0,6,0.11133333333333334,2023-01-06 05:00:00
2023,1,11,-0.8896666666666667,0,6,0.18966666666666665,2023-01-06 05:30:00
2023,1,12,-1.1199999999999999,0,6,0.5816666666666667,2023-01-06 06:00:00
2023,1,13,-1.4373333333333331,0,6,1.114,2023-01-06 06:30:00
2023,1,14,-1.4473333333333336,0,6,1.1079999999999999,2023-01-06 07:00:00
2023,1,15,-1.3336666666666668,0,6,1.0053333333333334,2023-01-06 07:30:00
2023,1,16,-0.48066666666666663,0,6,1.3363333333333334,2023-01-06 08:00:00
2023,1,17,2.186666666666667,0,6,1.8526666666666667,2023-01-06 08:30:00
2023,1,18,11.735666666666667,0,6,3.3023333333333333,2023-01-06 09:00:00
2023,1,19,13.764666666666669,0,6,3.220333333333333,2023-01-06 09:30:00
2023,1,20,22.51533333333333,0,6,4.406,2023-01-06 10:00:00
2023,1,21,62.33233333333333,0,6,11.352333333333332,2023-01-06 10:30:00
2023,1,22,30.48233333333333,0,6,5.292333333333333,2023-01-06 11:00:00
2023,1,23,37.96733333333333,0,6,6.546333333333333,2023-01-06 11:30:00
2023,1,24,36.762,0,6,6.261666666666667,2023-01-06 12:00:00
2023,1,25,41.010333333333335,0,6,7.019666666666666,2023-01-06 12:30:00
2023,1,26,39.24766666666667,0,6,7.265000000000001,2023-01-06 13:00:00
2023,1,27,38.92033333333333,0,6,7.300333333333334,2023-01-06 13:30:00
2023,1,28,29.634666666666664,0,6,5.07,2023-01-06 14:00:00
2023,1,29,38.388333333333335,0,6,7.466999999999999,2023-01-06 14:30:00
2023,1,30,109.25333333333333,0,6,23.640666666666664,2023-01-06 15:00:00
2023,1,31,33.49066666666666,0,6,8.692333333333334,2023-01-06 15:30:00
2023,1,32,6.589333333333332,0,6,3.404,2023-01-06 16:00:00
2023,1,33,-3.4043333333333337,0,6,1.8803333333333334,2023-01-06 16:30:00
2023,1,34,-4.332666666666666,0,6,1.6853333333333333,2023-01-06 17:00:00
2023,1,35,-4.279333333333333,0,6,1.7596666666666667,2023-01-06 17:30:00
2023,1,36,-3.033,0,6,1.3063333333333331,2023-01-06 18:00:00
2023,1,37,-4.297,0,6,1.2990000000000002,2023-01-06 18:30:00
2023,1,38,-1.6556666666666666,0,6,0.9043333333333333,2023-01-06 19:00:00
2023,1,39,-1.0193333333333334,0,6,0.6543333333333333,2023-01-06 19:30:00
2023,1,40,-1.7326666666666668,0,6,0.5973333333333334,2023-01-06 20:00:00
2023,1,41,-1.2323333333333333,0,6,0.6073333333333333,2023-01-06 20:30:00
2023,1,42,-1.1833333333333333,0,6,0.5746666666666665,2023-01-06 21:00:00
2023,1,43,-2.255333333333333,0,6,0.965,2023-01-06 21:30:00
2023,1,44,-1.7323333333333333,0,6,0.8293333333333334,2023-01-06 22:00:00
2023,1,45,-2.7413333333333334,0,6,1.131,2023-01-06 22:30:00
2023,1,46,-2.369666666666667,0,6,1.0146666666666666,2023-01-06 23:00:00
2023,1,47,-2.298666666666667,0,6,1.1416666666666668,2023-01-06 23:30:00
2023,1,0,-2.0516666666666667,0,7,1.1440000000000001,2023-01-07 00:00:00
2023,1,1,-2.5833333333333335,0,7,1.2543333333333335,2023-01-07 00:30:00
2023,1,2,-2.2016666666666667,0,7,1.1716666666666666,2023-01-07 01:00:00
2023,1,3,-1.2283333333333333,0,7,0.9566666666666667,2023-01-07 01:30:00
2023,1,4,-1.7286666666666666,0,7,1.1843333333333332,2023-01-07 02:00:00
2023,1,5,-1.2143333333333333,0,7,1.236,2023-01-07 02:30:00
2023,1,6,-0.7343333333333334,0,7,1.0403333333333336,2023-01-07 03:00:00
2023,1,7,-0.798,0,7,0.6553333333333333,2023-01-07 03:30:00
2023,1,8,-0.6693333333333333,0,7,0.5916666666666667,2023-01-07 04:00:00
2023,1,9,-0.7256666666666667,0,7,0.44733333333333336,2023-01-07 04:30:00
2023,1,10,-0.6516666666666667,0,7,0.443,2023-01-07 05:00:00
2023,1,11,-0.609,0,7,0.288,2023-01-07 05:30:00
2023,1,12,-1.1246666666666665,0,7,0.29933333333333334,2023-01-07 06:00:00
2023,1,13,-0.9819999999999999,0,7,0.26566666666666666,2023-01-07 06:30:00
2023,1,14,-1.040333333333333,0,7,0.016666666666666666,2023-01-07 07:00:00
2023,1,15,-0.884,0,7,-0.12400000000000001,2023-01-07 07:30:00
2023,1,16,0.834,0,7,0.19200000000000003,2023-01-07 08:00:00
2023,1,17,6.545333333333333,0,7,1.183,2023-01-07 08:30:00
2023,1,18,15.304666666666668,0,7,2.731666666666667,2023-01-07 09:00:00
2023,1,19,30.595999999999993,0,7,5.488,2023-01-07 09:30:00
2023,1,20,61.391,0,7,10.809,2023-01-07 10:00:00
2023,1,21,81.98533333333333,0,7,14.404333333333334,2023-01-07 10:30:00
2023,1,22,90.89666666666666,0,7,16.012333333333334,2023-01-07 11:00:00
2023,1,23,121.75033333333333,0,7,21.49566666666667,2023-01-07 11:30:00
2023,1,24,90.37466666666667,0,7,15.393333333333333,2023-01-07 12:00:00
2023,1,25,69.557,0,7,11.912666666666667,2023-01-07 12:30:00
2023,1,26,44.211333333333336,0,7,7.617999999999999,2023-01-07 13:00:00
2023,1,27,51.409333333333336,0,7,9.252666666666666,2023-01-07 13:30:00
2023,1,28,21.45,0,7,3.798,2023-01-07 14:00:00
2023,1,29,13.003333333333336,0,7,2.2070000000000003,2023-01-07 14:30:00
2023,1,30,19.33366666666667,0,7,3.610666666666667,2023-01-07 15:00:00
2023,1,31,22.195666666666668,0,7,4.322666666666667,2023-01-07 15:30:00
2023,1,32,6.468333333333334,0,7,1.3066666666666666,2023-01-07 16:00:00
2023,1,33,-0.726,0,7,-0.11699999999999999,2023-01-07 16:30:00
2023,1,34,-1.1763333333333335,0,7,-0.20033333333333334,2023-01-07 17:00:00
2023,1,35,-1.1973333333333334,0,7,-0.20533333333333334,2023-01-07 17:30:00
2023,1,36,-1.132,0,7,-0.21966666666666668,2023-01-07 18:00:00
2023,1,37,-1.192,0,7,-0.2273333333333333,2023-01-07 18:30:00
2023,1,38,-1.3316666666666666,0,7,-0.20766666666666667,2023-01-07 19:00:00
2023,1,39,-4.035,0,7,-0.008000000000000002,2023-01-07 19:30:00
2023,1,40,-4.634333333333334,0,7,0.20533333333333334,2023-01-07 20:00:00
2023,1,41,-4.488666666666666,0,7,0.23633333333333337,2023-01-07 20:30:00
2023,1,42,-4.350333333333334,0,7,0.09799999999999999,2023-01-07 21:00:00
2023,1,43,-3.671,0,7,0.09733333333333333,2023-01-07 21:30:00
2023,1,44,-4.378,0,7,0.11900000000000001,2023-01-07 22:00:00
2023,1,45,-4.647,0,7,0.11866666666666666,2023-01-07 22:30:00
2023,1,46,-1.9263333333333332,0,7,-0.05233333333333334,2023-01-07 23:00:00
2023,1,47,-1.5553333333333335,0,7,-0.19266666666666668,2023-01-07 23:30:00
2023,1,0,-2.5566666666666666,0,8,0.24033333333333332,2023-01-08 00:00:00
2023,1,1,-3.8026666666666666,0,8,0.8996666666666666,2023-01-08 00:30:00
2023,1,2,-1.9806666666666668,0,8,0.04033333333333333,2023-01-08 01:00:00
2023,1,3,-3.0413333333333337,0,8,-0.11433333333333334,2023-01-08 01:30:00
2023,1,4,-1.9136666666666666,0,8,-0.15433333333333332,2023-01-08 02:00:00
2023,1,5,-1.542,0,8,-0.08733333333333333,2023-01-08 02:30:00
2023,1,6,-0.7563333333333334,0,8,-0.25533333333333336,2023-01-08 03:00:00
2023,1,7,-0.8346666666666667,0,8,-0.25833333333333336,2023-01-08 03:30:00
2023,1,8,-1.2056666666666667,0,8,-0.2233333333333333,2023-01-08 04:00:00
2023,1,9,-2.0589999999999997,0,8,-0.20166666666666666,2023-01-08 04:30:00
2023,1,10,-1.2386666666666668,0,8,-0.2663333333333333,2023-01-08 05:00:00
