year,month,30min,location,day,H_orig,LE_orig,date,incomingShortwaveRadiation,outgoingShortwaveRadiation
2023,1,2,0,23,,,2023-01-23 01:00:00,-0.5856666666666667,0.7113333333333335
2023,1,2,1,23,,,2023-01-23 01:00:00,-0.13366666666666666,-0.03766666666666667
2023,1,3,0,23,,,2023-01-23 01:30:00,-0.4706666666666666,0.466
2023,1,3,1,23,,,2023-01-23 01:30:00,-0.11499999999999999,-0.005333333333333333
2023,1,4,0,23,,,2023-01-23 02:00:00,-0.7136666666666667,0.37733333333333335
2023,1,4,1,23,,,2023-01-23 02:00:00,-0.09999999999999999,-0.076
2023,1,5,0,23,,,2023-01-23 02:30:00,-0.7633333333333333,0.38566666666666666
2023,1,5,1,23,,,2023-01-23 02:30:00,-0.14333333333333334,-0.065
2023,1,6,0,23,,,2023-01-23 03:00:00,-0.832,0.27466666666666667
2023,1,6,1,23,,,2023-01-23 03:00:00,-0.32466666666666666,0.09466666666666668
2023,1,7,0,23,,,2023-01-23 03:30:00,-0.564,0.29466666666666663
2023,1,7,1,23,,,2023-01-23 03:30:00,-0.18733333333333335,0.163
2023,1,8,0,23,,,2023-01-23 04:00:00,-0.492,0.23566666666666666
2023,1,8,1,23,,,2023-01-23 04:00:00,-0.216,0.302
2023,1,9,0,23,,,2023-01-23 04:30:00,-0.8866666666666667,0.3093333333333333
2023,1,9,1,23,,,2023-01-23 04:30:00,-0.18533333333333335,0.49266666666666664
2023,1,10,0,23,,,2023-01-23 05:00:00,-0.39766666666666667,0.28600000000000003
2023,1,10,1,23,,,2023-01-23 05:00:00,-0.16433333333333333,0.5693333333333334
2023,1,11,0,23,,,2023-01-23 05:30:00,-0.432,0.262
2023,1,11,1,23,,,2023-01-23 05:30:00,-0.14866666666666664,0.109
2023,1,12,0,23,,,2023-01-23 06:00:00,-0.21266666666666664,0.37200000000000005
2023,1,12,1,23,,,2023-01-23 06:00:00,-0.08833333333333333,-0.21533333333333335
2023,1,13,0,23,,,2023-01-23 06:30:00,-0.3499999999999999,0.31266666666666665
2023,1,13,1,23,,,2023-01-23 06:30:00,-0.07433333333333332,-0.26966666666666667
2023,1,14,0,23,,,2023-01-23 07:00:00,-0.23399999999999999,0.4513333333333333
2023,1,14,1,23,,,2023-01-23 07:00:00,-0.07333333333333335,-0.27999999999999997
2023,1,15,0,23,,,2023-01-23 07:30:00,0.05266666666666666,0.6293333333333334
2023,1,15,1,23,,,2023-01-23 07:30:00,0.06433333333333334,-0.2416666666666667
2023,1,16,0,23,,,2023-01-23 08:00:00,2.9763333333333333,2.5973333333333333
2023,1,16,1,23,,,2023-01-23 08:00:00,2.551,0.31766666666666665
2023,1,17,0,23,,,2023-01-23 08:30:00,15.249,10.199666666666667
2023,1,17,1,23,,,2023-01-23 08:30:00,10.852333333333334,2.1543333333333337
2023,1,18,0,23,,,2023-01-23 09:00:00,32.63433333333334,20.257666666666665
2023,1,18,1,23,,,2023-01-23 09:00:00,24.166666666666668,5.023666666666667
2023,1,19,0,23,,,2023-01-23 09:30:00,38.035000000000004,22.320333333333334
2023,1,19,1,23,,,2023-01-23 09:30:00,32.126666666666665,6.795666666666666
2023,1,20,0,23,,,2023-01-23 10:00:00,53.660666666666664,30.588666666666665
2023,1,20,1,23,,,2023-01-23 10:00:00,40.77333333333333,9.0
2023,1,21,0,23,,,2023-01-23 10:30:00,72.47333333333333,39.748000000000005
2023,1,21,1,23,,,2023-01-23 10:30:00,55.04666666666666,11.969999999999999
2023,1,22,0,23,,,2023-01-23 11:00:00,85.64133333333332,45.16366666666667
2023,1,22,1,23,,,2023-01-23 11:00:00,63.673333333333325,13.90333333333333
2023,1,23,0,23,,,2023-01-23 11:30:00,109.61000000000001,54.66833333333333
2023,1,23,1,23,,,2023-01-23 11:30:00,70.79666666666667,15.916666666666666
2023,1,24,0,23,,,2023-01-23 12:00:00,99.39066666666668,45.89633333333333
2023,1,24,1,23,,,2023-01-23 12:00:00,57.370000000000005,12.493333333333332
2023,1,25,0,23,,,2023-01-23 12:30:00,95.76566666666666,39.958666666666666
2023,1,25,1,23,,,2023-01-23 12:30:00,63.666666666666664,13.373333333333333
2023,1,26,0,23,,,2023-01-23 13:00:00,90.147,33.648
2023,1,26,1,23,,,2023-01-23 13:00:00,66.48333333333333,13.543333333333335
2023,1,27,0,23,,,2023-01-23 13:30:00,104.30399999999999,34.35466666666667
2023,1,27,1,23,,,2023-01-23 13:30:00,72.52,14.806666666666667
2023,1,28,0,23,,,2023-01-23 14:00:00,71.56733333333334,20.960333333333335
2023,1,28,1,23,,,2023-01-23 14:00:00,71.15666666666668,14.166666666666666
2023,1,29,0,23,,,2023-01-23 14:30:00,51.56300000000001,14.158666666666667
2023,1,29,1,23,,,2023-01-23 14:30:00,50.843333333333334,9.873333333333333
2023,1,30,0,23,,,2023-01-23 15:00:00,38.413000000000004,10.040666666666667
2023,1,30,1,23,,,2023-01-23 15:00:00,37.336666666666666,7.124
2023,1,31,0,23,,,2023-01-23 15:30:00,25.021,6.2683333333333335
2023,1,31,1,23,,,2023-01-23 15:30:00,26.74333333333333,5.157666666666667
2023,1,32,0,23,,,2023-01-23 16:00:00,11.080999999999998,2.8386666666666667
2023,1,32,1,23,,,2023-01-23 16:00:00,12.556666666666667,2.254
2023,1,33,0,23,,,2023-01-23 16:30:00,2.6670000000000003,0.9543333333333334
2023,1,33,1,23,,,2023-01-23 16:30:00,3.1943333333333332,0.5746666666666667
2023,1,34,0,23,,,2023-01-23 17:00:00,-0.21866666666666665,0.4126666666666667
2023,1,34,1,23,,,2023-01-23 17:00:00,0.06600000000000002,0.05433333333333334
2023,1,35,0,23,,,2023-01-23 17:30:00,-0.47400000000000003,0.36100000000000004
2023,1,35,1,23,,,2023-01-23 17:30:00,-0.20099999999999998,0.04733333333333334
2023,1,36,0,23,,,2023-01-23 18:00:00,-0.5356666666666667,0.34933333333333333
2023,1,36,1,23,,,2023-01-23 18:00:00,-0.24733333333333332,0.16266666666666665
2023,1,37,0,23,,,2023-01-23 18:30:00,-0.5466666666666667,0.4106666666666667
2023,1,37,1,23,,,2023-01-23 18:30:00,-0.26966666666666667,0.09766666666666667
2023,1,38,0,23,,,2023-01-23 19:00:00,-0.5736666666666667,0.3933333333333333
2023,1,38,1,23,,,2023-01-23 19:00:00,-0.23399999999999999,0.19233333333333336
2023,1,39,0,23,,,2023-01-23 19:30:00,-0.4836666666666667,0.5526666666666666
2023,1,39,1,23,,,2023-01-23 19:30:00,-0.227,0.16333333333333336
2023,1,40,0,23,,,2023-01-23 20:00:00,-0.717,0.7183333333333334
2023,1,40,1,23,,,2023-01-23 20:00:00,-0.079,0.29233333333333333
2023,1,41,0,23,,,2023-01-23 20:30:00,-0.7343333333333334,0.318
2023,1,41,1,23,,,2023-01-23 20:30:00,-0.007,0.30433333333333334
2023,1,42,0,23,,,2023-01-23 21:00:00,-0.6803333333333333,0.03333333333333334
2023,1,42,1,23,,,2023-01-23 21:00:00,-0.03833333333333334,0.26566666666666666
2023,1,43,0,23,,,2023-01-23 21:30:00,-1.285,0.111
2023,1,43,1,23,,,2023-01-23 21:30:00,-0.14500000000000002,0.3136666666666667
2023,1,44,0,23,,,2023-01-23 22:00:00,-2.1040000000000005,0.14766666666666664
2023,1,44,1,23,,,2023-01-23 22:00:00,-0.26366666666666666,0.3186666666666667
2023,1,45,0,23,,,2023-01-23 22:30:00,-1.8666666666666665,0.13499999999999998
2023,1,45,1,23,,,2023-01-23 22:30:00,-0.16333333333333333,0.26766666666666666
2023,1,46,0,23,,,2023-01-23 23:00:00,-1.0723333333333334,0.020000000000000004
2023,1,46,1,23,,,2023-01-23 23:00:00,-0.12966666666666668,0.21833333333333335
2023,1,47,0,23,,,2023-01-23 23:30:00,-0.798,-0.06933333333333334
2023,1,47,1,23,,,2023-01-23 23:30:00,-0.20833333333333334,0.09699999999999999
2023,1,0,0,24,,,2023-01-24 00:00:00,-0.7313333333333333,-0.05466666666666667
2023,1,0,1,24,,,2023-01-24 00:00:00,-0.12,0.19000000000000003
2023,1,1,0,24,,,2023-01-24 00:30:00,-0.6743333333333333,-0.011333333333333332
2023,1,1,1,24,,,2023-01-24 00:30:00,-0.19400000000000003,0.12566666666666668
2023,1,2,0,24,,,2023-01-24 01:00:00,-0.7516666666666666,-0.10333333333333335
2023,1,2,1,24,,,2023-01-24 01:00:00,-0.159,0.14300000000000002
2023,1,3,0,24,,,2023-01-24 01:30:00,-0.8826666666666667,-0.07133333333333335
2023,1,3,1,24,,,2023-01-24 01:30:00,-0.18633333333333332,0.09966666666666668
2023,1,4,0,24,,,2023-01-24 02:00:00,-0.79,-0.16166666666666665
2023,1,4,1,24,,,2023-01-24 02:00:00,-0.214,0.05933333333333333
2023,1,5,0,24,,,2023-01-24 02:30:00,-0.7756666666666666,-0.13333333333333333
2023,1,5,1,24,,,2023-01-24 02:30:00,-0.20299999999999999,0.05833333333333333
2023,1,6,0,24,,,2023-01-24 03:00:00,-0.7243333333333334,-0.136
2023,1,6,1,24,,,2023-01-24 03:00:00,-0.22333333333333336,0.037333333333333336
2023,1,7,0,24,,,2023-01-24 03:30:00,-0.6796666666666668,-0.074
2023,1,7,1,24,,,2023-01-24 03:30:00,-0.20433333333333334,0.044333333333333336
2023,1,8,0,24,,,2023-01-24 04:00:00,-0.7146666666666667,-0.062
2023,1,8,1,24,,,2023-01-24 04:00:00,-0.22066666666666668,0.026666666666666672
2023,1,9,0,24,,,2023-01-24 04:30:00,-0.7243333333333334,-0.15866666666666665
2023,1,9,1,24,,,2023-01-24 04:30:00,-0.22,0.011000000000000001
2023,1,10,0,24,,,2023-01-24 05:00:00,-0.6703333333333333,-0.07733333333333332
2023,1,10,1,24,,,2023-01-24 05:00:00,-0.20866666666666667,0.016999999999999998
2023,1,11,0,24,,,2023-01-24 05:30:00,-0.662,-0.10066666666666668
2023,1,11,1,24,,,2023-01-24 05:30:00,-0.229,0.024333333333333335
2023,1,12,0,24,,,2023-01-24 06:00:00,-0.6349999999999999,-0.08866666666666667
2023,1,12,1,24,,,2023-01-24 06:00:00,-0.21033333333333334,0.02033333333333333
2023,1,13,0,24,,,2023-01-24 06:30:00,-0.6476666666666667,-0.041666666666666664
2023,1,13,1,24,,,2023-01-24 06:30:00,-0.23666666666666666,0.005333333333333333
2023,1,14,0,24,,,2023-01-24 07:00:00,-0.6533333333333333,-0.10633333333333332
2023,1,14,1,24,,,2023-01-24 07:00:00,-0.2193333333333333,0.02033333333333333
2023,1,15,0,24,,,2023-01-24 07:30:00,-0.4789999999999999,-0.005666666666666663
2023,1,15,1,24,,,2023-01-24 07:30:00,-0.04466666666666666,0.055999999999999994
2023,1,16,0,24,,,2023-01-24 08:00:00,1.4173333333333336,0.2783333333333333
2023,1,16,1,24,,,2023-01-24 08:00:00,1.8536666666666666,0.37199999999999994
2023,1,17,0,24,,,2023-01-24 08:30:00,7.7923333333333344,1.5083333333333335
2023,1,17,1,24,,,2023-01-24 08:30:00,7.6883333333333335,1.3756666666666668
2023,1,18,0,24,,,2023-01-24 09:00:00,18.939666666666668,3.6626666666666665
2023,1,18,1,24,,,2023-01-24 09:00:00,17.823333333333334,3.171
2023,1,19,0,24,,,2023-01-24 09:30:00,35.82966666666667,6.938666666666667
2023,1,19,1,24,,,2023-01-24 09:30:00,29.409999999999997,5.165666666666667
2023,1,20,0,24,,,2023-01-24 10:00:00,47.65566666666666,9.227333333333334
2023,1,20,1,24,,,2023-01-24 10:00:00,43.88666666666668,7.695333333333333
2023,1,21,0,24,,,2023-01-24 10:30:00,57.217999999999996,11.018
2023,1,21,1,24,,,2023-01-24 10:30:00,59.443333333333335,10.386666666666667
2023,1,22,0,24,,,2023-01-24 11:00:00,59.209,11.265
2023,1,22,1,24,,,2023-01-24 11:00:00,62.56333333333333,10.836666666666668
2023,1,23,0,24,,,2023-01-24 11:30:00,59.461999999999996,11.338666666666667
2023,1,23,1,24,,,2023-01-24 11:30:00,62.196666666666665,10.756666666666666
2023,1,24,0,24,,,2023-01-24 12:00:00,59.17433333333333,11.115333333333334
2023,1,24,1,24,,,2023-01-24 12:00:00,61.416666666666664,10.566666666666668
2023,1,25,0,24,,,2023-01-24 12:30:00,65.33333333333333,12.220666666666666
2023,1,25,1,24,,,2023-01-24 12:30:00,61.06,10.450000000000001
2023,1,26,0,24,,,2023-01-24 13:00:00,62.58866666666666,11.75
2023,1,26,1,24,,,2023-01-24 13:00:00,59.04333333333333,10.11
2023,1,27,0,24,,,2023-01-24 13:30:00,54.67133333333334,10.221666666666666
2023,1,27,1,24,,,2023-01-24 13:30:00,53.843333333333334,9.203333333333333
2023,1,28,0,24,,,2023-01-24 14:00:00,48.214333333333336,9.021666666666667
2023,1,28,1,24,,,2023-01-24 14:00:00,49.40333333333333,8.423333333333334
2023,1,29,0,24,,,2023-01-24 14:30:00,37.08533333333333,6.926333333333333
2023,1,29,1,24,,,2023-01-24 14:30:00,40.14,6.835
2023,1,30,0,24,,,2023-01-24 15:00:00,28.03,5.285333333333333
2023,1,30,1,24,,,2023-01-24 15:00:00,27.203333333333333,4.647333333333333
2023,1,31,0,24,,,2023-01-24 15:30:00,17.22966666666667,3.283333333333333
2023,1,31,1,24,,,2023-01-24 15:30:00,18.11,3.095333333333334
2023,1,32,0,24,,,2023-01-24 16:00:00,7.883333333333334,1.5056666666666665
2023,1,32,1,24,,,2023-01-24 16:00:00,8.74,1.4966666666666668
2023,1,33,0,24,,,2023-01-24 16:30:00,1.9086666666666667,0.46866666666666673
2023,1,33,1,24,,,2023-01-24 16:30:00,2.300666666666667,0.3993333333333333
2023,1,34,0,24,,,2023-01-24 17:00:00,-0.32833333333333337,0.03933333333333333
2023,1,34,1,24,,,2023-01-24 17:00:00,0.03033333333333334,0.034333333333333334
2023,1,35,0,24,,,2023-01-24 17:30:00,-0.606,-0.005333333333333333
2023,1,35,1,24,,,2023-01-24 17:30:00,-0.18366666666666664,0.054
2023,1,36,0,24,,,2023-01-24 18:00:00,-0.5593333333333333,-0.006000000000000001
2023,1,36,1,24,,,2023-01-24 18:00:00,-0.16133333333333333,0.051666666666666666
2023,1,37,0,24,,,2023-01-24 18:30:00,-0.5403333333333333,0.06033333333333333
2023,1,37,1,24,,,2023-01-24 18:30:00,-0.158,0.043666666666666666
2023,1,38,0,24,,,2023-01-24 19:00:00,-0.48566666666666664,0.043000000000000003
2023,1,38,1,24,,,2023-01-24 19:00:00,-0.23433333333333337,-0.058666666666666666
2023,1,39,0,24,,,2023-01-24 19:30:00,-0.46799999999999997,-0.04033333333333333
2023,1,39,1,24,,,2023-01-24 19:30:00,-0.36533333333333334,-0.24766666666666667
2023,1,40,0,24,,,2023-01-24 20:00:00,-0.482,-0.010333333333333335
2023,1,40,1,24,,,2023-01-24 20:00:00,-0.33433333333333337,-0.25666666666666665
2023,1,41,0,24,,,2023-01-24 20:30:00,-0.422,-0.023999999999999997
2023,1,41,1,24,,,2023-01-24 20:30:00,-0.324,-0.26766666666666666
2023,1,42,0,24,,,2023-01-24 21:00:00,-0.38833333333333336,-0.009333333333333332
2023,1,42,1,24,,,2023-01-24 21:00:00,-0.29833333333333334,-0.22966666666666669
2023,1,43,0,24,,,2023-01-24 21:30:00,-0.39633333333333337,0.0006666666666666649
2023,1,43,1,24,,,2023-01-24 21:30:00,-0.297,-0.23
2023,1,44,0,24,,,2023-01-24 22:00:00,-0.38833333333333336,-0.02266666666666667
2023,1,44,1,24,,,2023-01-24 22:00:00,-0.27566666666666667,-0.21433333333333335
2023,1,45,0,24,,,2023-01-24 22:30:00,-0.3973333333333333,0.021666666666666667
2023,1,45,1,24,,,2023-01-24 22:30:00,-0.2753333333333334,-0.208
2023,1,46,0,24,,,2023-01-24 23:00:00,-0.408,0.010999999999999998
2023,1,46,1,24,,,2023-01-24 23:00:00,-0.3033333333333333,-0.2333333333333333
2023,1,47,0,24,,,2023-01-24 23:30:00,-0.40399999999999997,0.025666666666666667
2023,1,47,1,24,,,2023-01-24 23:30:00,-0.308,-0.24066666666666667
2023,1,0,0,25,,,2023-01-25 00:00:00,-0.34400000000000003,0.0026666666666666644
2023,1,0,1,25,,,2023-01-25 00:00:00,-0.308,-0.248
2023,1,1,0,25,,,2023-01-25 00:30:00,-0.35566666666666663,-0.0056666666666666645
2023,1,1,1,25,,,2023-01-25 00:30:00,-0.3193333333333333,-0.25466666666666665
2023,1,2,0,25,,,2023-01-25 01:00:00,-0.41100000000000003,0.050666666666666665
2023,1,2,1,25,,,2023-01-25 01:00:00,-0.3293333333333333,-0.26499999999999996
2023,1,3,0,25,,,2023-01-25 01:30:00,-0.31633333333333336,-0.004
2023,1,3,1,25,,,2023-01-25 01:30:00,-0.3123333333333333,-0.24633333333333332
2023,1,4,0,25,,,2023-01-25 02:00:00,-0.36100000000000004,0.07733333333333334
2023,1,4,1,25,,,2023-01-25 02:00:00,-0.32466666666666666,-0.258
2023,1,5,0,25,,,2023-01-25 02:30:00,-0.3446666666666666,0.07133333333333333
2023,1,5,1,25,,,2023-01-25 02:30:00,-0.331,-0.27
2023,1,6,0,25,,,2023-01-25 03:00:00,-0.42,0.10033333333333334
2023,1,6,1,25,,,2023-01-25 03:00:00,-0.337,-0.27266666666666667
2023,1,7,0,25,,,2023-01-25 03:30:00,-0.4063333333333334,0.055
2023,1,7,1,25,,,2023-01-25 03:30:00,-0.302,-0.2763333333333333
2023,1,8,0,25,,,2023-01-25 04:00:00,-0.4163333333333333,0.12933333333333333
2023,1,8,1,25,,,2023-01-25 04:00:00,-0.26866666666666666,-0.255
2023,1,9,0,25,,,2023-01-25 04:30:00,-0.41966666666666663,0.13766666666666666
2023,1,9,1,25,,,2023-01-25 04:30:00,-0.2753333333333334,-0.2663333333333333
2023,1,10,0,25,,,2023-01-25 05:00:00,-0.327,0.074
2023,1,10,1,25,,,2023-01-25 05:00:00,-0.21966666666666668,-0.23766666666666666
2023,1,11,0,25,,,2023-01-25 05:30:00,-0.44700000000000006,0.09366666666666668
2023,1,11,1,25,,,2023-01-25 05:30:00,-0.22233333333333336,-0.209
2023,1,12,0,25,,,2023-01-25 06:00:00,-0.4756666666666667,0.19766666666666666
2023,1,12,1,25,,,2023-01-25 06:00:00,-0.22133333333333335,-0.21766666666666667
2023,1,13,0,25,,,2023-01-25 06:30:00,-0.43133333333333335,0.23399999999999999
2023,1,13,1,25,,,2023-01-25 06:30:00,-0.2066666666666667,-0.20266666666666666
2023,1,14,0,25,,,2023-01-25 07:00:00,-0.4083333333333334,0.18233333333333335
2023,1,14,1,25,,,2023-01-25 07:00:00,-0.23500000000000001,-0.236
2023,1,15,0,25,,,2023-01-25 07:30:00,-0.274,0.2773333333333333
2023,1,15,1,25,,,2023-01-25 07:30:00,0.13199999999999998,-0.13833333333333334
2023,1,16,0,25,,,2023-01-25 08:00:00,1.6893333333333331,0.453
2023,1,16,1,25,,,2023-01-25 08:00:00,2.853,0.4326666666666667
2023,1,17,0,25,,,2023-01-25 08:30:00,7.398666666666666,1.5146666666666668
2023,1,17,1,25,,,2023-01-25 08:30:00,10.439,2.157666666666667
2023,1,18,0,25,,,2023-01-25 09:00:00,16.80333333333333,3.3676666666666666
2023,1,18,1,25,,,2023-01-25 09:00:00,19.98,4.309333333333334
2023,1,19,0,25,,,2023-01-25 09:30:00,23.909999999999997,4.577333333333333
2023,1,19,1,25,,,2023-01-25 09:30:00,31.706666666666667,6.8676666666666675
2023,1,20,0,25,,,2023-01-25 10:00:00,30.899,5.8999999999999995
2023,1,20,1,25,,,2023-01-25 10:00:00,45.06666666666666,9.863333333333335
2023,1,21,0,25,,,2023-01-25 10:30:00,41.376666666666665,7.8406666666666665
2023,1,21,1,25,,,2023-01-25 10:30:00,58.31,12.983333333333334
2023,1,22,0,25,,,2023-01-25 11:00:00,51.39766666666667,9.543000000000001
2023,1,22,1,25,,,2023-01-25 11:00:00,70.86,16.13
2023,1,23,0,25,,,2023-01-25 11:30:00,53.315666666666665,9.781666666666666
2023,1,23,1,25,,,2023-01-25 11:30:00,83.21,18.580000000000002
2023,1,24,0,25,,,2023-01-25 12:00:00,56.47533333333334,10.505
2023,1,24,1,25,,,2023-01-25 12:00:00,93.83333333333333,20.526666666666667
2023,1,25,0,25,,,2023-01-25 12:30:00,62.048333333333325,11.626
2023,1,25,1,25,,,2023-01-25 12:30:00,101.83333333333333,22.96666666666667
2023,1,26,0,25,,,2023-01-25 13:00:00,56.03733333333333,10.444666666666667
2023,1,26,1,25,,,2023-01-25 13:00:00,98.33333333333333,21.923333333333332
2023,1,27,0,25,,,2023-01-25 13:30:00,46.20166666666666,8.628
2023,1,27,1,25,,,2023-01-25 13:30:00,87.39999999999999,19.46666666666667
2023,1,28,0,25,,,2023-01-25 14:00:00,47.19833333333333,8.751333333333333
2023,1,28,1,25,,,2023-01-25 14:00:00,72.98666666666666,16.59
2023,1,29,0,25,,,2023-01-25 14:30:00,32.388666666666666,6.101
2023,1,29,1,25,,,2023-01-25 14:30:00,57.56,13.049999999999999
2023,1,30,0,25,,,2023-01-25 15:00:00,16.76666666666667,3.0509999999999997
2023,1,30,1,25,,,2023-01-25 15:00:00,28.75,6.239333333333334
2023,1,31,0,25,,,2023-01-25 15:30:00,12.971333333333334,2.4983333333333335
2023,1,31,1,25,,,2023-01-25 15:30:00,26.416666666666668,5.987666666666667
2023,1,32,0,25,,,2023-01-25 16:00:00,9.558333333333332,2.0473333333333334
2023,1,32,1,25,,,2023-01-25 16:00:00,15.54,3.393666666666667
2023,1,33,0,25,,,2023-01-25 16:30:00,2.6993333333333336,0.7789999999999999
2023,1,33,1,25,,,2023-01-25 16:30:00,4.739333333333334,0.8943333333333334
2023,1,34,0,25,,,2023-01-25 17:00:00,0.231,0.351
2023,1,34,1,25,,,2023-01-25 17:00:00,0.6686666666666664,-0.15233333333333332
2023,1,35,0,25,,,2023-01-25 17:30:00,-0.236,0.15233333333333332
2023,1,35,1,25,,,2023-01-25 17:30:00,-0.014,-0.19733333333333333
2023,1,36,0,25,,,2023-01-25 18:00:00,-0.19099999999999998,0.11633333333333334
2023,1,36,1,25,,,2023-01-25 18:00:00,-0.060000000000000005,-0.13266666666666668
2023,1,37,0,25,,,2023-01-25 18:30:00,-0.22133333333333335,0.12266666666666666
2023,1,37,1,25,,,2023-01-25 18:30:00,-0.012333333333333335,-0.12433333333333334
2023,1,38,0,25,,,2023-01-25 19:00:00,-0.126,0.09566666666666668
2023,1,38,1,25,,,2023-01-25 19:00:00,-0.07566666666666667,-0.16733333333333333
2023,1,39,0,25,,,2023-01-25 19:30:00,-0.07633333333333334,0.039333333333333324
2023,1,39,1,25,,,2023-01-25 19:30:00,-0.01833333333333333,-0.09799999999999999
2023,1,40,0,25,,,2023-01-25 20:00:00,-0.08566666666666667,-0.0036666666666666653
2023,1,40,1,25,,,2023-01-25 20:00:00,-0.07966666666666666,-0.149
2023,1,41,0,25,,,2023-01-25 20:30:00,-0.068,0.17300000000000001
2023,1,41,1,25,,,2023-01-25 20:30:00,-0.044333333333333336,-0.14166666666666666
2023,1,42,0,25,,,2023-01-25 21:00:00,-0.04566666666666667,0.12866666666666665
2023,1,42,1,25,,,2023-01-25 21:00:00,-0.10866666666666665,-0.19866666666666666
2023,1,43,0,25,,,2023-01-25 21:30:00,0.10999999999999999,0.08133333333333333
2023,1,43,1,25,,,2023-01-25 21:30:00,-0.034333333333333334,-0.05533333333333334
2023,1,44,0,25,,,2023-01-25 22:00:00,-0.1496666666666667,0.08166666666666667
2023,1,44,1,25,,,2023-01-25 22:00:00,-0.11099999999999999,-0.16466666666666666
2023,1,45,0,25,,,2023-01-25 22:30:00,-0.18100000000000002,0.12333333333333334
2023,1,45,1,25,,,2023-01-25 22:30:00,-0.09566666666666668,-0.12633333333333335
2023,1,46,0,25,,,2023-01-25 23:00:00,-0.13133333333333333,0.12333333333333334
2023,1,46,1,25,,,2023-01-25 23:00:00,-0.08066666666666666,-0.09866666666666668
2023,1,47,0,25,,,2023-01-25 23:30:00,-0.16,0.13266666666666665
2023,1,47,1,25,,,2023-01-25 23:30:00,-0.04633333333333334,-0.03766666666666666
2023,1,0,0,26,,,2023-01-26 00:00:00,-0.21966666666666668,0.18500000000000003
2023,1,0,1,26,,,2023-01-26 00:00:00,-0.13233333333333333,-0.12633333333333333
2023,1,1,0,26,,,2023-01-26 00:30:00,-0.3106666666666666,0.3153333333333333
2023,1,1,1,26,,,2023-01-26 00:30:00,-0.18500000000000003,-0.16066666666666668
2023,1,2,0,26,,,2023-01-26 01:00:00,-0.25733333333333336,0.2416666666666667
2023,1,2,1,26,,,2023-01-26 01:00:00,-0.08666666666666667,0.01933333333333333
2023,1,3,0,26,,,2023-01-26 01:30:00,-0.42700000000000005,0.2926666666666667
2023,1,3,1,26,,,2023-01-26 01:30:00,-0.14933333333333335,-0.09200000000000001
2023,1,4,0,26,,,2023-01-26 02:00:00,-0.416,0.3376666666666666
2023,1,4,1,26,,,2023-01-26 02:00:00,-0.287,-0.22466666666666665
2023,1,5,0,26,,,2023-01-26 02:30:00,-0.444,0.35233333333333333
2023,1,5,1,26,,,2023-01-26 02:30:00,-0.208,-0.07133333333333333
2023,1,6,0,26,,,2023-01-26 03:00:00,-0.48666666666666664,0.379
2023,1,6,1,26,,,2023-01-26 03:00:00,-0.319,-0.17466666666666666
2023,1,7,0,26,,,2023-01-26 03:30:00,-0.4163333333333333,0.4406666666666667
2023,1,7,1,26,,,2023-01-26 03:30:00,-0.25699999999999995,-0.13366666666666668
2023,1,8,0,26,,,2023-01-26 04:00:00,-0.4206666666666667,0.4336666666666667
2023,1,8,1,26,,,2023-01-26 04:00:00,-0.21,-0.024333333333333335
2023,1,9,0,26,,,2023-01-26 04:30:00,-0.43933333333333335,0.422
2023,1,9,1,26,,,2023-01-26 04:30:00,-0.136,0.042
2023,1,10,0,26,,,2023-01-26 05:00:00,-0.33966666666666673,0.42166666666666663
2023,1,10,1,26,,,2023-01-26 05:00:00,-0.19266666666666668,-0.04800000000000001
2023,1,11,0,26,,,2023-01-26 05:30:00,-0.405,0.36833333333333335
2023,1,11,1,26,,,2023-01-26 05:30:00,-0.10466666666666667,0.027666666666666662
2023,1,12,0,26,,,2023-01-26 06:00:00,-0.5876666666666667,0.48633333333333334
2023,1,12,1,26,,,2023-01-26 06:00:00,-0.14733333333333334,0.003999999999999994
2023,1,13,0,26,,,2023-01-26 06:30:00,-0.5943333333333333,0.521
2023,1,13,1,26,,,2023-01-26 06:30:00,-0.206,-0.024999999999999994
2023,1,14,0,26,,,2023-01-26 07:00:00,-0.506,0.553
2023,1,14,1,26,,,2023-01-26 07:00:00,-0.12733333333333333,0.15866666666666665
2023,1,15,0,26,,,2023-01-26 07:30:00,-0.19999999999999996,0.5943333333333333
2023,1,15,1,26,,,2023-01-26 07:30:00,0.35233333333333333,0.2876666666666667
2023,1,16,0,26,,,2023-01-26 08:00:00,4.334666666666666,1.0233333333333332
2023,1,16,1,26,,,2023-01-26 08:00:00,4.6819999999999995,1.4593333333333334
2023,1,17,0,26,,,2023-01-26 08:30:00,13.642333333333335,2.592
2023,1,17,1,26,,,2023-01-26 08:30:00,18.496666666666666,5.488666666666667
2023,1,18,0,26,,,2023-01-26 09:00:00,25.438,4.814333333333333
2023,1,18,1,26,,,2023-01-26 09:00:00,31.80666666666666,9.270000000000001
2023,1,19,0,26,,,2023-01-26 09:30:00,53.851333333333336,10.228666666666667
2023,1,19,1,26,,,2023-01-26 09:30:00,46.56333333333333,13.479999999999999
2023,1,20,0,26,,,2023-01-26 10:00:00,56.76800000000001,10.613333333333332
2023,1,20,1,26,,,2023-01-26 10:00:00,52.050000000000004,15.01
2023,1,21,0,26,,,2023-01-26 10:30:00,85.57766666666667,16.706999999999997
