TIMESTAMP_START,H_orig,LE_orig,ET_orig,CO2,H2O,NEE_orig,Reco,Ustar,location,date,year,month,day,30min
2023-02-16 12:30:00,51.9651,30.423000000000002,0.022018145854516495,433.89,6.8887,-3.5406,1.62886,0.30053,0,2023-02-16 12:30:00,2023,2,16,25
2023-02-16 13:00:00,69.53238,39.713,0.02877138215949138,433.54,6.9910000000000005,-2.9818,1.7271299999999998,0.19136,0,2023-02-16 13:00:00,2023,2,16,26
2023-02-16 13:30:00,71.31974,39.382,0.02854877023043803,433.9,6.9597,-3.9531,1.7850400000000002,0.25479,0,2023-02-16 13:30:00,2023,2,16,27
2023-02-16 14:00:00,48.844390000000004,32.021,0.023215824967112778,433.93,7.0648,-3.1875,1.7983,0.18293,0,2023-02-16 14:00:00,2023,2,16,28
2023-02-16 14:30:00,43.001870000000004,27.691999999999997,0.020083758460146605,434.25,7.269,-2.6255,1.82987,0.19404000000000002,0,2023-02-16 14:30:00,2023,2,16,29
2023-02-16 15:00:00,19.68994,22.096999999999998,0.01601986608067637,433.89,7.3864,-2.0068,1.79303,0.20027999999999999,0,2023-02-16 15:00:00,2023,2,16,30
2023-02-16 15:30:00,5.22808,13.759,0.00997337412383079,434.13,7.5953,-1.2719,1.7773900000000002,0.13045,0,2023-02-16 15:30:00,2023,2,16,31
2023-02-16 16:30:00,-9.80932,14.059000000000001,0.010190251357827347,435.02,7.9057,0.5472100000000001,1.7718900000000002,0.15615,0,2023-02-16 16:30:00,2023,2,16,33
2023-02-16 17:30:00,-15.24651,8.8693,0.006426190121928194,433.57,8.7875,1.2072,1.73511,0.21602,0,2023-02-16 17:30:00,2023,2,16,35
2023-02-16 18:00:00,-11.78387,6.1504,0.00445553418089423,430.61,8.5623,1.5453,1.72016,0.14015999999999998,0,2023-02-16 18:00:00,2023,2,16,36
2023-02-16 18:30:00,-8.51285,4.2885,0.003106541764888485,429.76,8.3605,1.1462,1.7147400000000002,0.14455,0,2023-02-16 18:30:00,2023,2,16,37
2023-02-16 19:00:00,-6.50859,2.8714,0.00207976325288403,431.47,8.3766,1.3918,1.7034,0.08355900000000001,0,2023-02-16 19:00:00,2023,2,16,38
2023-02-16 19:30:00,-11.3967,3.6617,0.0026520581135204236,433.2,8.3394,1.656,1.6990299999999998,0.1619,0,2023-02-16 19:30:00,2023,2,16,39
2023-02-16 20:00:00,-14.40444,6.1671,0.004466543959612261,433.69,8.3072,1.5434,1.69691,0.21875,0,2023-02-16 20:00:00,2023,2,16,40
2023-02-16 21:00:00,-17.21312,8.5007,0.006159467147554243,429.57,8.4521,1.6812,1.74045,0.20548000000000002,0,2023-02-16 21:00:00,2023,2,16,42
2023-02-16 21:30:00,-21.19369,9.0816,0.006581941604785688,428.47,8.5844,2.0287,1.7632900000000002,0.2355,0,2023-02-16 21:30:00,2023,2,16,43
2023-02-16 22:00:00,-16.1886,5.8132,0.004213965601197067,427.92,8.6617,1.6534,1.78195,0.19872,0,2023-02-16 22:00:00,2023,2,16,44
2023-02-16 23:00:00,-18.18159,10.491,0.007606188926525006,423.87,8.7836,1.4932,1.7985200000000001,0.26124,0,2023-02-16 23:00:00,2023,2,16,46
2023-02-16 23:30:00,-18.64034,9.1722,0.006649140458397622,423.45,8.8986,1.9309,1.7855599999999998,0.2449,0,2023-02-16 23:30:00,2023,2,16,47
2023-02-17 00:00:00,-17.76916,9.1378,0.006623774818633164,423.59,8.8492,1.9001,1.77932,0.31451999999999997,0,2023-02-17 00:00:00,2023,2,17,0
2023-02-17 00:30:00,-12.84532,5.5695,0.004036358185062537,423.67,8.9954,1.5434,1.7592599999999998,0.27105,0,2023-02-17 00:30:00,2023,2,17,1
2023-02-17 01:00:00,-10.484810000000001,3.2712,0.0023702882553773975,423.47,9.091000000000001,1.5068,1.7452,0.16215,0,2023-02-17 01:00:00,2023,2,17,2
2023-02-17 01:30:00,-14.83415,7.6921,0.005573544014798316,424.46,9.1456,1.8077,1.7470299999999999,0.2381,0,2023-02-17 01:30:00,2023,2,17,3
2023-02-17 02:00:00,-12.41682,2.8064,0.002033165113440973,423.31,9.4164,2.2293,1.73645,0.35697,0,2023-02-17 02:00:00,2023,2,17,4
2023-02-17 02:30:00,-20.78394,3.9659,0.0028735509598996965,423.1,9.4278,2.2365,1.75195,0.34159,0,2023-02-17 02:30:00,2023,2,17,5
2023-02-17 03:00:00,-15.47151,4.7182,0.003419536941993903,422.9,9.5072,2.0818,1.7808700000000002,0.30101999999999995,0,2023-02-17 03:00:00,2023,2,17,6
2023-02-17 03:30:00,-14.2415,5.6352,0.004084733700977051,421.8,9.6761,1.7664,1.79866,0.29089,0,2023-02-17 03:30:00,2023,2,17,7
2023-02-17 04:00:00,-15.893089999999999,3.9904,0.0028926938787596913,421.1,9.8298,2.2344,1.8093700000000001,0.35286999999999996,0,2023-02-17 04:00:00,2023,2,17,8
2023-02-17 04:30:00,-13.58063,2.6667,0.0019333021169090682,421.05,9.9267,1.5731,1.8218900000000002,0.30028,0,2023-02-17 04:30:00,2023,2,17,9
2023-02-17 05:00:00,-16.54318,2.9546,0.002142270132991392,421.31,9.9845,2.2953,1.83683,0.31636,0,2023-02-17 05:00:00,2023,2,17,10
2023-02-17 05:30:00,-14.7057,2.2262,0.0016143908956443246,421.53,10.0414,1.7578,1.8561599999999998,0.30482,0,2023-02-17 05:30:00,2023,2,17,11
2023-02-17 06:00:00,-14.266670000000001,2.6019,0.0018870771444399008,421.87,10.0996,1.7937,1.8722900000000002,0.26934,0,2023-02-17 06:00:00,2023,2,17,12
2023-02-17 06:30:00,-14.52554,2.7064,0.001963078211251185,422.22,10.1438,1.7137,1.88665,0.22304000000000002,0,2023-02-17 06:30:00,2023,2,17,13
2023-02-17 07:00:00,-17.427570000000003,1.7336,0.0012575498727698958,421.96,10.1496,2.1261,1.89742,0.21631999999999998,0,2023-02-17 07:00:00,2023,2,17,14
2023-02-17 07:30:00,-17.40576,4.2333,0.0030710483077121993,421.79,10.1292,2.0839,1.90835,0.30896999999999997,0,2023-02-17 07:30:00,2023,2,17,15
2023-02-17 08:00:00,-18.19727,6.4509,0.004680664476137873,420.95,10.1215,1.6652,1.93052,0.29358,0,2023-02-17 08:00:00,2023,2,17,16
2023-02-17 08:30:00,-11.8483,11.355,0.008242071818981657,419.41,10.1527,0.45013000000000003,1.97202,0.33448,0,2023-02-17 08:30:00,2023,2,17,17
2023-02-17 09:00:00,-11.4887,12.677999999999999,0.009205257388708327,419.45,10.2375,0.96229,2.00771,0.31177,0,2023-02-17 09:00:00,2023,2,17,18
2023-02-17 09:30:00,-10.09753,13.527999999999999,0.009824257450258674,418.66,10.3559,0.31687,2.03067,0.24936,0,2023-02-17 09:30:00,2023,2,17,19
2023-02-17 10:00:00,-10.78767,15.034,0.01092046317588403,418.03,10.4488,0.73675,2.05835,0.3381,0,2023-02-17 10:00:00,2023,2,17,20
2023-02-17 10:30:00,-9.31325,10.636,0.007727186572452845,417.61,10.5406,0.54733,2.08051,0.27989,0,2023-02-17 10:30:00,2023,2,17,21
2023-02-17 11:00:00,-12.24297,15.095999999999998,0.010971391511177174,417.04,10.6434,0.47073999999999994,2.12197,0.41005,0,2023-02-17 11:00:00,2023,2,17,22
2023-02-17 11:30:00,-8.80687,19.519000000000002,0.01419019082773888,417.13,10.7584,-0.21461,2.15742,0.44408000000000003,0,2023-02-17 11:30:00,2023,2,17,23
2023-02-17 13:30:00,72.82918000000001,69.273,0.050535047455493906,417.09,11.4908,-4.5007,2.54257,0.47962,0,2023-02-17 13:30:00,2023,2,17,27
2023-02-17 14:00:00,22.77151,49.05,0.035788007008049766,417.22,11.5341,-2.4881,2.56489,0.53979,0,2023-02-17 14:00:00,2023,2,17,28
2023-02-17 14:30:00,-7.75842,43.589,0.031801283776777954,417.15,11.4556,-1.1665,2.5620700000000003,0.5048,0,2023-02-17 14:30:00,2023,2,17,29
2023-02-17 15:00:00,-40.69722,40.18,0.02930612637772568,418.87,11.1319,2.4809,2.53702,0.44688,0,2023-02-17 15:00:00,2023,2,17,30
2023-02-17 15:30:00,-38.99391,26.124000000000002,0.01903167437974643,420.13,12.1368,1.3532,2.41408,0.41346000000000005,0,2023-02-17 15:30:00,2023,2,17,31
2023-02-17 16:00:00,-49.50613,271.33,0.19752889633409232,441.88,16.6773,25.366,2.343,0.35693,0,2023-02-17 16:00:00,2023,2,17,32
2023-02-17 16:30:00,-31.08043,30.307,0.022062052488828532,456.8,19.2274,1.2943,2.34006,0.48895,0,2023-02-17 16:30:00,2023,2,17,33
2023-02-18 01:30:00,-23.85239,114.08,0.0826806834623548,484.55,21.5269,7.5245,1.94135,0.16022999999999998,0,2023-02-18 01:30:00,2023,2,18,3
2023-02-18 02:00:00,-14.754529999999999,10.035,0.007272656155576674,417.13,8.7392,2.9134,1.9403,0.13582,0,2023-02-18 02:00:00,2023,2,18,4
2023-02-18 02:30:00,-9.63077,6.4515,0.004676357268832898,415.63,9.109,1.3158,1.9613,0.13289,0,2023-02-18 02:30:00,2023,2,18,5
2023-02-18 03:00:00,-7.171410000000001,4.6191,0.0033481316745492323,416.16,9.6594,1.2516,1.96443,0.096847,0,2023-02-18 03:00:00,2023,2,18,6
2023-02-18 03:30:00,-7.30797,1.7174,0.0012449787017894014,417.55,9.9862,1.5892,1.9791599999999998,0.091286,0,2023-02-18 03:30:00,2023,2,18,7
2023-02-18 04:00:00,-9.446019999999999,9.8336,0.007130344387587324,418.68,10.3857,2.248,2.0093400000000003,0.14858,0,2023-02-18 04:00:00,2023,2,18,8
2023-02-18 07:00:00,-26.401490000000003,59.701,0.04333254519235265,378.89,11.7348,5.2038,2.14075,0.23321999999999998,0,2023-02-18 07:00:00,2023,2,18,14
2023-02-18 16:00:00,-23.09313,24.15,0.01753957647476488,411.04,10.5192,0.81083,2.2806,0.3795,0,2023-02-18 16:00:00,2023,2,18,32
2023-02-18 16:30:00,-27.22692,25.055,0.018196395572613516,411.17,10.5618,1.5128,2.28165,0.33439,0,2023-02-18 16:30:00,2023,2,18,33
2023-02-18 17:00:00,-17.98387,13.584000000000001,0.009865022365659719,413.24,10.600999999999999,1.0898,2.28017,0.26222,0,2023-02-18 17:00:00,2023,2,18,34
2023-02-18 17:30:00,-22.46047,16.574,0.012033871452535434,414.66,10.7423,2.4252,2.25966,0.33534,0,2023-02-18 17:30:00,2023,2,18,35
2023-02-18 18:00:00,-22.37341,18.625,0.013518138260498776,413.97,10.8922,1.7931,2.2219700000000002,0.3182,0,2023-02-18 18:00:00,2023,2,18,36
2023-02-19 13:00:00,36.386829999999996,44.393,0.03214201610433073,408.67,8.1587,-2.0898,2.03609,0.1876,0,2023-02-19 13:00:00,2023,2,19,26
2023-02-19 13:30:00,46.36695,60.692,0.04396465242846215,406.3,7.8767,-3.3502,2.0949,0.13745,0,2023-02-19 13:30:00,2023,2,19,27
2023-02-19 14:00:00,29.91467,49.571999999999996,0.035896298809300876,405.98,7.8135,-3.4177,2.05393,0.19827,0,2023-02-19 14:00:00,2023,2,19,28
2023-02-19 14:30:00,14.49438,53.89,0.03902170810182033,405.91,7.7099,-3.6569,2.05153,0.26784,0,2023-02-19 14:30:00,2023,2,19,29
2023-02-19 15:30:00,10.214039999999999,38.325,0.02774799359501412,406.09,7.4651,-1.9406,2.04177,0.24566999999999997,0,2023-02-19 15:30:00,2023,2,19,31
2023-02-19 17:00:00,-2.24226,14.005,0.010134024963702675,408.84,7.9266,1.431,1.9797799999999999,0.11010999999999999,0,2023-02-19 17:00:00,2023,2,19,34
2023-02-19 18:30:00,-1.7381,3.4278,0.002479812679900751,413.38,8.2161,1.172,1.95912,0.067755,0,2023-02-19 18:30:00,2023,2,19,37
2023-02-19 19:00:00,-2.7347900000000003,4.1457,0.0029990924822011758,414.05,8.2594,1.4777,1.95765,0.095012,0,2023-02-19 19:00:00,2023,2,19,38
2023-02-19 19:30:00,-3.2595,2.8982,0.0020963689428171316,415.61,8.3959,1.0789,1.94524,0.11917,0,2023-02-19 19:30:00,2023,2,19,39
2023-02-19 20:00:00,-1.56382,4.235,0.0030633793004285095,418.11,8.5013,1.5598,1.9489,0.055107,0,2023-02-19 20:00:00,2023,2,19,40
2023-02-19 21:00:00,-1.25581,-5.2308,-0.0037822898052981635,422.48,10.1099,0.14649,1.9094099999999998,0.086904,0,2023-02-19 21:00:00,2023,2,19,42
2023-02-19 22:00:00,-2.2400599999999997,-1.2,-0.000867682108637911,433.22,10.5481,0.40099,1.9105,0.12580999999999998,0,2023-02-19 22:00:00,2023,2,19,44
2023-02-19 23:00:00,-2.66629,4.9752,0.0035974806495642215,435.58,10.6611,2.3044,1.9157799999999998,0.13366,0,2023-02-19 23:00:00,2023,2,19,46
2023-02-20 00:00:00,-6.21612,6.1858,0.004473869628996762,424.77,9.9474,1.3483,1.94527,0.1646,0,2023-02-20 00:00:00,2023,2,20,0
2023-02-20 00:30:00,-13.38459,16.105,0.011650947526562564,414.57,9.2473,1.5941,1.9769999999999999,0.21105,0,2023-02-20 00:30:00,2023,2,20,1
2023-02-20 01:00:00,-12.49714,16.942,0.01225758411287576,410.54,8.5652,2.2708,1.98921,0.22541999999999998,0,2023-02-20 01:00:00,2023,2,20,2
2023-02-20 01:30:00,-10.16107,12.655,0.009155432449516636,409.8,8.3664,1.539,1.98446,0.17542,0,2023-02-20 01:30:00,2023,2,20,3
2023-02-20 02:00:00,-12.25952,15.878,0.011487202655985015,410.48,8.277999999999999,1.732,1.9865,0.25292,0,2023-02-20 02:00:00,2023,2,20,4
2023-02-20 02:30:00,-9.42967,10.34,0.00748025919027359,411.69,8.2637,1.552,1.9820400000000002,0.18003,0,2023-02-20 02:30:00,2023,2,20,5
2023-02-20 03:00:00,-11.54165,12.388,0.008962265104432569,411.71,8.1708,1.6106,1.9891,0.2213,0,2023-02-20 03:00:00,2023,2,20,6
2023-02-20 03:30:00,-18.25005,10.033999999999999,0.007258389098516503,411.68,8.0426,1.2989,1.9770900000000002,0.21472,0,2023-02-20 03:30:00,2023,2,20,7
2023-02-20 04:00:00,-23.787470000000003,21.643,0.015654600570010387,410.75,7.9312,2.5365,1.9674599999999998,0.34714,0,2023-02-20 04:00:00,2023,2,20,8
2023-02-20 04:30:00,-21.95683,15.599,0.011281961678007298,411.25,7.8923,1.816,1.95915,0.29202,0,2023-02-20 04:30:00,2023,2,20,9
2023-02-20 05:00:00,-16.121489999999998,13.194,0.00954163714216115,412.51,7.8803,2.0179,1.94955,0.27568000000000004,0,2023-02-20 05:00:00,2023,2,20,10
2023-02-20 05:30:00,-18.43785,17.952,0.012979905128920777,411.2,7.6736,2.0717,1.9275799999999998,0.29773,0,2023-02-20 05:30:00,2023,2,20,11
2023-02-20 06:00:00,-19.89164,17.779,0.012855278666136052,412.42,7.5904,2.4492,1.93323,0.26316,0,2023-02-20 06:00:00,2023,2,20,12
2023-02-20 06:30:00,-28.05889,9.5818,0.006928139324137707,413.59,7.6541,2.5447,1.9334900000000002,0.33268000000000003,0,2023-02-20 06:30:00,2023,2,20,13
2023-02-20 07:00:00,-17.28022,4.5339,0.003278252457847076,414.4,7.765,1.4321,1.93525,0.19164,0,2023-02-20 07:00:00,2023,2,20,14
2023-02-20 07:30:00,-24.94383,9.0335,0.0065327078751743865,415.11,7.8706,1.5045,1.95468,0.26184,0,2023-02-20 07:30:00,2023,2,20,15
2023-02-20 08:00:00,-21.287329999999997,8.5319,0.006171922093710107,414.43,7.9327,0.70328,1.99332,0.25513,0,2023-02-20 08:00:00,2023,2,20,16
2023-02-20 08:30:00,-16.63798,13.3,0.009623086519484287,413.97,8.0255,-0.19229000000000002,2.01877,0.2574,0,2023-02-20 08:30:00,2023,2,20,17
2023-02-20 09:00:00,-13.945929999999999,21.736,0.01573399550939451,413.11,8.0654,-1.3392,2.07403,0.31643000000000004,0,2023-02-20 09:00:00,2023,2,20,18
2023-02-20 09:30:00,10.51195,33.359,0.024162792954579897,414.05,8.1999,-2.9639,2.15137,0.27052,0,2023-02-20 09:30:00,2023,2,20,19
2023-02-20 10:00:00,4.01727,29.034000000000002,0.02103333202863799,415.2,8.1866,-2.2374,2.1716599999999997,0.27332,0,2023-02-20 10:00:00,2023,2,20,20
2023-02-20 10:30:00,49.55857,61.663000000000004,0.04470154631613472,415.48,8.2234,-4.1204,2.25625,0.28586,0,2023-02-20 10:30:00,2023,2,20,21
2023-02-20 11:00:00,59.59295,74.672,0.054168719063785134,416.91,8.3042,-4.3423,2.3406700000000003,0.31290999999999997,0,2023-02-20 11:00:00,2023,2,20,22
2023-02-20 11:30:00,70.71854,82.875,0.060175927570545615,417.86,8.4935,-4.5292,2.4590799999999997,0.34818000000000005,0,2023-02-20 11:30:00,2023,2,20,23
2023-02-20 12:00:00,43.78751,77.76100000000001,0.056468237433977324,418.13,8.5035,-2.7152,2.47339,0.36578,0,2023-02-20 12:00:00,2023,2,20,24
2023-02-20 12:30:00,35.96047,71.63,0.0520389968489275,418.23,8.6642,-5.2031,2.53059,0.37242,0,2023-02-20 12:30:00,2023,2,20,25
2023-02-20 13:00:00,19.09246,63.315,0.04603500812690756,418.54,8.9417,-2.9473,2.63367,0.30555,0,2023-02-20 13:00:00,2023,2,20,26
2023-02-20 14:00:00,-8.67326,47.06100000000001,0.03422943786061189,417.94,9.8759,-0.46845,2.6837400000000002,0.40626,0,2023-02-20 14:00:00,2023,2,20,28
2023-02-20 14:30:00,19.70782,52.41,0.03811758965205731,416.09,10.1458,-2.2909,2.67769,0.41849,0,2023-02-20 14:30:00,2023,2,20,29
2023-02-20 16:00:00,6.67272,25.484,0.01848655653666812,417.54,9.4865,0.95544,2.35811,0.35046,0,2023-02-20 16:00:00,2023,2,20,32
2023-02-20 16:30:00,-4.7912,19.56,0.014184222100697594,417.55,9.3342,1.0103,2.31662,0.36175999999999997,0,2023-02-20 16:30:00,2023,2,20,33
2023-02-20 17:00:00,-8.0894,20.227999999999998,0.014663258238902724,417.55,9.2314,1.3192,2.27317,0.41646000000000005,0,2023-02-20 17:00:00,2023,2,20,34
2023-02-20 18:00:00,-9.78225,11.205,0.008121394379365083,418.86,9.2955,2.3873,2.25999,0.31973,0,2023-02-20 18:00:00,2023,2,20,36
2023-02-20 18:30:00,-9.3872,10.044,0.007279933032669479,419.5,9.3597,0.9691299999999999,2.26226,0.33776999999999996,0,2023-02-20 18:30:00,2023,2,20,37
2023-02-20 19:00:00,-11.2893,11.645,0.008440245803645736,418.27,9.3949,3.251,2.26255,0.34265999999999996,0,2023-02-20 19:00:00,2023,2,20,38
2023-02-20 19:30:00,-9.68689,9.4306,0.006835045743935059,417.33,9.4648,1.4619,2.26045,0.32315,0,2023-02-20 19:30:00,2023,2,20,39
2023-02-20 20:00:00,-9.34418,7.8715,0.00570463595585503,418.23,9.6243,1.9692,2.25319,0.31501999999999997,0,2023-02-20 20:00:00,2023,2,20,40
2023-02-20 20:30:00,-9.30947,7.6574,0.0055487844701960715,419.48,9.7846,2.2867,2.2396,0.29474,0,2023-02-20 20:30:00,2023,2,20,41
2023-02-20 21:00:00,-12.36998,10.629000000000001,0.007701761490536868,418.56,9.8557,2.4464,2.23596,0.32016999999999995,0,2023-02-20 21:00:00,2023,2,20,42
2023-02-20 21:30:00,-10.001719999999999,8.2455,0.0059757688334207745,416.22,9.7733,1.6811,2.2601400000000003,0.29791999999999996,0,2023-02-20 21:30:00,2023,2,20,43
2023-02-20 22:00:00,-13.228110000000001,11.788,0.008544706361232744,416.15,9.7405,3.5769,2.2847299999999997,0.3588,0,2023-02-20 22:00:00,2023,2,20,44
2023-02-20 22:30:00,-12.85924,9.5589,0.006930351285045477,417.04,9.7461,2.6339,2.3123,0.30839,0,2023-02-20 22:30:00,2023,2,20,45
2023-02-20 23:00:00,-12.65668,8.7032,0.006310715237686729,416.19,9.748,1.2859,2.32907,0.33548,0,2023-02-20 23:00:00,2023,2,20,46
2023-02-20 23:30:00,-13.410120000000001,9.4422,0.006847102861507897,416.38,9.7565,1.6511,2.34061,0.27683,0,2023-02-20 23:30:00,2023,2,20,47
2023-02-21 00:00:00,-14.14585,16.712,0.012116555761093405,423.2,10.2235,4.4223,2.3185599999999997,0.23793000000000003,0,2023-02-21 00:00:00,2023,2,21,0
2023-02-21 00:30:00,-7.934889999999999,13.325,0.009656736630003234,439.14,11.2955,3.7035,2.26657,0.15950999999999999,0,2023-02-21 00:30:00,2023,2,21,1
2023-02-21 10:30:00,10.49505,9.0351,0.006552357779510618,440.16,12.2812,-5.058,2.3887400000000003,0.19096,0,2023-02-21 10:30:00,2023,2,21,21
2023-02-21 11:30:00,32.54507,44.896,0.032627692554525314,418.62,10.905999999999999,-4.5019,2.66384,0.22208000000000003,0,2023-02-21 11:30:00,2023,2,21,23
2023-02-21 12:00:00,22.235979999999998,40.672,0.02955540968087594,416.77,10.7292,-2.3706,2.65457,0.24256999999999998,0,2023-02-21 12:00:00,2023,2,21,24
2023-02-21 12:30:00,28.26195,43.248000000000005,0.03142750953852775,415.77,10.5531,-2.8003,2.65734,0.25742,0,2023-02-21 12:30:00,2023,2,21,25
2023-02-21 13:00:00,43.49648,57.31399999999999,0.041659371461872784,417.34,10.5932,-4.3378,2.69194,0.28155,0,2023-02-21 13:00:00,2023,2,21,26
2023-02-21 13:30:00,47.01698,53.81399999999999,0.0391394601620907,418.38,10.5906,-2.6716,2.77503,0.29011,0,2023-02-21 13:30:00,2023,2,21,27
2023-02-21 14:00:00,28.394679999999997,43.888999999999996,0.031902221756686076,416.23,10.3812,-2.5435,2.6998599999999997,0.30613,0,2023-02-21 14:00:00,2023,2,21,28
2023-02-21 14:30:00,12.730189999999999,22.94,0.01667100478036096,415.9,10.3548,-0.78032,2.67258,0.21086,0,2023-02-21 14:30:00,2023,2,21,29
2023-02-21 15:00:00,8.20242,21.941,0.015943322494129598,416.8,10.4362,1.6131,2.66077,0.21808000000000002,0,2023-02-21 15:00:00,2023,2,21,30
2023-02-21 16:00:00,-2.97906,9.8052,0.007121333419793786,417.45,10.4312,1.0908,2.5991,0.15382,0,2023-02-21 16:00:00,2023,2,21,32
2023-02-21 16:30:00,-5.22826,7.6838,0.0055802265556149705,417.45,10.3724,0.7681600000000001,2.59227,0.17085,0,2023-02-21 16:30:00,2023,2,21,33
2023-02-21 17:00:00,-6.32216,7.947,0.005770464021057593,417.84,10.33,1.7261,2.57528,0.17115,0,2023-02-21 17:00:00,2023,2,21,34
2023-02-21 17:30:00,-8.31493,6.02,0.004370226318227549,418.75,10.3439,2.0348,2.54872,0.16524,0,2023-02-21 17:30:00,2023,2,21,35
2023-02-21 18:30:00,-5.77415,4.2571,0.003089422302886156,422.77,10.4221,4.7635,2.51241,0.146,0,2023-02-21 18:30:00,2023,2,21,37
2023-02-21 22:00:00,-1.52129,3.2343,0.0023453005669386833,429.13,10.3021,3.4693,2.4323900000000003,0.042831,0,2023-02-21 22:00:00,2023,2,21,44
2023-02-21 22:30:00,-1.7607700000000002,1.5446,0.0011199687436698972,420.37,10.2028,0.97405,2.4271599999999998,0.071996,0,2023-02-21 22:30:00,2023,2,21,45
2023-02-22 03:30:00,-3.70891,2.8766,0.002085381459164577,417.15,10.047,1.4453,2.43432,0.098565,0,2023-02-22 03:30:00,2023,2,22,7
2023-02-22 04:00:00,-7.125439999999999,4.5807,0.0033211388072792117,416.65,10.0463,2.2132,2.45246,0.15939,0,2023-02-22 04:00:00,2023,2,22,8
2023-02-22 04:30:00,-3.46539,1.9507,0.00141438780022072,416.73,10.0748,0.95524,2.46265,0.10780999999999999,0,2023-02-22 04:30:00,2023,2,22,9
2023-02-22 05:00:00,-5.09025,2.8461,0.002063746074718392,415.91,10.0885,1.5581,2.4744599999999997,0.1339,0,2023-02-22 05:00:00,2023,2,22,10
2023-02-22 05:30:00,-6.133859999999999,3.5182,0.0025511330806541046,415.34,10.1441,1.5643,2.4797,0.19221,0,2023-02-22 05:30:00,2023,2,22,11
2023-02-22 06:00:00,-6.19802,3.2687,0.0023702264614926917,415.01,10.1869,2.036,2.4836400000000003,0.1554,0,2023-02-22 06:00:00,2023,2,22,12
2023-02-22 06:30:00,-5.29807,2.4925,0.0018073888492597674,414.46,10.2175,1.7073,2.4874099999999997,0.13139,0,2023-02-22 06:30:00,2023,2,22,13
2023-02-22 07:00:00,-4.09593,1.7115,0.0012411099897146117,415.0,10.2217,1.3925,2.49588,0.076968,0,2023-02-22 07:00:00,2023,2,22,14
2023-02-22 07:30:00,-1.63345,2.294,0.0016636144450919161,416.3,10.2411,1.0581,2.50711,0.099111,0,2023-02-22 07:30:00,2023,2,22,15
2023-02-22 08:30:00,6.14595,12.206,0.008852733223481455,413.73,10.2688,-1.0555,2.5274799999999997,0.23795,0,2023-02-22 08:30:00,2023,2,22,17
2023-02-22 09:00:00,13.154689999999999,16.002,0.011607489857022922,413.56,10.3074,-1.8305,2.54936,0.18242,0,2023-02-22 09:00:00,2023,2,22,18
2023-02-22 09:30:00,21.46706,20.329,0.014753685629634812,413.62,10.3751,-3.3645,2.6212400000000002,0.20195,0,2023-02-22 09:30:00,2023,2,22,19
2023-02-22 10:00:00,38.97683,30.753,0.02233596083209706,414.01,10.4901,-4.1913,2.72907,0.20754,0,2023-02-22 10:00:00,2023,2,22,20
2023-02-22 10:30:00,73.63898,49.687,0.036145920777367294,414.37,10.6266,-5.9777,2.95528,0.23334000000000002,0,2023-02-22 10:30:00,2023,2,22,21
2023-02-22 11:00:00,73.17559,52.982,0.038564248385532136,414.64,10.6684,-6.3343,3.03648,0.20187,0,2023-02-22 11:00:00,2023,2,22,22
2023-02-22 11:30:00,80.54032,60.221000000000004,0.04386080222432515,414.7,10.7275,-6.3754,3.1288,0.23318000000000003,0,2023-02-22 11:30:00,2023,2,22,23
2023-02-22 12:00:00,75.27805,48.233999999999995,0.03514991281826732,416.28,10.9896,-6.7725,3.21195,0.20162,0,2023-02-22 12:00:00,2023,2,22,24
2023-02-22 12:30:00,56.50776,50.208,0.03659764048968526,416.47,11.1564,-4.7821,3.25192,0.12907000000000002,0,2023-02-22 12:30:00,2023,2,22,25
2023-02-22 13:00:00,56.99674,53.206,0.038795110337058965,416.32,11.1165,-5.5248,3.30096,0.1593,0,2023-02-22 13:00:00,2023,2,22,26
2023-02-22 13:30:00,51.43322,53.201,0.03880382288774189,416.76,10.8784,-3.9432,3.3508699999999996,0.14776,0,2023-02-22 13:30:00,2023,2,22,27
2023-02-22 14:00:00,46.71025,51.339,0.03746198601235223,416.28,10.5399,-4.9702,3.41785,0.12459,0,2023-02-22 14:00:00,2023,2,22,28
2023-02-22 14:30:00,24.96005,34.272,0.02500621301408805,416.38,10.4764,-3.6616,3.41055,0.18469000000000002,0,2023-02-22 14:30:00,2023,2,22,29
2023-02-22 15:00:00,12.5103,33.067,0.024119887323574726,417.05,10.482000000000001,-3.4931,3.37239,0.19375,0,2023-02-22 15:00:00,2023,2,22,30
2023-02-22 15:30:00,11.61425,32.972,0.02405385993751005,417.46,10.4854,-3.0435,3.39645,0.18848,0,2023-02-22 15:30:00,2023,2,22,31
2023-02-22 16:00:00,-8.94102,17.997,0.013122434725000551,418.41,10.3698,-1.2605,3.32585,0.18027,0,2023-02-22 16:00:00,2023,2,22,32
2023-02-22 16:30:00,-8.511000000000001,4.8364,0.0035248152662046067,418.97,10.6701,0.27908,3.26373,0.13325,0,2023-02-22 16:30:00,2023,2,22,33
2023-02-22 17:00:00,-8.75508,3.5291,0.0025708233705705524,420.54,10.8662,0.69208,3.1996900000000004,0.10697999999999999,0,2023-02-22 17:00:00,2023,2,22,34
2023-02-22 17:30:00,-16.549,1.9008,0.0013836931867938146,421.74,11.0729,1.6316,3.10324,0.12142,0,2023-02-22 17:30:00,2023,2,22,35
