TIMESTAMP_START,TIMESTAMP_MITTE,TIMESTAMP_ENDE,kurzwEinstrahlung_43m,kurzwAusstrahlun_43m,langwEinstrahlung_43m,langwAusstrahlung_43m,Luftdruck_43m,Lufttemperatur_43m,RelativeFeuchte_43m,Wasserdampfdruck_43m,Wasserdampfdefizit_43m,Niederschlag_43m,Windgeschw_I_43m,Windgeschw_II_43m
-,-,-,Wm-2,Wm-2,Wm-2,Wm-2,hPa,degC,%,hPa,hPa,mm,ms-1,ms-1
2023-04-01 00:00:00,2023-04-01 00:05:00,2023-04-01 00:10:00,-0.123,1.635,345.86020452932837,354.70920452932836,940.0,7.984,83.2,8.924547518266447,1.8020720950345712,0.0,4.623,4.3439999999999985
2023-04-01 00:10:00,2023-04-01 00:15:00,2023-04-01 00:20:00,-0.083,1.649,347.15432624770153,354.84432624770153,940.0,7.907,83.8,8.941804301627425,1.7286065595031541,0.03,4.481,4.162
2023-04-01 00:20:00,2023-04-01 00:25:00,2023-04-01 00:30:00,-0.398,1.828,344.5658579004516,353.8778579004516,940.0,7.687,85.6,8.99762005973759,1.5136183278063253,0.02,4.126,3.617
2023-04-01 00:30:00,2023-04-01 00:35:00,2023-04-01 00:40:00,-0.389,1.938,342.7831911220761,353.24319112207615,940.0,7.553,87.0,9.061323250036647,1.3539908304652464,0.02,4.176,3.7
2023-04-01 00:40:00,2023-04-01 00:45:00,2023-04-01 00:50:00,-0.14300000000000002,1.584,346.19838863416527,352.9673886341652,940.0,7.499,87.9,9.121274101320303,1.255602009396764,0.01,4.338,3.84
2023-04-01 00:50:00,2023-04-01 00:55:00,2023-04-01 01:00:00,-0.06,1.178,346.97530712074087,352.42530712074085,940.0,7.398,88.9,9.161427280443228,1.1438902453646769,0.07,4.1930000000000005,3.737
2023-04-01 01:00:00,2023-04-01 01:05:00,2023-04-01 01:10:00,0.146,1.163,346.53398466154374,352.16898466154373,940.0,7.35,89.7,9.213501272351118,1.0579605697348544,0.02,4.301,3.83
2023-04-01 01:10:00,2023-04-01 01:15:00,2023-04-01 01:20:00,0.215,1.048,346.33180690213135,351.93780690213134,940.0,7.309,90.0,9.218358833566517,1.0242620926185015,0.01,4.317,3.96
2023-04-01 01:20:00,2023-04-01 01:25:00,2023-04-01 01:30:00,0.335,1.153,345.39978270779574,352.0277827077957,940.0,7.301,90.0,9.213301566044446,1.0237001740049383,0.05,4.787,4.464
2023-04-01 01:30:00,2023-04-01 01:35:00,2023-04-01 01:40:00,0.353,1.246,346.08183821492537,352.1908382149254,940.0,7.318,89.6,9.183055393894874,1.0658903582199404,0.07,4.794,4.455
2023-04-01 01:40:00,2023-04-01 01:45:00,2023-04-01 01:50:00,0.327,0.901,346.0447108552613,351.6447108552613,940.0,7.2570000000000014,89.6,9.144705597630775,1.061439042582144,0.06,4.912,4.59
2023-04-01 01:50:00,2023-04-01 01:55:00,2023-04-01 02:00:00,0.174,0.74,345.3079952456797,350.9789952456797,940.0,7.145,90.2,9.135427171061991,0.9925408678093959,0.02,4.534,4.158
2023-04-01 02:00:00,2023-04-01 02:05:00,2023-04-01 02:10:00,0.248,0.983,345.3509089004558,351.09790890045576,940.0,7.162000000000001,90.4,9.166379314899057,0.9734208122016703,0.02,4.706,4.371
2023-04-01 02:10:00,2023-04-01 02:15:00,2023-04-01 02:20:00,0.188,0.951,345.79793761108124,350.97293761108125,940.0,7.1560000000000015,90.1,9.132196060603821,1.003426648168455,0.06,4.267,3.958
2023-04-01 02:20:00,2023-04-01 02:25:00,2023-04-01 02:30:00,0.122,1.002,345.5541781944886,350.68317819448856,940.0,7.1160000000000005,90.4,9.137461964045015,0.9703499430844253,0.03,3.912,3.534
2023-04-01 02:30:00,2023-04-01 02:35:00,2023-04-01 02:40:00,0.215,1.031,345.4004950951607,350.4754950951607,940.0,7.077000000000001,90.6,9.133169470816295,0.9475915344997059,0.05,4.096,3.749
2023-04-01 02:40:00,2023-04-01 02:45:00,2023-04-01 02:50:00,0.398,1.117,344.43760895365557,350.4486089536556,940.0,7.065,90.8,9.145785025580215,0.9266654431204628,0.0,4.857,4.547
2023-04-01 02:50:00,2023-04-01 02:55:00,2023-04-01 03:00:00,0.16,1.128,344.1719617308285,350.27396173082855,940.0,7.032,90.7,9.11501218795007,0.93461536216026,0.04,4.646,4.2810000000000015
2023-04-01 03:00:00,2023-04-01 03:05:00,2023-04-01 03:10:00,0.22,1.117,343.7526934802377,349.9246934802377,940.0,6.976,90.8,9.089989636888502,0.9210121658521402,0.01,4.2189999999999985,3.859
2023-04-01 03:10:00,2023-04-01 03:15:00,2023-04-01 03:20:00,0.132,1.081,342.08626882154914,349.7122688215492,940.0,6.939,91.2,9.106824248322217,0.878728655539863,0.01,4.169,3.793
2023-04-01 03:20:00,2023-04-01 03:25:00,2023-04-01 03:30:00,0.035,0.953,343.5578987510038,349.5448987510038,940.0,6.903,91.3,9.094252798914058,0.8665936402032024,0.05,4.011,3.662
2023-04-01 03:30:00,2023-04-01 03:35:00,2023-04-01 03:40:00,0.023,0.8059999999999999,343.1617210769576,349.32072107695757,940.0,6.8610000000000015,91.6,9.097794614995683,0.8342955760476389,0.0,4.294,3.905
2023-04-01 03:40:00,2023-04-01 03:45:00,2023-04-01 03:50:00,0.013,0.847,340.15568349437734,349.06968349437733,940.0,6.817,92.0,9.109879497736937,0.792163434585822,0.01,5.314,4.98
2023-04-01 03:50:00,2023-04-01 03:55:00,2023-04-01 04:00:00,0.024,0.998,339.0444765228912,349.2314765228912,940.0,6.872999999999998,92.0,9.145074898013258,0.7952239041750655,0.02,4.984,4.623
2023-04-01 04:00:00,2023-04-01 04:05:00,2023-04-01 04:10:00,0.064,1.044,339.7896592182233,349.2216592182233,940.0,6.864,91.7,9.10960801659316,0.8245337681322038,0.02,4.669,4.307
2023-04-01 04:10:00,2023-04-01 04:15:00,2023-04-01 04:20:00,0.205,1.033,342.42603757234264,349.2320375723427,940.0,6.846,91.6,9.088403434944832,0.8334343761303131,0.01,4.853,4.489
2023-04-01 04:20:00,2023-04-01 04:25:00,2023-04-01 04:30:00,0.298,0.998,343.31803757234263,349.22303757234266,940.0,6.846,91.5,9.078481597133758,0.8433562139413873,0.0,4.855,4.523
2023-04-01 04:30:00,2023-04-01 04:35:00,2023-04-01 04:40:00,0.17,1.077,342.36667978445325,349.18867978445326,940.0,6.863,91.2,9.059313585426104,0.8741442933305876,0.0,4.847,4.47
2023-04-01 04:40:00,2023-04-01 04:45:00,2023-04-01 04:50:00,0.226,1.376,342.41743686366675,349.4884368636667,940.0,6.9289999999999985,90.4,9.020730875648628,0.9579537213078186,0.0,5.29,4.959
2023-04-01 04:50:00,2023-04-01 04:55:00,2023-04-01 05:00:00,0.197,1.4509999999999998,343.85302676673075,349.8370267667308,940.0,6.954,89.4,8.936301664655188,1.059561494914373,0.1,4.631,4.224
2023-04-01 05:00:00,2023-04-01 05:05:00,2023-04-01 05:10:00,0.325,1.286,343.6272785965415,349.4702785965415,940.0,6.882999999999999,89.5,8.902693762424885,1.0444501062062717,0.08,3.995,3.54
2023-04-01 05:10:00,2023-04-01 05:15:00,2023-04-01 05:20:00,0.231,1.034,343.8974482864092,348.9464482864092,940.0,6.785,89.9,8.88233632126393,0.9979043030563481,0.07,4.135,3.711
2023-04-01 05:20:00,2023-04-01 05:25:00,2023-04-01 05:30:00,0.134,0.823,342.9704019926938,348.3894019926938,940.0,6.678,90.6,8.88572678435904,0.9219186729908948,0.05,4.184,3.572
2023-04-01 05:30:00,2023-04-01 05:35:00,2023-04-01 05:40:00,0.125,0.753,342.8124293508273,347.9274293508273,940.0,6.586,91.3,8.897735288708123,0.847867437149624,0.02,3.893,3.459
2023-04-01 05:40:00,2023-04-01 05:45:00,2023-04-01 05:50:00,0.389,0.728,342.86999886701904,347.714998867019,940.0,6.542999999999998,91.7,8.910235056259653,0.806488014906817,0.01,3.696,3.221
2023-04-01 05:50:00,2023-04-01 05:55:00,2023-04-01 06:00:00,0.924,0.7659999999999999,343.2693398264065,347.6703398264065,940.0,6.534,91.9,8.924122298040846,0.7865657302952211,0.02,3.823,3.319
2023-04-01 06:00:00,2023-04-01 06:05:00,2023-04-01 06:10:00,3.255,1.003,343.4145074916096,347.52950749160954,940.0,6.504,92.1,8.92503801828818,0.7655570069975752,0.01,3.931,3.407
2023-04-01 06:10:00,2023-04-01 06:15:00,2023-04-01 06:20:00,7.485,1.5119999999999998,343.5761498289093,347.46714982890927,940.0,6.488,92.2,8.924862008366551,0.7550317100353485,0.04,3.354,2.944
2023-04-01 06:20:00,2023-04-01 06:25:00,2023-04-01 06:30:00,12.17,2.043,343.19374677183237,347.5867467718324,940.0,6.497999999999998,92.4,8.950400674245628,0.7361801420375187,0.04,3.9,3.518
2023-04-01 06:30:00,2023-04-01 06:35:00,2023-04-01 06:40:00,18.15,2.396,343.1037467718324,347.62674677183236,940.0,6.497999999999998,92.2,8.931027512613062,0.7555533036700854,0.02,4.439,4.03
2023-04-01 06:40:00,2023-04-01 06:45:00,2023-04-01 06:50:00,21.47,2.617,343.0654677978107,347.65546779781073,940.0,6.505,92.1,8.92565433038166,0.7656098719871345,0.04,3.508,3.092
2023-04-01 06:50:00,2023-04-01 06:55:00,2023-04-01 07:00:00,18.33,2.356,343.26166679891674,347.7356667989167,940.0,6.5,92.1,8.922573144246005,0.7653455791481374,0.0,4.261,3.744
2023-04-01 07:00:00,2023-04-01 07:05:00,2023-04-01 07:10:00,22.22,2.7110000000000003,343.29899562286954,347.7879956228695,940.0,6.517,91.6,8.884556508656514,0.8147409898767997,0.0,4.032,3.52
2023-04-01 07:10:00,2023-04-01 07:15:00,2023-04-01 07:20:00,27.1,3.17,343.2292701270043,347.75227012700435,940.0,6.51,91.5,8.87056878825843,0.8240419092917666,0.01,3.635,3.155
2023-04-01 07:20:00,2023-04-01 07:25:00,2023-04-01 07:30:00,36.31,4.223,343.43777395593355,347.95377395593357,940.0,6.549,91.2,8.865322418353427,0.8554258473849785,0.0,4.751,4.2810000000000015
2023-04-01 07:30:00,2023-04-01 07:35:00,2023-04-01 07:40:00,73.05,7.782,342.2218015726143,348.38180157261434,940.0,6.604,90.5,8.830731426813362,0.9269828569583094,0.01,4.981,4.563
2023-04-01 07:40:00,2023-04-01 07:45:00,2023-04-01 07:50:00,116.9,12.37,338.5748961051653,348.6708961051653,940.0,6.662000000000001,90.2,8.836741135193584,0.9600893916285695,0.01,4.433,3.882
2023-04-01 07:50:00,2023-04-01 07:55:00,2023-04-01 08:00:00,155.2,16.83,333.8278075157292,348.8798075157292,940.0,6.733,90.3,8.889946429627631,0.954955485796102,0.03,5.098,4.726
2023-04-01 08:00:00,2023-04-01 08:05:00,2023-04-01 08:10:00,125.3,12.47,340.5458695731175,349.24186957311747,940.0,6.809,90.1,8.9168261414274,0.9797622508338666,0.04,3.599,3.23
2023-04-01 08:10:00,2023-04-01 08:15:00,2023-04-01 08:20:00,92.1,9.13,343.37716984388993,348.8591698438899,940.0,6.72,90.4,8.891820503575016,0.9442641242734524,0.01,4.338,3.871
2023-04-01 08:20:00,2023-04-01 08:25:00,2023-04-01 08:30:00,90.7,8.85,344.03295828060476,348.6379582806047,940.0,6.629,90.8,8.87529853279628,0.8992593227062322,0.01,3.661,3.268
2023-04-01 08:30:00,2023-04-01 08:35:00,2023-04-01 08:40:00,135.3,12.54,342.7005961470768,348.66359614707676,940.0,6.61,91.1,8.89295826830005,0.8687961425671844,0.01,4.077,3.627
2023-04-01 08:40:00,2023-04-01 08:45:00,2023-04-01 08:50:00,107.3,10.15,342.5097936164515,348.63579361645145,941.0,6.634,91.2,8.917471829004956,0.8604578080618808,0.0,3.728,3.239
2023-04-01 08:50:00,2023-04-01 08:55:00,2023-04-01 09:00:00,87.6,8.1,342.83530761334544,348.65430761334545,941.0,6.649,91.4,8.946278724561381,0.8417723964029307,0.0,3.323,3.027
2023-04-01 09:00:00,2023-04-01 09:05:00,2023-04-01 09:10:00,77.83,7.157,342.65237156350975,348.64937156350976,941.0,6.6789999999999985,91.5,8.97461439122101,0.8337073478183452,0.0,2.98,2.577
2023-04-01 09:10:00,2023-04-01 09:15:00,2023-04-01 09:20:00,95.8,8.69,342.62142596260287,348.65342596260285,941.0,6.711,91.5,8.994435745553938,0.8355486758164865,0.0,3.09,2.669
2023-04-01 09:20:00,2023-04-01 09:25:00,2023-04-01 09:30:00,94.1,8.74,343.32372379414875,349.00172379414875,941.0,6.774,91.4,9.023698836134491,0.8490570020870507,0.0,3.222,2.7960000000000003
2023-04-01 09:30:00,2023-04-01 09:35:00,2023-04-01 09:40:00,94.7,8.9,344.22541077602267,349.4984107760227,941.0,6.829,90.9,9.008398797299417,0.90183090269994,0.0,3.536,3.128
2023-04-01 09:40:00,2023-04-01 09:45:00,2023-04-01 09:50:00,109.0,10.15,344.7169307402716,349.7459307402716,941.0,6.851,90.8,9.012130846650873,0.9131233897487672,0.01,3.447,3.097
2023-04-01 09:50:00,2023-04-01 09:55:00,2023-04-01 10:00:00,165.3,14.36,344.68654025088836,350.3565402508884,941.0,6.922999999999999,91.0,9.07685470269546,0.897710904662187,0.01,3.642,3.155
2023-04-01 10:00:00,2023-04-01 10:05:00,2023-04-01 10:10:00,171.7,15.03,345.96037267446366,350.7653726744636,941.0,6.999,91.3,9.154514160363993,0.8723359605166117,0.08,3.5780000000000003,3.221
2023-04-01 10:10:00,2023-04-01 10:15:00,2023-04-01 10:20:00,186.4,15.88,346.07448595423784,351.07648595423785,941.0,7.0779999999999985,91.6,9.234611701070522,0.8468421210588684,0.04,2.6,2.329
2023-04-01 10:20:00,2023-04-01 10:25:00,2023-04-01 10:30:00,280.7,23.83,346.85772910620074,351.9257291062007,941.0,7.221,91.7,9.335939204357043,0.8450195790203221,0.01,3.197,2.83
2023-04-01 10:30:00,2023-04-01 10:35:00,2023-04-01 10:40:00,246.1,20.64,347.18813721533456,352.4951372153345,941.0,7.375,91.5,9.414510750724244,0.8745720369525252,0.0,3.392,2.975
2023-04-01 10:40:00,2023-04-01 10:45:00,2023-04-01 10:50:00,194.7,16.65,347.5064869928391,352.8634869928391,941.0,7.419,90.6,9.350065152684548,0.9700950599915554,0.0,3.346,2.945
2023-04-01 10:50:00,2023-04-01 10:55:00,2023-04-01 11:00:00,152.7,13.89,348.01396353984114,352.87496353984113,941.0,7.465,90.2,9.338170090014321,1.0145683689815996,0.0,3.306,2.841
2023-04-01 11:00:00,2023-04-01 11:05:00,2023-04-01 11:10:00,166.7,14.9,348.27472940521653,353.63372940521657,941.0,7.636,89.9,9.416700220345048,1.0579385119631244,0.0,1.497,1.3019999999999998
2023-04-01 11:10:00,2023-04-01 11:15:00,2023-04-01 11:20:00,158.6,14.4,348.6602911126079,354.1402911126079,942.0,7.877000000000002,89.5,9.53048046932408,1.1181010606469588,0.0,1.889,1.64
2023-04-01 11:20:00,2023-04-01 11:25:00,2023-04-01 11:30:00,213.1,19.5,348.643925391685,354.939925391685,942.0,8.05,87.9,9.4712298375097,1.3037756659143032,0.0,2.532,2.191
2023-04-01 11:30:00,2023-04-01 11:35:00,2023-04-01 11:40:00,227.9,21.2,349.32423930237064,356.09023930237066,942.0,8.28,86.2,9.434698094799852,1.5104273051999755,0.0,2.2880000000000003,1.913
2023-04-01 11:40:00,2023-04-01 11:45:00,2023-04-01 11:50:00,332.8,30.05,348.4763945746014,357.2513945746014,942.0,8.48,84.4,9.36415442024058,1.7308152719875949,0.0,3.394,2.97
2023-04-01 11:50:00,2023-04-01 11:55:00,2023-04-01 12:00:00,259.6,23.02,347.5404619534461,356.8914619534461,942.0,8.54,82.5,9.190725274601029,1.9495477855214318,0.0,4.124,3.66
2023-04-01 12:00:00,2023-04-01 12:05:00,2023-04-01 12:10:00,188.3,17.46,347.7588425695034,356.35284256950337,942.0,8.36,83.2,9.156033819184417,1.8488145211814686,0.0,4.177,3.781
2023-04-01 12:10:00,2023-04-01 12:15:00,2023-04-01 12:20:00,153.7,14.41,347.98223930237066,356.56123930237067,942.0,8.28,84.1,9.204850461399854,1.740274938599974,0.08,3.169,2.801
2023-04-01 12:20:00,2023-04-01 12:25:00,2023-04-01 12:30:00,138.9,12.2,350.3833580854391,355.8193580854391,942.0,8.06,85.2,9.186565103553548,1.5957883043731513,0.01,3.0980000000000003,2.661
2023-04-01 12:30:00,2023-04-01 12:35:00,2023-04-01 12:40:00,193.1,16.19,348.8711437113853,354.53314371138526,942.0,7.699,87.8,9.236442691257043,1.2834236996963089,0.0,2.7960000000000003,2.515
2023-04-01 12:40:00,2023-04-01 12:45:00,2023-04-01 12:50:00,231.0,18.75,349.3854984939991,355.1184984939991,942.0,7.752000000000002,89.7,9.470568985169997,1.0874789358667893,0.01,1.873,1.575
2023-04-01 12:50:00,2023-04-01 12:55:00,2023-04-01 13:00:00,239.0,20.57,349.6395416447454,355.5915416447454,942.0,7.967,90.3,9.674911360828657,1.0392761926914513,0.02,2.99,2.629
2023-04-01 13:00:00,2023-04-01 13:05:00,2023-04-01 13:10:00,320.0,27.38,348.3386022699563,356.14060226995633,942.0,8.11,89.5,9.683147330783214,1.1360116980248467,0.08,2.9930000000000003,2.551
2023-04-01 13:10:00,2023-04-01 13:15:00,2023-04-01 13:20:00,263.5,22.44,350.70604729888305,357.12504729888303,942.0,8.38,88.2,9.71948454273493,1.3003392018624957,0.03,2.564,2.134
2023-04-01 13:20:00,2023-04-01 13:25:00,2023-04-01 13:30:00,253.4,21.83,351.8001535028963,358.1711535028963,942.0,8.43,87.6,9.68623038792762,1.3711102375605329,0.02,2.861,2.533
2023-04-01 13:30:00,2023-04-01 13:35:00,2023-04-01 13:40:00,235.4,20.61,353.1390819587307,358.4310819587307,942.0,8.46,88.3,9.783555748511336,1.2963488364392148,0.01,2.157,1.76
2023-04-01 13:40:00,2023-04-01 13:45:00,2023-04-01 13:50:00,220.2,19.59,353.133521474211,357.912521474211,942.0,8.42,89.2,9.856446828951709,1.1933814546264383,0.0,2.354,1.985
2023-04-01 13:50:00,2023-04-01 13:55:00,2023-04-01 14:00:00,270.5,24.4,354.07043374477297,358.15043374477295,942.0,8.45,89.8,9.942996138952461,1.1293826349366949,0.01,1.851,1.567
2023-04-01 14:00:00,2023-04-01 14:05:00,2023-04-01 14:10:00,359.3,32.37,352.8029999026965,358.9759999026965,942.0,8.59,89.2,9.970909748861818,1.2072401938083814,0.23,2.23,1.766
2023-04-01 14:10:00,2023-04-01 14:15:00,2023-04-01 14:20:00,258.7,22.75,353.5842587324696,358.9082587324696,942.0,8.7,87.7,9.876666664380345,1.3852109460875521,0.21,1.876,1.653
2023-04-01 14:20:00,2023-04-01 14:25:00,2023-04-01 14:30:00,109.5,9.56,354.8575748592,359.07057485919995,943.0,8.85,87.2,9.920691199721285,1.4562482495003728,0.44,1.31,1.132
2023-04-01 14:30:00,2023-04-01 14:35:00,2023-04-01 14:40:00,59.63,5.5870000000000015,353.72117987767206,357.72717987767203,943.0,8.66,87.0,9.77128985983557,1.4600777951478427,0.52,3.6,3.5410000000000004
2023-04-01 14:40:00,2023-04-01 14:45:00,2023-04-01 14:50:00,127.3,11.38,347.97708038993693,354.90608038993696,943.0,7.9,88.8,9.47079868592561,1.194515149576203,0.06,2.664,2.218
2023-04-01 14:50:00,2023-04-01 14:55:00,2023-04-01 15:00:00,268.4,22.05,347.09039244966357,355.88139244966357,943.0,7.88,91.0,9.692194052687952,0.9585686425735336,0.0,1.724,1.4
2023-04-01 15:00:00,2023-04-01 15:05:00,2023-04-01 15:10:00,286.9,23.2,349.4170670161386,356.81506701613864,943.0,8.24,91.8,10.02031046887451,0.8950604122524073,0.0,1.425,1.167
2023-04-01 15:10:00,2023-04-01 15:15:00,2023-04-01 15:20:00,175.0,14.18,352.4637287769666,357.00572877696663,943.0,8.5,92.0,10.221248571369939,0.8888042235973863,1.33,1.591,1.355
2023-04-01 15:20:00,2023-04-01 15:25:00,2023-04-01 15:30:00,117.7,9.48,352.37508456889265,357.31908456889266,943.0,8.52,92.5,10.290767368125739,0.834386543361548,0.21,1.626,1.31
2023-04-01 15:30:00,2023-04-01 15:35:00,2023-04-01 15:40:00,46.17,3.463,353.4870589772806,356.96905897728055,943.0,8.49,92.5,10.269820818543922,0.8326881744765338,0.03,1.711,1.4680000000000002
2023-04-01 15:40:00,2023-04-01 15:45:00,2023-04-01 15:50:00,30.56,3.199,350.6565376182554,355.4215376182554,943.0,8.13,91.8,9.945531367567398,0.8883807975386997,0.0,2.8280000000000003,2.479
2023-04-01 15:50:00,2023-04-01 15:55:00,2023-04-01 16:00:00,44.03,3.921,347.97728993637975,353.1892899363798,943.0,7.559,91.0,9.481829341475217,0.9377633414645832,0.0,1.018,0.855
2023-04-01 16:00:00,2023-04-01 16:05:00,2023-04-01 16:10:00,52.53,4.428,348.0961310769125,353.3301310769125,943.0,7.479,91.2,9.45075641461946,0.9119150926387203,0.0,1.607,1.214
2023-04-01 16:10:00,2023-04-01 16:15:00,2023-04-01 16:20:00,28.46,2.63,350.22204651937506,353.346046519375,943.0,7.544,91.2,9.492915954497425,0.9159831184164169,0.0,1.358,1.055
2023-04-01 16:20:00,2023-04-01 16:25:00,2023-04-01 16:30:00,31.73,2.948,349.3832733332966,353.2052733332966,943.0,7.558,91.5,9.533274719850068,0.8856047553959083,0.0,1.297,1.08
2023-04-01 16:30:00,2023-04-01 16:35:00,2023-04-01 16:40:00,45.32,4.083,348.31826612944644,353.6192661294465,944.0,7.612999999999999,91.8,9.600599777857875,0.8575699147977627,0.0,1.162,1.175
2023-04-01 16:40:00,2023-04-01 16:45:00,2023-04-01 16:50:00,50.32,4.312,348.3971437113853,354.0391437113853,944.0,7.699,92.2,9.69931681245899,0.8205495784943615,0.01,1.257,1.055
2023-04-01 16:50:00,2023-04-01 16:55:00,2023-04-01 17:00:00,44.66,3.741,348.8066068614177,354.2886068614177,944.0,7.756,92.4,9.758303462646776,0.8026310207371807,0.02,1.098,0.888
2023-04-01 17:00:00,2023-04-01 17:05:00,2023-04-01 17:10:00,27.3,2.467,349.74554973436375,354.39154973436376,944.0,7.822999999999999,92.7,9.83490233850304,0.7744852974225687,0.08,0.279,0.32299999999999995
2023-04-01 17:10:00,2023-04-01 17:15:00,2023-04-01 17:20:00,18.39,1.725,351.8479410821664,354.4779410821664,944.0,7.896,92.8,9.894709251221,0.7676929591464585,0.04,0.241,0.473
2023-04-01 17:20:00,2023-04-01 17:25:00,2023-04-01 17:30:00,14.24,1.506,352.7977588158378,353.81875881583784,944.0,7.8610000000000015,92.7,9.860457542724092,0.7764977352954254,0.03,0.878,0.872
2023-04-01 17:30:00,2023-04-01 17:35:00,2023-04-01 17:40:00,14.33,1.533,352.29686632766266,353.25786632766267,944.0,7.728,92.9,9.792350346034103,0.7483927605688052,0.05,0.306,0.241
2023-04-01 17:40:00,2023-04-01 17:45:00,2023-04-01 17:50:00,13.25,1.245,352.20348692497686,352.94148692497686,944.0,7.712999999999999,93.0,9.792844444562322,0.7370958184079175,0.06,0.466,0.495
2023-04-01 17:50:00,2023-04-01 17:55:00,2023-04-01 18:00:00,13.41,1.01,351.3843644278585,352.67236442785844,944.0,7.6179999999999986,93.1,9.739887370285727,0.721860610687127,0.09,0.385,0.52
2023-04-01 18:00:00,2023-04-01 18:05:00,2023-04-01 18:10:00,13.41,1.058,350.6141263181099,352.48812631810995,945.0,7.548999999999999,93.2,9.704415084525476,0.7080474525190255,0.09,0.4270000000000001,0.491
2023-04-01 18:10:00,2023-04-01 18:15:00,2023-04-01 18:20:00,7.308,0.51,350.76718087359995,352.0071808735999,945.0,7.483,93.3,9.671021818582673,0.6944892409914676,0.02,0.8009999999999999,0.825
2023-04-01 18:20:00,2023-04-01 18:25:00,2023-04-01 18:30:00,3.415,0.198,349.83148699283913,351.7294869928391,945.0,7.419,93.4,9.639029638639482,0.6811305740366222,0.03,1.163,0.922
2023-04-01 18:30:00,2023-04-01 18:35:00,2023-04-01 18:40:00,2.068,0.182,348.85915777050246,351.60715777050245,945.0,7.377999999999999,93.6,9.632562344644278,0.6586367415141385,0.18,1.267,1.043
2023-04-01 18:40:00,2023-04-01 18:45:00,2023-04-01 18:50:00,0.986,0.125,348.9149792553742,351.5049792553742,945.0,7.349,93.7,9.623699830432106,0.6470577260589341,0.19,0.826,0.6859999999999999
2023-04-01 18:50:00,2023-04-01 18:55:00,2023-04-01 19:00:00,0.424,0.08900000000000001,347.4818496159027,351.3278496159027,945.0,7.3210000000000015,93.8,9.615489393393998,0.6355653970047221,0.17,1.7009999999999998,1.403
2023-04-01 19:00:00,2023-04-01 19:05:00,2023-04-01 19:10:00,0.049,-0.047,347.81571708270894,350.705717082709,945.0,7.231,93.8,9.55629650615598,0.6316528607480496,0.18,2.051,1.768
2023-04-01 19:10:00,2023-04-01 19:15:00,2023-04-01 19:20:00,-0.212,0.063,345.1731100309691,350.38011003096915,946.0,7.126,94.1,9.517987568933,0.5967707402412827,0.11,1.964,1.6969999999999998
2023-04-01 19:20:00,2023-04-01 19:25:00,2023-04-01 19:30:00,-0.255,0.18600000000000005,344.387458852053,350.241458852053,946.0,7.081,94.2,9.498687637423076,0.5848448863806137,0.06,1.91,1.648
2023-04-01 19:30:00,2023-04-01 19:35:00,2023-04-01 19:40:00,-0.153,0.165,345.80967892393636,350.07667892393636,946.0,7.058,94.4,9.503819533909798,0.5637859045539706,0.06,2.012,1.744
2023-04-01 19:40:00,2023-04-01 19:45:00,2023-04-01 19:50:00,-0.016,0.098,348.0704499248535,350.1034499248535,946.0,7.082000000000002,94.5,9.529593105167443,0.5546324029462539,0.12,1.906,1.607
2023-04-01 19:50:00,2023-04-01 19:55:00,2023-04-01 20:00:00,0.059,0.05,348.83527479699876,350.1182747969987,946.0,7.103,94.7,9.563552099752798,0.5352357563747603,0.12,1.907,1.614
2023-04-01 20:00:00,2023-04-01 20:05:00,2023-04-01 20:10:00,0.096,0.054000000000000006,349.4868455443861,350.4068455443861,946.0,7.1770000000000005,94.8,9.622437281779304,0.5278130154562479,0.1,1.991,1.726
2023-04-01 20:10:00,2023-04-01 20:15:00,2023-04-01 20:20:00,0.069,-0.008,350.03772365496496,350.601723654965,947.0,7.225,94.9,9.664383030463144,0.5193714800354261,0.12,2.474,2.216
2023-04-01 20:20:00,2023-04-01 20:25:00,2023-04-01 20:30:00,0.067,-0.018000000000000002,350.37073897257494,350.85373897257494,947.0,7.282,95.1,9.722707350206694,0.5009596847109652,0.14,2.6460000000000004,2.4
2023-04-01 20:30:00,2023-04-01 20:35:00,2023-04-01 20:40:00,0.015,-0.062,350.35373897257494,350.84473897257493,947.0,7.282,95.2,9.732931017241611,0.49073601767604735,0.1,2.461,2.224
2023-04-01 20:40:00,2023-04-01 20:45:00,2023-04-01 20:50:00,-0.102,-0.128,349.4757306027228,350.55173060272284,947.0,7.22,95.2,9.69160747911552,0.48865247793859723,0.05,2.471,2.254
2023-04-01 20:50:00,2023-04-01 20:55:00,2023-04-01 21:00:00,0.024,-0.02,349.8348099904301,350.45380999043005,947.0,7.187,95.5,9.700147332329152,0.45707500518828503,0.23,2.504,2.289
2023-04-01 21:00:00,2023-04-01 21:05:00,2023-04-01 21:10:00,-0.16699999999999998,-0.204,347.617458852053,349.841458852053,947.0,7.081,95.2,9.599522962661114,0.4840095611425763,0.15,3.241,3.084
2023-04-01 21:10:00,2023-04-01 21:15:00,2023-04-01 21:20:00,-0.248,-0.188,345.2761135148426,348.1621135148426,947.0,6.722,95.2,9.365243528666953,0.47219715270589546,0.05,3.326,3.11
2023-04-01 21:20:00,2023-04-01 21:25:00,2023-04-01 21:30:00,-0.285,-0.244,344.0697854165007,346.3027854165007,948.0,6.339,95.3,9.130441293903157,0.45029458637297815,0.04,2.983,2.78
