year,month,day,30min,H_orig,LE_orig,CO2,Ustar,NEE_orig,soilHeatflux,airPressure,incomingShortwaveRadiation,waterPressureDeficit,waterVaporPressure,windSpeed,relativeHumidity,netRadiation,airTemperature,soilTemperature,day_of_year,artificial_gap,H_f_mlp,H_f_rf,LE_f_mlp,LE_f_rf
2023,2,24,43,,,,0.1849599999999999,,-7.851666666666667,971.8226666666666,-1.1760000000000002,0.09440638322818,7.39420148785961,1.784333333333333,98.73933333333332,-22.51666666666667,2.828,7.451222222222223,55,0,-14.374298095703125,-13.31014393019955,15.2889404296875,15.184249599700244
2023,2,24,44,,,,0.25255,,-7.866333333333333,971.8833333333332,-1.1760000000000002,0.1487788387956765,7.302582035779117,2.0896666666666666,98.00333333333332,-24.012,2.7580000000000005,7.434333333333332,55,0,-16.90018653869629,-16.061973154556448,18.645599365234375,24.499914105671078
2023,2,24,45,,,,0.29672,,-8.118666666666668,971.8623333333334,-1.7356666666666667,0.2120470479242842,7.136239238004456,2.500666666666666,97.11433333333332,-35.787,2.562666666666667,7.421333333333333,55,0,-19.39246368408203,-22.815422173968383,24.076148986816406,17.310071956246567
2023,2,24,46,,,,0.25872,,-8.717666666666666,971.9006666666668,-1.4226666666666663,0.2166576013265864,6.999649759390186,2.1923333333333335,96.99766666666666,-33.22733333333334,2.3090000000000006,7.401,55,0,-18.599592208862305,-19.526551627336687,19.511363983154297,26.05414976382164
2023,2,24,47,,,,0.23243,,-9.055666666666664,971.9093333333334,-1.1543333333333334,0.284941612258847,6.966711227718582,2.144,96.07066666666668,-25.879666666666665,2.377333333333333,7.390000000000001,55,0,-19.23691749572754,-16.237361082996653,18.58936882019043,24.657860314690687
2023,2,25,0,,,,0.32434,,-9.048,971.8896666666666,-1.229666666666667,0.1675350015991803,7.0434406769881965,2.617,97.67666666666666,-24.522333333333336,2.298666666666666,7.363444444444444,56,0,-20.660633087158203,-23.597398708523514,7.8387532234191895,13.745071847776828
2023,2,25,1,,,,0.31463,,-9.133333333333333,972.084,-1.197,0.1693065151185946,7.04648472448624,2.501333333333333,97.65366666666668,-22.75466666666667,2.308,7.366666666666666,56,0,-19.529197692871094,-20.3807286769321,7.811319828033447,15.258159845130972
2023,2,25,2,,,,0.31474,,-9.210666666666668,972.185,-1.2346666666666668,0.1317173252912526,7.017766587749406,2.3859999999999997,98.15766666666666,-24.103,2.179,7.346888888888888,56,0,-18.000749588012695,-18.937054269162264,7.682487487792969,19.075935503492847
2023,2,25,3,,,,0.33335,,-9.294,972.2863333333332,-0.823,0.2756387519947072,6.938776323769755,2.5686666666666667,96.17933333333332,-24.379,2.3053333333333335,7.331,56,0,-20.569149017333984,-17.897050201903042,8.230889320373535,15.392521609984447
2023,2,25,4,,,,0.32702,,-9.458666666666666,972.353,-0.6623333333333333,0.3912168514845673,6.8481771434186145,2.6903333333333332,94.596,-22.627,2.353666666666667,7.311333333333334,56,0,-22.152488708496094,-18.324657899537744,8.648956298828125,15.2873570895396
2023,2,25,5,,,,0.31034,,-9.592666666666666,972.4253333333332,-0.7573333333333333,0.44715829892169,6.826467991622527,2.8089999999999997,93.85233333333332,-23.778333333333336,2.419666666666666,7.301000000000001,56,0,-23.686325073242188,-18.369489411200913,9.106977462768555,15.322639975807112
2023,2,25,6,,,,0.34137,,-9.677333333333335,972.3796666666668,-0.6696666666666666,0.4296922925244919,6.830258583649651,2.8213333333333335,94.08133333333336,-19.449333333333332,2.393333333333333,7.27888888888889,56,0,-23.568923950195312,-18.52296156997234,9.36634349822998,15.309535114271172
2023,2,25,7,,,,0.3599199999999999,,-9.707,972.519,-0.774,0.5401347410572077,6.740944671082185,2.8713333333333337,92.58166666666666,-20.375,2.4339999999999997,7.263333333333333,56,0,-24.01766586303711,-19.454521014788902,9.790665626525879,15.477873340344615
2023,2,25,8,-18.58781,28.603,,0.36775,,-9.863666666666669,972.8673333333332,-0.8836666666666666,0.6548530806544948,6.659761715545836,2.674,91.04733333333331,-19.638,2.4983333333333335,7.244666666666668,56,0,-18.58781,-18.58781,28.603,28.603
2023,2,25,9,-10.11151,,477.91,0.29295,7.6279,-9.964,973.222,-1.6176666666666666,0.5920323819372983,6.672762880709526,2.4023333333333334,91.85066666666668,-23.049333333333333,2.4026666666666663,7.228888888888889,56,0,-10.11151,-10.11151,8.533194541931152,17.01210616459634
2023,2,25,10,-10.75771,46.126999999999995,444.0,0.26895,8.496,-9.896333333333333,973.606,-1.962,0.2329003451857554,6.691787816927899,1.6833333333333331,96.63666666666668,-26.103,1.7336666666666665,7.205555555555556,56,0,-10.75771,-10.75771,46.126999999999995,46.126999999999995
2023,2,25,11,-8.528360000000001,,,0.23113,,-9.865,973.7396666666668,-1.8216666666666663,0.184262188588149,6.747230799053796,1.6156666666666666,97.34166666666664,-26.006333333333338,1.7473333333333334,7.192222222222221,56,0,-8.528360000000001,-8.528360000000001,5.740421772003174,15.690412813511385
2023,2,25,12,-9.02114,14.953,417.31,0.22573,0.4258699999999999,-9.749333333333333,973.7576666666668,-2.0973333333333333,0.4133068622629769,6.645734337787867,1.7393333333333334,94.145,-28.385,2.0013333333333336,7.190111111111111,56,0,-9.02114,-9.02114,14.953,14.953
2023,2,25,13,-12.26035,9.9171,417.12,0.23318,0.32508,-9.677,973.7726666666666,-2.3800000000000003,0.3842431175293317,6.674291893112984,1.6006666666666665,94.55633333333334,-32.62733333333333,2.0003333333333333,7.173444444444445,56,0,-12.26035,-12.26035,9.9171,9.9171
