year,month,day,30min,location,soilHeatflux,airPressure,incomingShortwaveRadiation,waterPressureDeficit,waterVaporPressure,windSpeed,relativeHumidity,netRadiation
2023,3,6,45,1,-8.557794076715332,944.0,-0.153,,,4.111000000000001,85.06666666666666,
2023,3,6,46,1,-8.558474306823355,943.0,-0.295,,,3.7733333333333334,85.3,
2023,3,6,47,1,-8.350837684596037,943.0,-0.6503333333333333,,,3.649666666666666,85.96666666666668,
2023,3,7,0,1,-8.349426568946413,942.0,-0.2356666666666667,,,4.6496666666666675,88.73333333333333,
2023,3,7,1,1,-8.350403495165377,942.0,-0.6266666666666666,,,6.277333333333334,92.26666666666665,
2023,3,7,2,1,-8.142267555092786,941.6666666666666,-0.2193333333333333,,,6.645333333333333,92.8,
2023,3,7,3,1,-7.724997039257138,941.0,-0.21133333333333335,,,6.771666666666667,93.83333333333333,
2023,3,7,4,1,-7.932915884614386,940.6666666666666,-0.18333333333333335,,,6.516333333333333,94.93333333333334,
2023,3,7,5,1,-7.72582923566589,940.0,-0.122,,,6.766666666666667,95.66666666666667,
2023,3,7,6,1,-7.517866971365572,939.6666666666666,-0.08333333333333333,,,6.037333333333334,96.06666666666666,
2023,3,7,7,1,-7.309152112052149,939.0,-0.07666666666666666,,,6.460333333333334,96.33333333333333,
2023,3,7,8,1,-7.099547164405853,939.0,-0.04933333333333334,,,7.342,96.56666666666666,
2023,3,7,9,1,-6.682247702608183,939.0,0.09533333333333333,,,6.785666666666667,96.7,
2023,3,7,10,1,-6.890998744374171,939.0,0.11766666666666666,,,6.518666666666667,96.76666666666667,
2023,3,7,11,1,-7.309282368881337,939.0,0.128,,,6.518666666666667,96.63333333333333,
2023,3,7,12,1,-6.891939488140608,938.3333333333334,0.05433333333333334,,,6.4623333333333335,96.36666666666667,
2023,3,7,13,1,-6.68391209542565,938.0,0.698,,,6.4013333333333335,96.26666666666667,
2023,3,7,14,1,-7.100799077264228,938.0,5.814333333333334,,,6.332000000000001,96.2,
2023,3,7,15,1,-6.6825299257381126,938.0,13.103333333333333,,,6.323333333333334,95.7,
2023,3,7,16,1,-6.891599373086583,938.0,20.650000000000002,,,6.537999999999999,95.03333333333335,
2023,3,7,17,1,-6.890832305092404,938.0,25.55333333333333,,,6.417666666666666,94.96666666666665,
2023,3,7,18,1,-6.8916572650106644,938.0,36.196666666666665,,,6.147333333333333,95.06666666666666,
2023,3,7,19,1,-6.682262175589206,938.0,31.11,,,5.765666666666667,94.89999999999999,
2023,3,7,20,1,-6.6822694120797115,938.0,33.17666666666667,,,6.217,94.73333333333333,
2023,3,7,21,1,-6.6829134597351825,937.3333333333334,49.300000000000004,,,6.666666666666667,93.86666666666667,
2023,3,7,22,1,-6.683499615466545,937.0,55.99,,,6.669,91.5,
2023,3,7,23,1,-6.26582385616231,937.0,49.98666666666666,,,6.990333333333333,90.5,
2023,3,7,24,1,-6.475501168713712,937.0,38.02,,,6.837666666666667,90.73333333333333,
2023,3,7,25,1,-6.0564504762123805,937.0,36.39666666666667,,,5.8450000000000015,91.63333333333333,
2023,3,7,26,1,-6.057412929450308,937.0,51.059999999999995,,,3.832333333333333,95.0,
2023,3,7,27,1,-6.057724098542285,937.6666666666666,43.90666666666667,,,4.0953333333333335,95.76666666666665,
2023,3,7,28,1,-6.057232017187518,938.0,50.86333333333332,,,4.066666666666666,96.06666666666666,
2023,3,7,29,1,-6.267307336717013,938.0,51.9,,,3.7133333333333334,96.33333333333333,
2023,3,7,30,1,-6.0579411932576015,938.0,50.166666666666664,,,4.153,96.43333333333334,
2023,3,7,31,1,-6.26684420132432,938.0,40.67666666666667,,,4.312666666666667,96.56666666666666,
2023,3,7,32,1,-6.057883301333533,938.0,39.77666666666667,,,4.4126666666666665,96.63333333333333,
2023,3,7,33,1,-6.267227735321415,938.0,37.04,,,4.1160000000000005,96.66666666666667,
2023,3,7,34,1,-6.475240655055298,938.0,20.646666666666665,,,4.104,96.76666666666667,
2023,3,7,35,1,-6.4759643041063795,938.0,9.177666666666667,,,3.3800000000000003,96.90000000000002,
2023,3,7,36,1,-6.893893340578497,938.3333333333334,1.0563333333333333,,,3.9623333333333335,96.86666666666667,
2023,3,7,37,1,-6.894320293518664,939.0,-0.09100000000000001,,,4.211666666666667,96.90000000000002,
2023,3,7,38,1,-6.6857429275249345,939.0,-0.08866666666666667,,,3.7096666666666667,96.90000000000002,
2023,3,7,39,1,-7.104149572370769,939.0,-0.04733333333333334,,,3.807,97.0,
2023,3,7,40,1,-7.103411450338638,939.0,-0.06366666666666666,,,3.373666666666667,97.0,
2023,3,7,41,1,-7.10426535621892,940.0,-0.04566666666666666,,,3.845333333333333,97.0,
2023,3,7,42,1,-7.313544661792202,940.0,-0.09533333333333333,,,4.058,97.0,
2023,3,7,43,1,-7.312531553120685,940.0,-0.22766666666666668,,,2.8733333333333335,96.93333333333334,
2023,3,7,44,1,-7.103925241164921,940.0,-0.28099999999999997,,,1.9653333333333336,96.90000000000002,
2023,3,7,45,1,-7.1034910517343,941.0,-0.009666666666666665,,,2.5476666666666667,97.06666666666666,
2023,3,7,46,1,-7.521333250320276,941.0,-0.08366666666666667,,,3.103666666666667,97.03333333333335,
2023,3,7,47,1,-7.10426535621892,941.0,-0.122,,,3.079,97.0,
2023,3,8,0,1,-7.312813776250602,941.0,-0.132,,,3.4730000000000003,97.0,
2023,3,8,1,1,-7.102716747249617,941.0,-0.14833333333333334,,,3.247666666666666,97.0,
2023,3,8,2,1,-7.3120394717659565,941.3333333333334,-0.15266666666666664,,,3.7243333333333335,97.0,
2023,3,8,3,1,-7.52136219628231,942.0,-0.3426666666666667,,,3.4196666666666666,96.96666666666665,
2023,3,8,4,1,-7.3120394717659565,942.0,-0.18833333333333332,,,3.3729999999999998,97.0,
2023,3,8,5,1,-7.52136219628231,942.0,-0.26199999999999996,,,3.33,96.90000000000002,
2023,3,8,6,1,-7.521108919114415,941.3333333333334,-0.333,,,2.871,96.96666666666665,
2023,3,8,7,1,-7.31137371463897,941.0,-0.7839999999999999,,,3.9610000000000003,96.93333333333334,
2023,3,8,8,1,-7.520341851120275,941.0,-1.4916666666666665,,,3.3513333333333333,96.86666666666667,
2023,3,8,9,1,-7.311221748338241,941.0,-1.3646666666666667,,,2.914,96.86666666666667,
2023,3,8,10,1,-7.521333250320276,941.0,-0.5523333333333333,,,3.023666666666667,96.8,
2023,3,8,11,1,-7.51991489818016,941.0,-0.5433333333333333,,,2.613,96.8,
2023,3,8,12,1,-7.7292376226965,941.0,-0.5563333333333333,,,2.6673333333333336,96.66666666666667,
2023,3,8,13,1,-7.728463318211842,941.0,0.8870000000000001,,,2.2273333333333336,96.59999999999998,
2023,3,8,14,1,-7.728463318211842,941.0,10.323666666666668,,,1.7153333333333334,96.59999999999998,
2023,3,8,15,1,-7.311315822714875,940.0,29.30333333333333,,,1.6916666666666667,96.56666666666666,
2023,3,8,16,1,-7.52136219628231,940.0,43.28333333333333,,,1.9760000000000002,96.53333333333335,
2023,3,8,17,1,-7.520638547231216,940.0,59.96666666666667,,,1.7106666666666666,96.5,
2023,3,8,18,1,-7.52136219628231,940.0,92.3,,,1.8896666666666668,96.33333333333333,
2023,3,8,19,1,-7.312350640857921,939.3333333333334,97.95666666666666,,,1.7426666666666666,96.26666666666667,
2023,3,8,20,1,-7.519697803464791,939.0,101.78000000000002,,,2.093,96.16666666666667,
2023,3,8,21,1,-7.72946919039284,938.6666666666666,102.36666666666667,,,2.501,96.23333333333333,
2023,3,8,22,1,-7.5208122230034995,938.0,130.9,,,2.857666666666667,96.10000000000001,
2023,3,8,23,1,-7.9378366981617585,937.0,91.5,,,3.0556666666666668,96.3,
2023,3,8,24,1,-7.729324460582617,937.0,99.60000000000001,,,2.384333333333333,96.3,
2023,3,8,25,1,-7.939486617998241,937.0,141.16666666666666,,,2.369333333333333,96.10000000000001,
2023,3,8,26,1,-7.938777441928157,937.0,108.86666666666667,,,2.7403333333333335,96.03333333333335,
2023,3,8,27,1,-7.7284416087403,937.0,105.83333333333333,,,2.8409999999999997,96.2,
2023,3,8,28,1,-7.937843934652303,936.6666666666666,123.90000000000002,,,3.0003333333333337,96.16666666666667,
2023,3,8,29,1,-8.147593612108784,936.3333333333334,119.66666666666667,,,2.6033333333333335,96.23333333333333,
2023,3,8,30,1,-7.518561674454605,936.0,94.47333333333331,,,2.4306666666666668,96.2,
2023,3,8,31,1,-7.5200523914998785,936.0,59.26,,,2.202,96.43333333333334,
2023,3,8,32,1,-7.520551709345112,935.6666666666666,33.13,,,2.2856666666666663,96.53333333333335,
2023,3,8,33,1,-7.729317224092137,935.0,24.433333333333334,,,2.072666666666667,96.59999999999998,
2023,3,8,34,1,-7.7285863385505245,935.0,13.043333333333335,,,1.7266666666666666,96.7,
2023,3,8,35,1,-7.728738304851241,935.0,4.021000000000001,,,1.7376666666666667,96.76666666666667,
2023,3,8,36,1,-7.728058074743204,935.0,0.6033333333333334,,,1.8643333333333334,96.8,
2023,3,8,37,1,-7.520146465876513,935.0,0.009666666666666669,,,2.1936666666666667,96.90000000000002,
2023,3,8,38,1,-7.521420088206417,935.0,-0.019666666666666666,,,2.431,96.90000000000002,
2023,3,8,39,1,-7.731155292681862,935.0,0.04,,,2.3190000000000004,96.90000000000002,
2023,3,8,40,1,-7.939363597659546,935.0,0.018333333333333333,,,2.2706666666666666,96.96666666666665,
2023,3,8,41,1,-7.521195757000569,935.0,-0.030333333333333334,,,2.1253333333333333,97.0,
2023,3,8,42,1,-7.730959907438074,935.0,-0.034333333333333334,,,1.7693333333333332,97.0,
2023,3,8,43,1,-7.731256603549029,935.0,-0.05000000000000001,,,1.8790000000000002,97.0,
2023,3,8,44,1,-7.7305691369504865,935.0,-0.05566666666666667,,,2.1863333333333332,97.0,
2023,3,8,45,1,-7.940745767347109,935.0,-0.053,,,2.157,97.03333333333335,
2023,3,8,46,1,-7.939920807428875,934.0,-0.04466666666666667,,,2.4233333333333333,97.09999999999998,
2023,3,8,47,1,-7.522823967365484,934.0,0.26899999999999996,,,2.063333333333333,97.09999999999998,
2023,3,9,0,1,-7.939920807428875,934.0,-0.12200000000000001,,,2.831666666666667,97.13333333333333,
2023,3,9,1,1,-7.730641501855592,933.3333333333334,-0.01966666666666667,,,3.1183333333333336,97.09999999999998,
2023,3,9,2,1,-7.730641501855592,933.0,0.005333333333333333,,,3.0066666666666664,97.09999999999998,
2023,3,9,3,1,-7.939920807428875,933.0,0.028666666666666674,,,2.840666666666667,97.09999999999998,
2023,3,9,4,1,-7.730641501855592,933.0,0.154,,,2.452666666666667,97.13333333333333,
2023,3,9,5,1,-7.730641501855592,932.6666666666666,0.577,,,1.603,97.16666666666667,
2023,3,9,6,1,-7.939920807428875,932.3333333333334,0.7233333333333333,,,,97.2,
2023,3,9,7,1,-7.731372387397166,932.3333333333334,0.0030000000000000044,,,,97.2,
2023,3,9,8,1,-7.939616874827428,933.0,-0.064,,,,97.2,
2023,3,9,9,1,-7.938734022985112,933.3333333333334,0.17633333333333334,,,,97.23333333333333,
2023,3,9,10,1,-7.939247813811382,934.0,0.04966666666666667,,,,97.2,
2023,3,9,11,1,-7.729787595975323,934.0,0.306,,,,97.3,
2023,3,9,12,1,-7.728774487303793,934.6666666666666,-0.022666666666666672,,,,97.3,
2023,3,9,13,1,-7.521152338057498,935.0,2.285,,,,97.33333333333333,
2023,3,9,14,1,-7.521065500171369,935.6666666666666,10.159333333333333,,,,97.3,
2023,3,9,15,1,-7.729476426883371,936.0,29.713333333333335,,,,97.23333333333333,
2023,3,9,16,1,-7.730149420500877,937.0,45.38666666666666,,,,97.13333333333333,
2023,3,9,17,1,-7.7296645756366535,937.0,70.74000000000001,,,,97.09999999999998,
2023,3,9,18,1,-7.730033636652688,938.0,93.46666666666665,,,0.9889999999999999,97.2,
2023,3,9,19,1,-7.72972246756071,938.0,130.4,,,1.9763333333333335,97.26666666666667,
2023,3,9,20,1,-7.937402508731125,938.0,139.1,,,2.0846666666666667,97.2,
2023,3,9,21,1,-7.729035000962194,939.0,140.63333333333335,,,2.181,96.96666666666665,
2023,3,9,22,1,-7.9363676905880665,939.0,109.13333333333333,,,1.9260000000000002,96.90000000000002,
2023,3,9,23,1,-7.518547201473595,939.0,139.9,,,2.1300000000000003,96.90000000000002,
