TIMESTAMP,H_f,LE_f,ET_f,NEE_f,Reco,GPP_f
-,Wm-2,Wm-2,mm,umolm-2s-1,umolm-2s-1,umolm-2s-1
2024-04-01,-12.595428812500003,23.774292618749996,0.8277109356119414,1.5055073749999996,1.806088520833333,0.30058275625
2024-04-02,-6.588250937499995,40.937742479166666,1.424561247248228,2.375327291666667,1.7422060625,-0.6331270000000001
2024-04-03,-2.959226812499999,34.95986610833333,1.2171004299898733,-0.0567060416666667,1.7608091458333333,1.8175083249999997
2024-04-04,-28.641213374999996,35.29190285833333,1.2306096388339425,1.3822275000000002,1.8359001458333333,0.4536776666666666
2024-04-05,-12.523348291666663,19.000229641666667,0.6650403487423012,0.8774049999999999,2.130559166666666,1.2531398979166666
2024-04-06,28.315962812499993,21.870797445833333,0.7700425534121761,0.7210981249999998,2.6162469791666663,1.8951526041666666
2024-04-07,30.474181312499997,19.95085238333333,0.7020113642289544,1.0701773750000003,2.8216198958333334,1.7514423000000001
2024-04-08,58.82045043750001,23.7444552875,0.8363693199729886,0.7039079166666665,2.9768296875,2.2729272916666665
2024-04-09,8.152159291666669,28.132705845833332,0.9818729078446474,1.5876983333333328,2.540577708333333,0.9528821250000005
2024-04-10,49.190477979166666,15.83883915,0.5516759379769958,0.8627639583333334,2.0904528541666667,1.2276854166666664
2024-04-11,40.13266110416668,18.668486835416672,0.6514810997932299,0.5274733333333331,2.6531266250000005,2.1256512499999993
2024-04-12,53.03014922916666,12.85746614375,0.4501753571673523,1.1572288958333334,3.287305208333333,2.1300625625
2024-04-13,45.08018877083334,21.573881250000014,0.7577550255078442,1.8859504166666667,4.068593270833333,2.1826483333333333
2024-04-14,48.125258,18.706216695833337,0.6539768782689488,1.4181460416666667,3.7038903124999987,2.285744791666666
2024-04-15,44.84675408333334,51.17845045833332,1.7797907937482638,-0.13462474999999965,2.817150791666666,2.951769708333334
2024-04-16,7.220538729166672,41.07149765,1.423803381783753,0.15943285416666675,2.3137247499999996,2.154280833333333
2024-04-17,31.411425041666664,33.740454564583324,1.170138312316456,-0.09667906249999987,2.252478104166667,2.3491650833333337
2024-04-18,31.94555520833333,30.454903727083334,1.057459810522094,-0.5214004166666669,2.3843837291666667,2.9057856249999996
2024-04-19,-19.278408979166667,50.37269741874999,1.7455215732949547,-1.5305617916666667,2.2255195833333334,3.756101250000001
2024-04-20,47.91688087500001,32.445301727083326,1.124989585137828,-0.7332700000000001,2.2344326875000005,2.967700208333332
2024-04-21,49.049859749999996,28.994572508333345,1.00489182387333,-0.30831854166666656,2.156096125,2.4644127083333336
2024-04-22,78.65799745833334,27.53711634791667,0.9538592122081493,-1.4344941666666664,2.0083671874999998,3.442850625
2024-04-23,68.74975043749998,20.765737483333332,0.7202612036159265,-0.9206088333333337,2.1908442916666657,3.1114527291666665
2024-04-24,41.39991347916667,35.60717303333333,1.233647716076476,-0.6930527083333331,1.9828172083333337,2.675861520833333
2024-04-25,46.39417958333334,52.11637708124999,1.8057775912900544,0.11682947499999964,1.957885520833333,1.8410308750000006
2024-04-26,52.70432616666664,17.882990383333336,0.6230562780717055,-0.4189549999999999,2.482495854166666,2.9014496249999997
2024-04-27,45.542369166666674,19.2629788125,0.6744649612016992,-0.5817475,3.1276751666666667,3.709428075
2024-04-28,34.623186,28.25862672291666,0.9910708897392879,-0.2886911041666666,3.4321886458333335,3.7208924999999997
2024-04-29,65.43174054166666,31.36868806458335,1.0994025982607964,-1.113833416666667,3.4650746666666667,4.5789306666666665
2024-04-30,62.884333749999996,42.49911879583333,1.4962041021187942,-0.6035856250000003,4.147510666666666,4.751118125
2024-05-01,62.67118560416667,71.17541968958334,2.5080388712890174,0.7462293750000004,4.478893458333333,3.7326591250000014
2024-05-02,73.67889358333335,71.57888962708334,2.518797542893078,0.008474166666666477,4.242300270833334,4.2337997708333335
2024-05-03,7.002025395833335,21.301142127083335,0.7438212456516481,-1.1101732916666662,3.4541653125000007,4.564366750000001
2024-05-04,33.35844958333333,26.29498981875001,0.9194151196049463,-2.1352183333333334,3.4864274583333335,5.621625208333335
2024-05-05,59.04848672916669,41.94137114166667,1.465734537189123,-4.037158750000001,3.419604125000001,7.456855416666669
2024-05-06,30.038451812499996,36.42987228541666,1.2736799326711419,-0.9677425000000004,3.2985822708333346,4.266318631250001
2024-05-07,17.2321471875,35.16370780416667,1.22783515869775,-1.5603098125000001,2.967987583333334,4.528302166666665
2024-05-08,74.42676502083334,41.70525444583333,1.4600453519830043,-4.803554895833334,3.182603375,7.9861510416666635
2024-05-09,69.52849285416667,40.93847376874998,1.4356719586211302,-4.214340687500001,3.729496625000001,7.943869691666666
2024-05-10,57.90401133333334,51.913026533333344,1.8236183419361487,-3.9154896874999996,4.266316229166665,8.181844875
2024-05-11,71.17573189583332,55.41391671666668,1.9473866216916194,-3.819967916666666,4.478694125,8.298650416666666
2024-05-12,87.8016150625,62.31050481250003,2.1876824616402004,-1.7223125000000008,4.537348041666665,6.259602916666672
2024-05-13,55.863953708333334,58.38476208958335,2.055744988364356,-1.813244999999999,5.295611562500002,7.108792604166666
2024-05-14,64.86415197916666,90.75459203333332,3.1950921594841524,0.8583985416666672,5.626653166666666,4.7682345
2024-05-15,54.2229314375,104.71919126249999,3.6864783024452086,-0.7838563124999999,5.89078275,6.674613333333333
2024-05-16,16.94793531249999,69.20869683333335,2.4256068902372774,-3.1421049999999995,5.235964125,8.378080208333332
2024-05-17,13.995445458333338,103.43628159166671,3.626503424019811,0.11178062499999981,4.875772479166665,4.763983958333332
