TIMESTAMP;kurzwEinstrahlung_300cm;kurzwAusstrahlung_300cm;Nettostrahlung_300cm;PPFDEinstrahlung_300cm;PPFDAusstrahlung_300cm;Bodenwaermefluss;Luftdruck;Lufttemperatur_40cm;Lufttemperatur_200cm;RelativeFeuchte_40cm;RelativeFeuchte_200cm;Wasserdampfdruck_200cm;Wasserdampfdefizit_200cm;Niederschlag_I_150cm;Niederschlag_II_150cm;Windgeschw_380cm;Windrichtung_380cm;Bodentemp_1_30cm;Bodentemp_2_30cm;Bodentemp_3_30cm;Bodenfeuchte_1_30cm;Bodenfeuchte_2_30cm;Bodenfeuchte_3_30cm
-;Wm-2;Wm-2;Wm-2;umolm-2s-1;umolm-2s-1;Wm-2;hPa;degC;degC;%;%;hPa;hPa;mm;mm;ms-1;deg;degC;degC;degC;%;%;%
2024-04-13;175,56535416666668;40,37277083333333;76,7233888888889;323,35719444444436;20,645687500000005;13,211263888888892;995,5792638888888;16,898375;17,396277777777772;82,73080555555558;70,41571527777778;13,748048614115312;6,535049340829994;0,0;0,0;1,559895833333333;227,6034323207965;14,393347222222225;14,48772916666666;10,375659722222224;27,929055555555536;37,5377847222222;33,60828472222221
2024-04-14;144,5852847222222;33,49352777777778;64,71529861111112;265,79065277777795;16,53488194444444;3,073222222222221;990,3506388888895;13,23136111111111;13,86736805555556;80,3778611111111;64,40213194444446;10,213449022685472;5,802427927995047;0,0;0,0;1,561583333333333;279,0159624621116;14,885361111111102;15,077006944444438;10,878409722222221;27,74854861111111;37,21425694444443;33,193715277777784
2024-04-15;181,33906249999995;41,53043055555556;85,9864236111111;324,2219861111109;19,64834027777778;-2,9169166666666655;978,7125000000007;9,13963194444444;8,931625;84,79909027777776;77,20182638888885;8,427558381441129;3,381976689986069;8,900000000000002;8,5;1,92617361111111;234,90738661281148;14,714993055555547;15,023687500000007;10,653416666666656;27,62769444444445;36,96179166666667;32,923423611111126
2024-04-16;133,8634166666667;31,947222222222212;52,025159722222206;245,40841666666685;14,839895833333332;-7,201437499999999;973,4516249999999;6,205055555555554;6,0660347222222235;94,07498611111109;87,29275694444448;8,21844252904328;1,2402842393845093;5,3;5,1;1,7151458333333323;241,28843825479632;14,123826388888922;14,47422222222223;9,93865277777779;27,571666666666655;36,90879166666666;32,87524305555556
2024-04-17;133,03195833333328;30,5200763888889;57,556145833333325;242,66577777777795;14,253777777777787;-6,5045694444444475;980,3557986111106;5,830930555555556;5,595479166666667;94,24674305555556;90,86238194444442;8,143779316065373;1,050701381943845;7,1;6,499999999999998;0,9917430555555552;326,13453845997503;13,561000000000025;13,91999305555554;9,435497147068325;28,19697916666668;37,93280555555555;34,404510515873014
2024-04-18;169,07718055555557;38,55323611111112;75,68264583333332;308,9970763888889;18,513354166666648;-2,221381944444443;986,797777777778;6,417798611111111;6,44647916666667;89,53684027777776;80,4392083333333;7,57912091285757;2,25757607863454;0,30000000000000004;0,30000000000000004;0,9913472222222222;326,54388068907093;13,088958333333347;13,630291666666672;9,09613133680556;29,047236111111104;39,798312499999994;36,631652678571434
2024-04-19;39,02927083333336;10,084993055555557;-3,5676041666666642;81,4717013888889;4,454916666666666;-10,665604166666668;978,5093611111109;5,249923611111111;5,261555555555556;97,74094444444444;91,21302777777777;8,115413558705153;0,7877802173211846;6,499999999999998;6,099999999999999;1,7240972222222213;241,6929897528945;12,849236111111102;13,285229166666662;8,868336935342503;29,04050694444444;39,683159722222236;36,590722222222226
2024-04-20;176,53892361111124;39,9085138888889;85,96644444444445;318,5654097222223;18,82018055555555;-0,43089583333333265;986,9968124999998;6,218402777777777;5,896895833333334;87,45183333333334;78,45474305555554;7,088309096787487;2,3079349713861834;2,3000000000000003;2,1000000000000005;1,3195486111111108;284,32216724066313;12,428479166666655;12,816111111111121;8,594090210262342;29,332097222222217;40,905590277777755;37,93470138888888
2024-04-21;161,70122916666662;39,419631944444454;52,62929861111114;293,46797222222244;18,127222222222237;-5,249493055555558;992,2435486111111;4,512013888888889;4,588993055555555;82,10551388888888;71,60236111111111;5,909517859402848;2,6696837491376435;0,0;0,0;1,6595208333333331;61,8872208805705;12,434979166666661;12,781541666666676;8,342645833333327;29,065354166666665;40,61054861111109;37,07115972222221
2024-04-22;172,78099999999998;41,61040277777777;56,38883333333334;313,71913194444437;19,545895833333322;-8,156534722222219;994,2571597222224;2,8194374999999994;2,663104166666667;85,3934861111111;76,42214583333335;5,448347616711415;2,139521203780005;0,2;0,2;1,0484861111111112;85,46754767196597;12,081256944444437;12,35867361111111;7,758458333333331;28,91392361111111;40,001416666666664;36,20661805555556
2024-04-23;197,4849652777777;46,6315625;70,56918055555553;349,44204861111103;24,84994444444444;-5,96967361111111;989,2350069444443;3,7134722222222214;3,6227986111111132;80,69796527777777;70,28554861111108;5,268969617762278;3,007501528547604;0,0;0,0;0,8554861111111111;15,788468821611936;11,52699305555555;11,853180555555559;7,313590277777781;28,81055555555557;39,60697222222222;35,78831249999999
2024-04-24;142,24215972222228;34,9319861111111;62,636618055555545;262,3871319444443;17,7389861111111;-2,8440763888888907;978,042298611111;5,342666666666668;5,057409722222221;88,66763888888887;79,52913888888885;6,9060711621441495;1,9226245206308046;1,2000000000000002;1,2000000000000002;1,548388888888889;257,5772746371734;11,511590277777781;11,879652777777775;7,549472222222217;28,683208333333344;39,27210416666666;35,405458333333314
2024-04-25;116,9412361111111;28,145506944444445;43,173708333333316;220,90869444444445;14,423729166666675;-4,276548611111108;976,5987152777775;4,726090277777777;4,64182638888889;93,59310416666668;86,83461805555554;7,291421987703089;1,322091733795733;2,6999999999999997;2,7000000000000006;1,4016111111111103;254,18587219966778;11,544923611111118;11,973673611111103;7,607097222222222;28,597909722222223;39,06708333333334;35,26584027777778
2024-04-26;197,10561805555565;46,242020833333335;80,46732638888888;367,4945000000003;28,516534722222225;6,006131944444437;976,9849583333336;9,046965277777781;9,201888888888897;76,95058333333333;64,16401388888889;7,261223010172139;4,707002034114489;0,0;0,0;1,7194930555555545;170,2512188500531;11,520131944444449;11,951173611111114;7,60186111111111;28,570104166666667;39,018090277777766;35,21222916666665
2024-04-27;235,7913472222221;54,93435416666668;90,68900694444443;466,0267083333335;40,11436805555556;12,536138888888889;980,3878611111112;11,777506944444443;11,948993055555555;76,30188888888887;67,02396527777779;8,964986191257164;5,901045564878281;0,0;0,0;1,3749583333333328;123,26033328150048;12,090062500000004;12,325347222222227;8,22994444444444;28,46452083333333;38,47567361111112;34,919333333333334
