TIMESTAMP_START,TIMESTAMP_MITTE,TIMESTAMP_ENDE,kurzwEinstrahlung_43m,kurzwAusstrahlun_43m,langwEinstrahlung_43m,langwAusstrahlung_43m,Luftdruck_43m,Lufttemperatur_43m,RelativeFeuchte_43m,Wasserdampfdruck_43m,Wasserdampfdefizit_43m,Niederschlag_43m,Windgeschw_I_43m,Windgeschw_II_43m,BestandsNiederschlag_1m,Bodentemp_1_5cm,Bodentemp_2_5cm,Bodentemp_3_5cm,Bodentemp_4_5cm,Bodentemp_1_15cm,Bodentemp_2_15cm,Bodentemp_3_15cm,Bodentemp_4_15cm,Bodentemp_1_30cm,Bodentemp_2_30cm,Bodentemp_3_30cm,Bodentemp_4_30cm
-,-,-,Wm-2,Wm-2,Wm-2,Wm-2,hPa,degC,%,hPa,hPa,mm,ms-1,ms-1,mm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC
2023-04-04 02:30:00,2023-04-04 02:45:00,2023-04-04 03:00:00,-2.816333333333333,3.1310000000000002,221.17326543507394,307.40659876840726,970.0,-1.6659999999999997,64.74333333333334,3.498857417672568,1.9053397985235416,0.0,1.4253333333333333,1.4669999999999999,0.0,16.131065,NaN,9.0506315,NaN,12.08126,12.10978,NaN,12.166825,NaN,6.738389,7.0295570000000005,6.563325999999999
2023-04-04 03:00:00,2023-04-04 03:15:00,2023-04-04 03:30:00,-2.975,3.251333333333333,221.28176366432072,306.8920969976541,970.0,-1.929,65.94333333333333,3.494953436496624,1.8049810069598151,0.0,0.8176666666666668,1.0696666666666668,0.0,16.088275000000003,NaN,8.9644735,NaN,12.067,12.10978,NaN,12.1383,NaN,6.7238155,7.0150185,6.563325999999999
2023-04-04 03:30:00,2023-04-04 03:45:00,2023-04-04 04:00:00,-2.7913333333333337,3.3386666666666667,219.96413796038306,305.85847129371643,969.3333333333334,-2.3093333333333335,69.03666666666668,3.556977080364324,1.595324228646815,0.0,1.0536666666666668,1.1663333333333332,0.0,15.987985,NaN,8.834704,NaN,12.023755000000001,12.052275,NaN,12.09506,NaN,6.7233165,6.999964500000001,6.562816999999999
2023-04-04 04:00:00,2023-04-04 04:15:00,2023-04-04 04:30:00,-2.4363333333333332,3.505333333333333,222.44102270193756,305.7360227019376,969.0,-2.2996666666666665,69.13,3.564348393040681,1.591659697572195,0.0,1.1936666666666669,1.2363333333333333,0.0,15.94315,NaN,8.731806500000001,NaN,12.007335000000001,12.10716,NaN,12.078645000000002,NaN,6.735498999999999,6.968498500000001,6.5458245
2023-04-04 04:30:00,2023-04-04 04:45:00,2023-04-04 05:00:00,-2.368,3.3533333333333335,224.9737243085982,305.43172430859823,969.0,-2.322,68.39666666666666,3.5206826541963694,1.626765058942238,0.0,1.111,1.1660000000000001,0.0,15.911629999999999,NaN,8.5989945,NaN,11.961359999999999,12.0612,NaN,12.04694,NaN,6.702832,6.9504425,6.5276935
2023-04-04 05:00:00,2023-04-04 05:15:00,2023-04-04 05:30:00,-2.219,3.189666666666667,224.15865586729447,304.91565586729445,969.0,-2.375666666666667,68.38,3.5057937815237836,1.6211348255598428,0.0,1.289,1.3476666666666668,0.0,15.865845,NaN,8.4948905,NaN,11.929645,12.043765,NaN,12.015235,NaN,6.699317000000001,6.9469745,6.524165999999999
2023-04-04 05:30:00,2023-04-04 05:45:00,2023-04-04 06:00:00,4.901000000000001,4.689333333333334,227.06962414277993,304.50495747611325,969.0,-2.397666666666667,67.65666666666668,3.4630321716692083,1.6555057969998672,0.0,1.2403333333333333,1.2823333333333335,0.0,15.807794999999999,NaN,8.3641735,NaN,11.88581,11.98566,NaN,11.9714,NaN,6.668989,6.9167095,6.4937895
2023-04-04 06:00:00,2023-04-04 06:15:00,2023-04-04 06:30:00,40.330000000000005,12.520000000000001,221.6076614114619,302.52299474479526,969.0,-2.159333333333333,66.83,3.4819008182286724,1.728185697151654,0.0,1.172,1.327,0.0,15.749770000000002,NaN,8.233382500000001,NaN,11.84199,11.856259999999999,NaN,11.927585,NaN,6.6678765,6.901038,6.492648
2023-04-04 06:30:00,2023-04-04 06:45:00,2023-04-04 07:00:00,100.04,18.813333333333333,224.9108815485536,302.6272148818869,969.0,-1.8563333333333336,65.98666666666666,3.516141021462208,1.8124218520408357,0.0,1.1123333333333332,1.2089999999999999,0.0,15.70755,NaN,8.1475275,NaN,11.828335,11.913934999999999,NaN,11.89967,NaN,6.6393655,6.858034,6.4641115
2023-04-04 07:00:00,2023-04-04 07:15:00,2023-04-04 07:30:00,199.6,30.310000000000002,220.91040090931878,300.8737342426521,969.0,-1.4086666666666667,65.58666666666666,3.612489872392319,1.895473950120874,0.0,1.1583333333333332,1.2726666666666668,0.0,15.686145,NaN,8.040184,NaN,11.80738,11.8787,NaN,11.850175,NaN,6.647714,6.8517745,6.443256
2023-04-04 07:30:00,2023-04-04 07:45:00,2023-04-04 08:00:00,295.4666666666667,37.07666666666667,216.38182690998065,299.995160243314,969.3333333333334,-0.8453333333333334,63.546666666666674,3.6483974110383723,2.092891003310723,0.0,1.3363333333333334,1.4143333333333334,0.0,15.634605,NaN,7.945425999999999,NaN,11.770455,11.898814999999999,NaN,11.84177,NaN,6.6103965,6.829088499999999,6.44975
2023-04-04 08:00:00,2023-04-04 08:15:00,2023-04-04 08:30:00,360.56666666666666,41.96,209.0628225011412,300.66615583447447,970.0,-0.5586666666666666,62.60999999999999,3.671037113000854,2.1923027895719853,0.0,1.8463333333333332,1.7953333333333334,0.0,15.541699999999999,NaN,7.8666515,NaN,11.70649,11.806329999999999,NaN,11.76354,NaN,6.574733999999999,6.7934675,6.3847974999999995
2023-04-04 08:30:00,2023-04-04 08:45:00,2023-04-04 09:00:00,447.56666666666666,50.23,207.23681144839688,302.8034781150635,970.0,-0.5136666666666667,62.836666666666666,3.6964962331623106,2.1862095646664157,0.0,1.6943333333333335,1.7376666666666667,0.0,15.53278,NaN,7.8005075,NaN,11.669375,11.869040000000002,NaN,11.74069,NaN,6.5663985,6.7705635,6.3910915
2023-04-04 09:00:00,2023-04-04 09:15:00,2023-04-04 09:30:00,535.1333333333333,58.11666666666667,208.00088680592057,307.7942201392539,970.0,0.315,60.46,3.7784884609275395,2.4710789570802993,0.0,1.2009999999999998,1.4163333333333332,0.0,15.463445,NaN,7.7178165,NaN,11.629555,11.64381,NaN,11.700855,NaN,6.541586000000001,6.731173500000001,6.366274499999999
2023-04-04 09:30:00,2023-04-04 09:45:00,2023-04-04 10:00:00,520.7666666666668,55.946666666666665,212.17500571306292,311.2596723797296,970.0,0.8186666666666667,55.416666666666664,3.5922664457534337,2.8900188698918603,0.0,1.611,1.7590000000000003,0.0,15.43274,NaN,7.673751,NaN,11.599585,11.556819999999998,NaN,11.656625,NaN,6.5119215,6.70153,6.321971
