30min,airTemperature,day,incomingShortwaveRadiation,location,month,soilHeatflux,waterPressureDeficit,year,H_orig,LE_orig
43,12.106666666666667,16,-1.0443333333333331,1,5,-4.5997098134440515,1.0984521276784012,2024,-56.63596,59.973
32,7.607333333333333,16,121.61533333333334,0,3,12.253666666666668,6.1963285513542665,2023,2.81511,40.306999999999995
45,20.54,19,-1.4126666666666663,1,6,-18.318379714217222,8.400920224044079,2023,-28.68582,10.143
44,15.533333333333331,23,-2.1540000000000004,1,5,-6.752748489976753,5.922034032820658,2024,-22.91319,3.2189
31,13.32,4,130.36666666666667,1,5,-4.682213163340919,5.67892033430755,2024,48.12303,31.055999999999997
6,0.8130000000000001,5,-1.344,0,3,-6.630333333333334,0.3912613616167668,2023,-2.58985,0.64504
33,17.51966666666667,13,199.0053333333333,0,6,18.002666666666666,11.0764441996112,2024,3.06091,59.663999999999994
26,20.663,17,529.2673333333333,0,5,40.358333333333334,11.86329645622092,2024,75.60101,150.56
38,20.786666666666665,12,98.39,1,6,-17.910096919596015,15.355279936992938,2023,-13.55947,62.29600000000001
16,14.103333333333332,6,580.7333333333332,1,7,-39.75235805296839,4.349311264103649,2023,179.3631,100.74
21,16.8,28,322.43333333333334,1,7,-43.23397836754033,0.5812598268209861,2023,37.21288,41.725
13,13.233333333333334,18,321.5333333333333,1,7,-42.6092521417401,3.701627678040514,2023,34.98857,38.873000000000005
17,13.863333333333337,13,394.93333333333334,1,4,-2.6187861539390185,2.998907021242749,2024,97.38456,14.602
41,6.245,16,-1.2346666666666668,0,4,-9.655,0.1134621963033666,2024,-3.86859,9.7476
47,9.333333333333334,5,-0.8126666666666668,0,5,-14.562333333333337,1.3506991848650074,2024,-2.81822,4.2167
25,20.676666666666662,12,709.4333333333334,1,7,-21.384263648941797,10.570420397424073,2023,177.4086,176.96
18,2.519,24,63.812666666666665,0,2,-8.052999999999999,0.5692092943135112,2023,6.0464400000000005,29.846
4,12.153333333333334,28,-3.082333333333333,1,5,-32.975601784288735,5.44629126245648,2023,-24.20245,3.2166
26,18.45,6,690.7666666666668,1,7,-42.60519970705408,11.701226212454133,2023,219.2721,205.97
26,14.97,17,444.93333333333334,1,6,-8.68886764026298,2.43182636654436,2024,-13.86571,182.89
14,15.834333333333332,2,172.52866666666668,0,7,-2.3379999999999996,2.481188251502392,2023,12.0927,57.465
39,15.716666666666669,5,15.2,1,7,-42.40511074442955,7.621789182722802,2023,-26.551509999999997,11.514
30,20.775333333333332,29,714.292,0,4,74.61166666666666,14.63201076247574,2024,92.29544,151.58
30,13.833333333333334,30,233.9,1,6,-25.737446880638363,0.7918155454781832,2023,17.71826,88.219
24,30.885,27,905.963,0,6,117.149,23.111109522618353,2024,105.862,230.12
14,1.0890000000000002,5,2.595,0,3,-7.070666666666667,0.3500604558421809,2023,-6.60743,3.4853
30,17.288666666666668,19,211.961,0,5,33.175666666666665,5.749099292537343,2024,21.08504,55.553999999999995
14,4.813666666666667,18,247.5,1,5,-26.805335785322004,2.3610431686549065,2023,67.27859000000001,37.142
13,9.306666666666668,8,246.26666666666665,1,5,3.3450010214876413,3.013194143870445,2024,56.3855,30.923
29,15.840000000000002,30,409.9,1,7,-43.423067864588354,3.657251245724545,2023,39.98235,150.81
9,9.47,5,-0.299,1,4,1.3365555859428864,1.316854981128026,2024,-34.96679,-32.88
37,22.8,25,176.16666666666666,1,6,-15.574249284793218,13.1248425540012,2024,17.01398,74.058
19,28.49866666666667,15,772.8306666666667,0,7,101.667,23.049680334890752,2023,68.14655,198.03
8,2.5720000000000005,16,-0.6613333333333333,1,4,14.76228889572258,0.9828754078359774,2024,-28.58629,11.521
29,25.15433333333333,28,813.5243333333333,0,6,66.06400000000001,19.661685446184816,2024,118.4988,233.78
41,4.351666666666667,23,-1.9143333333333337,1,4,3.848073552686944,4.012332345704435,2024,-25.29255,2.1728
5,18.10333333333333,16,-0.801,1,7,-41.72393989264485,2.573129529235217,2023,-21.34736,23.116
46,17.02,12,-2.669,1,7,-20.3655105148267,8.09332954069144,2023,-43.79619,4.5918
30,27.221666666666668,7,742.9929999999999,0,7,59.78766666666667,24.597597385761276,2023,56.87685,187.83
27,11.334666666666664,9,57.298333333333325,0,4,0.4433333333333333,3.0148147010377446,2024,-5.37562,38.105
43,13.12,28,-1.044,1,5,-1.5251948723887871,6.037505461033966,2024,-20.75571,6.1264
6,12.156666666666666,25,-0.1969999999999999,1,7,-45.074434999160424,0.8135521043410083,2023,-1.19438,-9.4618
37,19.060333333333332,30,64.59,0,7,-5.29,8.182585555652478,2023,-31.84706,41.961000000000006
0,6.867,2,-0.6426666666666666,1,4,3.657227979403939,0.9571866646897842,2024,-20.23281,12.720999999999998
11,20.05333333333333,9,5.389666666666667,1,4,-8.722692369524161,13.857378368180434,2024,-40.43427,10.788
6,7.396000000000001,25,-1.832,1,5,-30.920510844117366,0.6457113747318015,2023,-31.22938,-11.76
13,16.639999999999997,29,309.2,1,6,0.1090208374919399,7.3130183337661645,2024,31.34333,103.7
23,20.595666666666663,6,846.156,0,7,60.82033333333334,12.868477175114874,2023,125.0971,170.6
32,9.5,17,283.0,1,5,-30.078762267897247,5.833622490181419,2023,69.71144,24.468000000000004
27,22.378,4,758.5533333333334,0,7,25.947333333333333,15.655541555375796,2023,104.0318,232.49
9,9.486666666666666,14,8.843333333333334,1,5,-22.466118980311283,2.4355538275345925,2023,-28.478579999999997,4.6945
0,16.263333333333335,14,-2.32,1,5,-8.189440098106017,9.629267953166757,2024,-58.37984,3.9941
26,23.297,8,787.3143333333334,0,6,24.993,10.332632572693814,2023,110.1938,227.18
43,15.136666666666663,29,-1.1876666666666669,1,4,-11.19431440056273,6.335839783766254,2024,-44.95002,4.398
23,18.666666666666668,14,736.1296666666667,0,5,37.117,10.370750244048876,2023,94.32384,201.63
7,6.296666666666667,28,-1.529,0,4,-7.691,3.363355975050249,2023,-16.03979,14.547
0,7.067333333333334,9,-4.424333333333333,0,5,-27.792333333333332,1.8277042022521,2024,-15.56402,2.3841
26,13.158333333333331,24,503.383,0,5,20.299999999999997,5.699613151350626,2023,74.44265,77.46600000000001
28,13.103333333333332,21,163.9,1,7,-49.792988636749016,4.369427273461277,2023,-128.9592,132.47
16,11.870333333333337,2,554.2393333333333,0,6,-2.1983333333333337,4.855009665209844,2023,160.2356,98.907
5,14.050666666666666,25,-3.938333333333333,0,6,-13.367333333333336,0.6427821396202447,2023,-9.90149,-0.34168
43,18.126666666666665,28,-2.833,1,6,-7.270771470564839,9.93740828852287,2024,-18.28898,3.5807
15,17.316666666666666,16,475.58833333333337,0,5,3.1363333333333334,8.099411777009365,2024,80.10455,84.39
12,9.06,19,136.16666666666666,1,5,-28.44505217017161,4.462040773238989,2023,3.01291,33.7
32,20.046666666666667,5,350.05766666666665,0,7,18.006666666666668,13.790436624006768,2023,21.48936,118.33
1,15.800000000000002,14,-2.252333333333333,1,5,-7.739105129720585,8.894716275036696,2024,-64.70647,20.315
26,24.177333333333333,10,734.4209999999999,0,7,55.81433333333333,10.27793446673974,2023,104.4404,252.3
29,18.726666666666667,23,627.8333333333334,1,5,-8.058167485081098,10.027652066408216,2024,198.5874,153.83
28,16.563333333333333,1,164.06666666666666,1,7,-28.82062602768381,5.070804891229997,2023,18.81338,46.174
23,11.976666666666668,25,766.5333333333333,1,5,-31.52142901613688,3.8173553943328216,2023,314.8113,73.368
14,13.243333333333334,6,393.5,1,7,-39.1383418331242,3.824941846991786,2023,83.87725999999999,54.717
36,12.063333333333334,30,66.93333333333334,1,5,-2.4292684618483125,0.7615509077672336,2024,-9.5191,42.126000000000005
45,19.645999999999997,21,-3.486666666666667,0,5,1.5586666666666666,8.681290696258651,2023,-50.16561,21.211
39,19.876333333333335,13,7.414666666666666,0,5,-4.97,12.2369765021035,2024,-44.57715,22.497
34,6.800999999999999,19,260.71233333333333,0,4,-2.965333333333333,0.1861841592903008,2024,27.21513,35.631
25,19.196666666666665,8,629.3333333333334,1,6,-33.56711251864419,6.195428511697326,2023,69.35081,220.94
39,10.76,3,33.696666666666665,1,6,1.5631430099129977,3.514003193417711,2024,-4.85329,11.244000000000002
7,1.141,25,0.0546666666666666,1,4,12.48602710799503,0.2676197785987062,2024,-57.41256,9.3688
13,12.543333333333337,28,309.1333333333333,1,5,-31.738813191082293,6.7770933192195155,2023,40.23873,66.962
5,10.223333333333334,6,-0.4643333333333333,1,5,0.0782689657606902,3.7038716411778263,2024,-4.49653,1.3673
16,15.369333333333332,11,421.9836666666667,0,5,11.26,4.289320988274428,2024,75.38261,77.421
5,11.960666666666668,19,-2.262333333333333,0,7,-35.623333333333335,2.2176771404251756,2023,-6.00777,3.8289
37,17.99,29,23.686666666666667,1,6,-29.833807064105542,3.6084794571356658,2023,-17.65352,25.623
32,11.076666666666668,26,190.4,1,4,-6.564687850394832,6.462636986338699,2024,65.61449,22.233
20,16.44333333333333,7,372.56666666666666,1,6,-33.36933923298318,4.179258762678973,2023,97.55127,140.5
18,13.611333333333334,18,352.5566666666666,0,3,11.828,4.297399969913618,2023,66.59055,58.707
34,21.596666666666664,5,375.6,1,6,-40.76105246527337,17.264843438263505,2023,92.21798,94.569
42,9.304666666666668,7,-4.211,0,5,-8.062333333333333,2.1387506688397018,2023,-32.00492,7.8373
43,16.003333333333334,20,-1.2623333333333333,1,6,-7.207800058493958,3.072120623926862,2024,-22.55807,8.4289
27,17.909999999999997,27,485.3333333333333,1,6,-24.48842861846864,9.323973242627751,2023,141.5654,188.29
13,14.518333333333333,16,123.523,0,5,-13.188333333333333,5.8312406759240485,2024,-18.865170000000003,37.029
37,12.38,18,69.45666666666666,1,5,-4.1550330742021835,1.5984131809043234,2024,-1.03731,19.086
17,9.240333333333332,17,243.05533333333332,0,5,-2.119666666666667,3.8788236320968297,2023,39.68942,62.301
9,-0.4823333333333333,11,-1.954,0,3,-10.964333333333334,0.7598856355838581,2023,-16.76756,28.353
37,7.282,25,64.13366666666666,0,4,-5.434333333333334,4.255771797735057,2023,-14.63059,37.284
19,0.046,26,218.42466666666667,0,2,-11.154666666666666,1.5588617367945297,2023,15.06055,21.224
16,8.365666666666666,15,194.119,0,4,-4.928333333333334,0.6864167337456166,2024,30.000629999999997,49.119
12,13.284,14,61.895999999999994,0,6,-8.804666666666668,5.36503897178091,2024,-6.038930000000001,15.601
19,18.109333333333336,6,743.9036666666667,0,6,47.01066666666667,11.004173386837715,2024,78.07332,194.94
6,4.904,17,-3.037333333333333,0,3,-8.419333333333332,3.361112206476797,2023,-19.48561,4.4734
30,22.54733333333333,7,452.9746666666667,0,6,35.26433333333333,13.411729186661209,2023,87.08122,96.423
33,19.159666666666663,31,66.995,0,7,3.3266666666666667,5.509916699266203,2023,-13.56338,41.712
36,14.423333333333334,26,205.13333333333333,1,5,-34.81120996726668,8.923679006014236,2023,32.4637,73.143
31,18.203333333333333,26,640.8353333333333,0,5,37.052,12.123023442361037,2023,87.59555,93.431
13,22.333333333333332,27,306.40000000000003,1,6,-10.488277992654124,8.067786935963127,2024,12.62708,38.786
30,17.686666666666667,20,400.6,1,5,-8.362391404430142,6.923652338906473,2024,93.32024,64.81
34,23.33366666666667,19,381.8533333333333,0,7,20.996333333333332,13.069411903145552,2023,37.60593,87.09
14,14.276000000000002,5,364.15066666666667,0,5,3.9953333333333334,3.543941814233369,2024,52.926930000000006,112.41
9,0.7839999999999999,6,-1.0013333333333334,0,3,-7.252333333333333,0.5937967268038653,2023,-3.088,0.98792
10,16.764666666666667,28,8.113333333333333,0,7,-5.675333333333334,0.4325458730818923,2023,-1.69843,6.1618
1,13.82,14,-2.072333333333334,1,7,-30.66274705212146,3.8844445556978666,2023,-48.40691,12.548
7,1.771,4,-0.6976666666666667,0,3,-5.091,0.8607597735570298,2023,-6.55462,4.4099
37,12.816,10,49.12233333333333,0,6,-7.542999999999999,2.202963704953575,2024,-8.22061,23.083
27,10.157333333333334,10,214.18633333333332,0,3,18.831666666666667,2.0106249055978935,2023,19.97049,48.663
24,17.886666666666667,14,719.5,1,6,-23.884905309865196,10.785374548306631,2023,269.4301,145.91
15,7.482333333333334,2,49.321,0,4,-4.838666666666667,0.436713590674703,2024,-16.89368,96.761
36,0.9196666666666669,26,-2.137,0,2,-6.8406666666666665,2.9436182140005043,2023,-8.445310000000001,8.9658
40,2.963333333333333,20,-0.5506666666666666,1,4,4.2613961087903665,0.9930224151105982,2024,-20.78531,19.969
17,23.319666666666663,25,613.884,0,6,8.405,10.621605342885626,2023,54.928830000000005,130.68
47,8.559333333333333,2,-0.7433333333333333,0,4,-5.751333333333332,1.402283157194395,2024,-12.61367,13.198
20,16.290333333333333,4,475.2483333333333,0,5,40.744,7.391058584137072,2024,71.63834,112.47
29,23.525,7,751.8710000000001,0,6,37.95733333333334,14.75122454751042,2023,112.9539,159.64
26,5.8806666666666665,22,513.6553333333333,0,4,6.444666666666667,4.033807318430253,2024,306.7473,135.81
8,15.723333333333334,12,8.117666666666667,1,6,-14.007819411629374,7.102634156995228,2023,-90.77267,32.239000000000004
8,11.433333333333332,28,11.376,1,6,-22.24685331783302,2.015559205880331,2023,-44.35642,2.3537
13,8.969000000000001,7,39.61633333333334,0,5,-6.838333333333334,0.7195240184074194,2023,1.08843,26.009
16,19.160333333333337,7,296.7683333333333,0,4,10.483,10.892617086632672,2024,-9.56061,88.12799999999999
21,18.256666666666664,21,91.1,1,6,-8.915485787403936,1.722683485888588,2024,-9.64094,36.946
2,10.176666666666668,20,-0.5793333333333334,1,5,-31.52938915569885,3.4658971394133076,2023,-12.65314,2.5609
46,14.566,14,-1.5366666666666664,0,6,-11.728333333333332,2.840147476633611,2024,-20.56179,10.502
30,17.61666666666667,6,272.59999999999997,1,6,-5.184717739397128,10.947114092255546,2024,48.63083,84.71799999999999
33,15.38,31,216.5333333333333,1,5,-4.440722383108099,4.361273366806044,2024,25.08179,58.004
0,11.333333333333334,9,-2.4723333333333333,1,5,-30.293251846638334,6.483293772716676,2023,-35.919270000000004,7.4953
19,18.899333333333335,25,524.2913333333335,0,5,49.044,6.9675676957452595,2024,71.92139,130.71
28,12.783333333333331,7,292.76666666666665,1,5,-3.2572431561034008,4.539536566268703,2024,118.8952,90.044
5,11.986666666666666,3,-1.7926666666666666,1,5,-8.271206215823135,1.1646249170460743,2024,-20.65405,-7.3129
30,23.88566666666667,17,487.7773333333333,0,7,32.897666666666666,18.61395717887481,2023,63.36888,150.98
2,16.533333333333335,29,-1.2496666666666667,1,7,-57.591030811222545,1.0550571796929624,2023,-46.29842,8.8977
41,21.69333333333333,14,-1.134,1,7,-39.675144699217824,14.606912414508429,2023,-46.84811,12.640999999999998
27,19.722666666666665,3,476.691,0,7,15.940666666666669,12.492713536537195,2023,62.549040000000005,173.31
0,15.776666666666666,2,-0.4243333333333333,1,6,-7.278299561280773,0.7539828886264246,2024,-21.17144,4.3542
23,20.710000000000004,6,378.52833333333336,0,6,17.333000000000002,11.083736637432583,2023,29.42438,79.745
0,12.436666666666667,14,-1.3506666666666665,1,6,-0.4883074502718568,6.430540052022092,2024,-13.59986,3.9354
8,15.403333333333334,15,1.0536666666666668,0,6,-7.752666666666666,2.568106160554658,2024,-19.41649,9.4478
44,14.736666666666666,21,-0.053,1,5,-8.896835645569938,1.024244879935276,2024,-10.32783,9.6523
27,23.694666666666667,18,137.89666666666668,0,6,36.579,12.056998467769136,2024,-7.64421,70.355
36,18.093333333333337,4,207.03333333333333,1,6,-5.555971435365531,9.577672215910042,2024,29.8871,60.71
21,24.608666666666664,10,831.7550000000001,0,6,29.822000000000003,13.943268646116785,2023,187.8929,192.71
26,23.524333333333335,21,515.828,0,5,49.45533333333333,13.79565562035722,2024,42.75878,135.11
29,16.837333333333333,29,185.75266666666664,0,5,13.275999999999998,3.0237058377446537,2024,15.09794,41.018
5,18.996666666666663,8,-2.671333333333333,1,7,-40.74064556203288,11.879351394699327,2023,-67.4828,12.903
29,12.868666666666668,7,489.077,0,5,14.975,3.472625566153056,2023,70.3419,83.825
42,13.48,27,-2.4023333333333334,1,5,-35.638557927370115,6.155349246838892,2023,-77.24049000000001,14.675999999999998
44,18.433333333333337,7,-1.6683333333333332,1,4,-14.534493740740407,9.603000718674176,2024,-23.12315,1.9013
35,20.12333333333333,22,283.73333333333335,1,7,-49.381232326682635,12.993203079829096,2023,21.29814,126.6
10,4.616666666666666,19,-2.11,0,4,-15.706666666666669,1.0732656897072284,2024,-32.781490000000005,113.04
33,17.716,1,216.81233333333333,0,5,18.962,11.164006013250594,2023,-5.42356,65.438
11,0.7333333333333334,23,57.906666666666666,1,4,16.994219710169116,2.008288158107426,2024,-6.53097,1.7323
13,13.049666666666669,5,145.26466666666667,0,5,-1.243,2.1195759944675014,2024,6.91322,40.671
32,14.536666666666669,19,430.6666666666667,1,6,-1.8280301634403664,2.0000882820009824,2024,39.30463,139.16
12,12.356666666666667,29,114.4,1,5,1.4737193289720891,3.3965686835966604,2024,-16.23917,39.242
34,17.113333333333333,29,113.90000000000002,1,4,-15.881773034154408,9.56566513525016,2024,9.68581,13.528
14,17.91333333333333,7,140.23333333333332,1,4,-7.283117115338247,11.57997022533794,2024,2.74153,9.7276
13,9.904666666666666,28,305.7993333333333,0,5,-14.372333333333332,1.7939311149900146,2023,43.55415,65.854
1,18.695,26,-4.631333333333333,0,6,-22.704333333333334,6.331897927684015,2024,-25.51734,8.0089
44,16.101333333333333,12,-4.650333333333333,0,5,-14.744666666666667,6.816751215813074,2024,-45.23828,13.638
8,15.223333333333334,29,8.667000000000002,1,6,-1.3558557120486154,6.3181304126786895,2024,-54.08523,15.792
41,18.276666666666667,13,-2.385666666666667,1,5,-11.753451642245436,11.639915314503178,2024,-76.77029,27.881
27,21.39,14,806.4,1,5,-10.5945200326247,14.546740466635663,2024,310.626,271.59
45,8.513333333333334,3,-0.2896666666666667,1,4,-1.4773215685300252,0.6412601497246708,2024,-34.3312,24.666
32,23.911,17,549.5936666666666,0,7,18.05666666666667,18.10591345347777,2023,87.48109000000001,161.91
30,21.546666666666667,5,667.0333333333334,1,6,-39.9373951153304,17.79686049220014,2023,194.0606,116.47
22,13.69,19,762.6,1,5,-30.068558816277,7.926757277876175,2023,322.6758,118.31
22,23.915666666666667,24,398.596,0,7,64.99233333333333,13.339852179020088,2023,30.69673,168.36
30,14.743333333333334,31,206.33333333333337,1,5,-3.4767250970676167,3.5276068448586493,2024,25.02901,49.413
35,11.14,3,77.61,1,6,1.1566039781527702,3.0366712110477447,2024,16.02952,23.336
45,12.486666666666666,6,-2.044666666666666,1,6,-3.089710006452392,6.245312647009849,2024,-48.84502,12.63
22,9.73,4,61.31333333333333,1,4,0.2014239479178695,0.5875528234100518,2024,-60.088730000000005,117.38
33,18.346666666666668,7,244.66666666666663,1,6,-35.61800629431941,6.96356294629609,2023,40.81218,47.996
44,14.01,15,-2.7340000000000004,1,6,-4.437809956985277,7.949779988910594,2024,-47.3294,6.2056
22,23.18433333333333,21,617.788,0,5,64.00766666666668,12.741294048392716,2024,60.91094,139.35
14,16.453333333333333,22,296.56666666666666,1,5,-36.46163635807224,4.684276379889608,2023,66.10262,49.533
2,16.143333333333334,24,-1.648,1,7,-48.15428536057091,2.4503676084215353,2023,-91.6234,57.835
30,26.037666666666667,22,466.398,0,5,42.84466666666667,18.666408591936847,2023,22.59009,146.58
27,21.346666666666668,12,729.5666666666666,1,7,-22.409891449042107,12.820295164022934,2023,251.4272,298.31
17,7.140333333333333,17,341.6666666666667,1,5,-28.446933657704484,3.108289696744862,2023,181.9154,58.767
29,20.37,18,624.8333333333334,1,7,-51.19158515777767,13.76626352668725,2023,202.6624,151.48
1,1.001,4,-0.3713333333333333,0,3,-5.468,0.4232237850193181,2023,-5.67076,2.6478
22,15.323666666666666,11,398.581,0,5,20.039666666666665,2.4652505901201707,2023,41.97757,86.296
35,3.231666666666667,5,15.330999999999998,0,3,-0.5203333333333333,2.1866501961258775,2023,-13.17922,6.6921
11,14.141333333333334,3,54.508333333333326,0,7,-12.579999999999998,5.499174448109585,2023,-12.86752,36.189
4,13.293333333333331,13,-2.209333333333334,1,5,-4.726073197077396,4.823575358898639,2024,-32.1535,2.9758
14,9.493333333333334,4,91.7,1,5,1.991340609691946,2.2928730598257214,2024,4.88769,9.4997
31,25.717333333333332,8,632.2266666666667,0,6,35.119,18.43504135863867,2023,79.05813,146.71
45,8.573333333333332,10,-0.4533333333333333,1,6,3.0781167790388086,2.4061677847957323,2024,-49.87783,27.481
28,25.97666666666667,24,682.8716666666666,0,7,50.062999999999995,18.316499970966856,2023,65.39519,200.1
17,12.340000000000002,7,502.76666666666665,1,6,3.4760276956282308,4.704119320629264,2024,124.5516,91.54
1,15.052333333333332,5,-3.340666666666667,0,6,-21.83566666666667,4.558560466363097,2024,-18.68816,1.768
26,12.144666666666666,7,453.7703333333333,0,5,7.168666666666667,2.7879935458441967,2023,95.39414,96.343
25,17.560000000000002,1,265.4666666666667,1,7,-28.818310350720328,7.078997789545941,2023,17.81111,79.571
43,16.276666666666667,18,-2.2243333333333335,0,6,-5.325,1.2052538784877491,2024,-15.052029999999998,192.32
13,11.35,10,248.3936666666667,0,5,-13.477666666666666,2.683539922195143,2024,36.01419,42.438
35,13.072000000000005,15,26.054666666666662,0,4,-1.757666666666667,8.881745389612476,2024,-48.65279,71.318
20,22.595,21,701.926,0,5,65.99366666666667,11.488913029438743,2024,91.45713,167.82
8,14.21,1,5.432333333333333,1,7,-23.893516733573097,5.968808981691851,2023,-46.79922,8.0124
29,7.978666666666666,26,289.71000000000004,0,4,5.725999999999999,5.029955526708521,2023,40.694320000000005,74.66
3,10.573333333333332,9,-0.5606666666666666,1,6,-3.4317973581011887,1.520209854093654,2024,-2.51153,1.3168
36,22.593333333333337,8,240.83333333333337,1,6,-35.407713880074546,14.906155212259993,2023,17.72348,97.499
17,19.18766666666667,8,635.5453333333334,0,6,32.247,9.97363503616862,2024,102.4786,172.64
46,12.693333333333332,30,-1.8496666666666663,1,5,-33.999999381002276,3.8439736518497702,2023,-72.21852,17.176
3,10.886666666666668,11,-0.4399999999999999,1,5,-28.645575322226783,1.1131414494319518,2023,-4.31758,-3.1853
4,17.426666666666666,21,-1.236,1,6,-32.29486512193467,1.0235036086832243,2023,-60.328990000000005,94.585
2,8.443333333333333,26,-2.0026666666666664,1,5,-32.360717185583276,1.4203117213173275,2023,-55.8226,-2.1037
8,7.146,30,9.206666666666663,1,5,-31.747786439315696,2.086504723813176,2023,-41.16017,-0.29486
27,18.863333333333333,14,788.4666666666667,1,6,-25.53135163088988,11.61574643054053,2023,322.57599999999996,175.96
2,9.506666666666666,3,-0.3183333333333333,1,6,1.2445041295129895,1.2883975909477208,2024,-6.42365,3.2134
18,21.313666666666663,29,389.9316666666666,0,6,11.799,8.555275919214921,2023,45.71591,93.904
25,24.04433333333333,17,851.6066666666666,0,7,58.88933333333333,17.396647670789488,2023,134.4108,204.58
14,16.316000000000003,27,414.992,0,6,-10.816333333333334,5.566586983619384,2023,61.81346,101.16
19,16.237666666666666,4,582.7106666666667,0,5,28.503666666666664,7.204313880245717,2024,79.76846,104.05
41,15.3,27,0.8620000000000002,1,6,-24.907131959425413,6.674360312973713,2023,-27.82197,4.3697
20,7.216666666666666,17,538.0,1,5,-28.854782262894982,3.886951788020081,2023,195.2839,34.097
20,11.091666666666669,13,188.90733333333333,0,3,11.970666666666666,1.327978783713112,2023,9.87469,46.236
16,18.163666666666668,16,506.698,0,5,14.40333333333333,8.997691003260716,2024,75.42588,83.152
24,19.915333333333333,9,911.6703333333334,0,5,78.67066666666666,13.09047107911003,2024,135.4622,187.89
7,10.59,12,-2.677666666666666,1,5,-3.6776311384444966,3.2948977037679192,2024,-42.10099,3.7787
22,18.13,28,861.6666666666666,1,5,-32.73904090948962,11.91252070804883,2023,315.4416,171.4
20,19.543333333333333,29,578.3000000000001,1,6,-27.989442727609596,7.849780896682613,2023,118.885,182.48
14,3.646666666666667,26,267.99,0,4,-20.733333333333334,1.2459344051018937,2023,28.98517,37.071
6,13.3,23,-2.429,1,6,-1.1855191666092146,3.3410095687731456,2024,-28.41027,0.8684200000000001
30,12.523333333333332,11,202.0,1,5,-33.3775164672604,1.041782067835161,2023,21.43839,50.471
24,18.726666666666667,8,554.5333333333334,1,6,-32.54322147626646,5.3383688575628305,2023,67.86886,149.67
45,8.189333333333336,2,-1.3613333333333333,0,4,-5.386,0.8424118432388781,2024,-20.53863,16.712
43,11.62,17,-1.732,1,7,-45.25071590800432,1.7347745771026162,2023,-31.09905,1.8298
31,19.416666666666668,23,399.1666666666667,1,6,-9.53956858088861,9.016975890179664,2024,78.12373000000001,162.52
21,21.95,9,810.1333333333333,1,6,-31.910462745999283,13.035213935626988,2023,251.2261,189.38
42,7.97,20,-0.9576666666666668,0,3,-1.8573333333333333,2.6685930785215053,2023,-18.21436,25.689
29,14.612666666666668,7,169.51,0,5,22.509,5.264262901219526,2024,13.11534,53.968
19,14.862666666666668,13,631.0783333333334,0,6,19.111,7.355035232979256,2024,134.1285,180.61
10,9.92,12,48.14333333333334,1,5,-2.385156926667898,2.5882823195183704,2024,-24.13613,4.3806
7,14.596666666666666,13,-0.9243333333333332,1,6,-13.802954365267713,7.546120285833215,2023,-16.2324,1.2788
28,9.47,3,142.13333333333333,1,4,-5.388686161372128,2.6206600480286593,2024,43.93005,47.145
44,12.023333333333332,13,-2.62,1,5,-25.54879157302102,4.440986193733439,2023,-50.28133,11.764
43,7.845333333333333,20,-0.9193333333333332,0,3,-2.3926666666666665,2.5615444839761405,2023,-17.41253,23.016
21,12.37,2,108.93333333333334,1,6,-3.515297790071047,0.4029380934552957,2024,11.39915,4.6811
41,15.88,23,-1.531,1,5,-8.066200481567698,6.942308290195594,2024,-22.86201,5.5969
24,20.761666666666667,6,571.074,0,7,63.772,13.32146351418296,2023,91.73084,169.82
19,24.439333333333337,25,764.5093333333334,0,6,49.163,15.26720604066242,2024,122.0756,172.66
10,6.1883333333333335,10,-0.5626666666666668,1,4,8.184710615963752,1.833066534957518,2024,-20.53545,3.5454
20,22.94,19,720.1,1,6,-23.87585969672661,13.56646362291048,2023,218.478,160.82
36,23.362,14,161.71633333333332,0,5,14.754,18.272194972635532,2024,-31.44121,60.368
43,11.88,15,-1.1516666666666666,1,5,-26.998188257435704,4.0104197236709,2023,-35.35879,14.065
1,10.744,16,-2.9726666666666666,0,5,-7.729333333333334,1.211361454264425,2023,-21.44106,4.0221
24,9.430333333333335,20,275.95233333333334,0,2,10.775,3.3908215586764836,2023,43.78751,77.76100000000001
20,20.528666666666663,22,763.5660000000001,0,6,31.731666666666666,9.7733635352859,2024,102.4469,208.16
23,11.65,20,193.03333333333333,1,5,-32.13674780427297,3.1470989131468112,2023,83.43104,52.883
16,17.470000000000002,16,503.1333333333334,1,7,-43.3718335117717,6.42709611866505,2023,100.8383,122.04
38,14.346666666666666,20,48.35666666666666,1,5,-34.809617939354254,4.253098034131691,2023,-27.194809999999997,14.887
11,17.023333333333333,1,65.17666666666666,1,5,-10.501308313295716,8.746789370853913,2024,-24.54325,14.648
42,11.248666666666669,3,-1.7986666666666666,0,5,-11.058333333333332,2.6054182604082854,2024,-5.7752300000000005,5.5138
47,14.556666666666665,20,-2.041,1,5,-6.8461601229997635,3.4714901944479006,2024,-58.75124,11.884
25,20.36,15,678.1666666666666,1,6,-29.847411666265913,15.31594325829824,2023,207.7122,98.083
33,14.589999999999998,19,249.36666666666665,1,5,-32.332205412970566,8.8673761915868,2023,48.320240000000005,105.0
28,15.039666666666667,18,629.2996666666667,0,5,30.079666666666665,8.71210973263548,2023,83.53154,115.49
6,-1.872,26,-1.4206666666666667,0,2,-15.520666666666664,0.7649678151648267,2023,-7.602689999999999,5.8068
