30min,airPressure,airTemperature,day,day_of_year,incomingShortwaveRadiation,location,month,relativeHumidity,soilHeatflux,soilTemperature,waterPressureDeficit,waterVaporPressure,windSpeed,year,H_orig,LE_orig
20,986.5673333333334,15.876,20,201,316.21433333333334,0,7,88.61533333333334,25.736666666666665,20.194555555555556,2.056806352718983,16.009654554222976,1.108666666666667,2023,38.82993,99.992
36,988.8186666666668,16.834,6,126,90.89366666666668,0,5,61.73733333333333,16.557333333333332,11.463333333333331,7.347895327839202,11.855929099381068,0.93,2023,-5.8120400000000005,17.62
24,975.3376666666668,23.36766666666667,24,205,227.051,0,7,56.507000000000005,44.86233333333333,19.87666666666667,12.513524405205107,16.25782823822052,1.881,2023,-3.92874,94.906
17,980.397,13.857,5,126,240.128,0,5,73.19733333333333,11.037,14.654444444444444,4.251090695863681,11.60960984088769,1.8156666666666668,2024,24.21792,57.102
12,982.2366666666668,15.802,31,212,23.072333333333333,0,7,86.745,-12.698,19.804555555555556,2.38339628769845,15.597714898257417,1.221,2023,-6.388719999999999,13.536
42,954.0,8.6,4,95,-0.4276666666666666,1,4,89.43333333333332,-2.606702257450275,7.810777777777777,1.1819597418952892,10.003779140394494,5.515999999999999,2024,-38.54753,18.742
18,986.3513333333334,8.273333333333333,22,53,107.70966666666668,0,2,92.28433333333334,3.1503333333333337,7.688888888888887,0.8441063840553245,10.096054985305592,1.7663333333333335,2023,13.15469,16.002
35,945.0,5.594,16,107,115.66666666666669,1,4,81.9,8.275267939808055,9.38,1.6467795713749238,7.45145010472963,2.3513333333333333,2024,5.3048,12.317
28,961.0,21.386666666666667,8,159,744.8666666666667,1,6,50.25666666666666,-34.58702349124103,11.9900075,12.68849440735667,12.819435112223848,2.728666666666667,2023,170.9368,131.13
38,976.2026666666668,21.200666666666667,1,122,18.869333333333337,0,5,54.084666666666664,2.0693333333333332,15.237666666666668,11.579295696504644,13.639503462464711,3.267333333333333,2024,-56.68249,37.109
1,963.0,5.144000000000001,17,137,-2.348666666666667,1,5,82.73333333333333,-29.893291016104605,10.514455,1.522446920762622,7.294813238094264,3.167666666666667,2023,-41.26364,-0.5706100000000001
44,954.0,10.796666666666669,4,125,-2.0073333333333334,1,5,81.10000000000001,-2.3609932215388154,10.371111111111112,2.4506943970232946,10.515942624263989,3.1003333333333334,2024,-41.3123,-2.0626
27,995.656,21.234333333333332,13,104,446.60566666666665,0,4,56.74066666666666,44.623,12.917666666666667,10.932031470031488,14.33888841630862,2.342333333333334,2024,21.23677,154.88
9,958.6666666666666,17.333333333333332,21,172,60.81333333333333,1,6,93.6,-34.76894886268337,17.423475,1.268550350870289,18.552548881478,5.053666666666667,2023,-46.54497,34.467
43,979.8513333333334,7.459333333333333,12,71,-1.438666666666667,0,3,83.94833333333334,2.5866666666666664,4.8133333333333335,1.6611420900141258,8.687578229874523,2.389666666666667,2023,-35.16673,11.918
31,990.7103333333334,23.583333333333332,28,148,649.7576666666668,0,5,35.906,42.888666666666666,14.069666666666668,18.681910859107496,10.465764210489494,1.7540000000000002,2023,50.50949,89.791
39,959.0,8.666666666666666,9,100,-1.1296666666666668,1,4,70.95333333333333,-1.4270272058299351,10.35777777777778,3.263813479223791,7.972634119664636,4.778,2024,-25.89355,8.1204
12,980.8893333333334,14.985666666666663,16,168,127.52066666666668,0,6,62.57733333333334,-6.8500000000000005,17.194666666666667,6.3853277293397355,10.67740001856636,1.916,2024,-6.27836,45.01
12,986.3443333333332,7.912,22,53,-0.523,0,2,93.08933333333331,0.2356666666666666,7.710999999999999,0.737648216050319,9.936404688401524,1.453,2023,-6.19802,3.2687
31,954.0,18.59,23,204,407.3666666666666,1,7,62.89333333333334,-48.55113450018498,14.2534825,7.960104679299258,13.49184828323917,7.422,2023,42.70457,92.611
38,956.0,19.483333333333334,13,134,56.629999999999995,1,5,46.333333333333336,-12.945219622125776,11.078888888888889,12.172376341455749,10.50907025753012,3.1216666666666666,2024,-48.180209999999995,47.371
16,951.0,11.55,10,162,608.4,1,6,62.64000000000001,5.883578596079193,12.181111111111113,5.093006730732993,8.539238265875662,1.8146666666666669,2024,170.9783,110.48
31,980.2243333333334,19.43433333333333,27,118,428.7630000000001,0,4,44.49433333333334,50.02466666666667,10.836555555555556,12.55118960740218,10.061257663571077,1.3216666666666668,2024,42.409290000000006,106.59
31,995.2413333333334,16.921666666666667,19,139,287.278,0,5,47.63433333333334,22.688333333333333,12.316333333333333,10.112315629697283,9.198649499548884,2.2246666666666663,2023,15.34406,94.115
22,964.0,16.456666666666667,7,158,534.1,1,6,78.04,-34.19068090596273,11.749325,4.117188716366639,14.631393780749208,1.908,2023,46.15756,198.68
31,953.0,20.43,8,160,663.2666666666667,1,6,46.02666666666667,-10.368096176279083,11.973333333333334,12.981161480341186,11.06990351535024,3.7923333333333336,2024,194.6228,139.45
17,961.0,10.98,28,149,394.9333333333334,1,5,82.36666666666667,2.179495335566669,12.718888888888891,2.314540514505513,10.811398131083411,4.226666666666667,2024,80.22058,110.46
18,978.6853333333336,10.291,3,94,129.9,0,4,88.67033333333335,12.501333333333331,12.048166666666669,1.4202885295943837,11.11572485350943,1.500333333333333,2024,6.791519999999999,46.885
2,979.234,8.974,11,163,-0.8456666666666667,0,6,79.79599999999999,-27.403333333333332,17.844555555555555,2.317971716963667,9.154863944111694,2.845666666666667,2024,-11.13575,25.552
21,992.5846666666666,22.86433333333333,5,156,848.3196666666666,0,6,31.405,29.839,14.497,19.14452068383236,8.764978089886366,2.0849999999999995,2023,111.6608,187.06
22,984.6683333333334,27.060333333333332,19,170,609.3629999999999,0,6,46.56266666666667,30.658666666666665,17.69366666666667,19.149166899126698,16.68564315712617,1.594,2023,107.7739,113.56
26,993.2206666666666,19.985666666666667,29,120,732.576,0,4,40.507666666666665,73.83399999999999,12.046555555555557,13.920896391998976,9.478583191362985,1.1563333333333334,2024,129.509,202.21
38,958.0,17.289999999999996,1,153,46.916666666666664,1,6,81.27333333333333,-10.73542345855338,12.248888888888889,3.701672457280676,16.065179397190715,5.415,2024,-57.992709999999995,34.169000000000004
25,986.788,23.446,16,197,649.897,0,7,43.212,63.541999999999994,21.37977777777778,16.41601726034069,12.49152880632954,2.8273333333333333,2023,88.94359,226.22
32,989.2493333333332,24.552999999999997,18,199,563.4033333333333,0,7,36.47266666666667,30.061333333333337,20.99311111111111,19.625596452100805,11.267556813319024,1.7766666666666666,2023,62.72999,121.19
5,959.0,8.9,4,125,-0.5503333333333333,1,5,83.80000000000001,1.280801442159714,10.61,1.8493145994888265,9.566207619578009,2.936666666666667,2024,-16.2581,4.6347
3,964.0,12.446666666666667,28,148,-2.4563333333333333,1,5,58.75,-33.17909189745336,10.767465,5.966156176705725,8.497252736520274,2.470333333333333,2023,-26.791590000000003,9.6117
20,991.74,26.681,8,189,523.6916666666667,0,7,47.07333333333333,66.08766666666666,20.037777777777777,18.548536607962316,16.497193221919876,0.9363333333333334,2023,26.45961,128.16
28,990.093,22.432666666666663,6,187,784.7689999999999,0,7,42.48499999999999,49.38266666666667,19.13877777777778,15.63739072128828,11.550978784559373,1.3493333333333333,2023,99.26694,174.91
21,983.17,18.074,3,184,512.5853333333333,0,7,53.63466666666667,3.958,15.946666666666664,9.629453555578516,11.139195914381476,2.768666666666667,2023,57.05891,137.78
32,994.4686666666666,1.2586666666666666,3,62,153.38933333333333,0,3,87.84733333333332,2.638333333333333,4.99888888888889,0.8132334086985225,5.878576965144166,0.7206666666666667,2023,29.850479999999997,12.876
37,953.0,19.243333333333332,23,204,10.643333333333333,1,7,63.336666666666666,-48.75136819261973,14.2769125,8.192508814703153,14.15272842878213,2.826333333333333,2023,-16.18607,9.347
22,963.0,17.643333333333334,28,179,867.0,1,6,50.73666666666667,-24.498921529709335,17.617417500000002,9.957591223350857,10.255395900306068,2.6446666666666667,2023,276.678,205.64
19,952.0,11.353333333333332,6,127,280.4,1,5,75.84666666666668,0.2346299488885332,10.258888888888889,3.2499885496211203,10.20566373972937,1.790333333333333,2024,106.7311,55.875
38,960.0,17.060000000000002,7,159,91.29333333333334,1,6,47.99,-5.845341364896724,11.901111111111112,10.132115272134666,9.34897542606696,0.3153333333333333,2024,3.663580000000001,10.965
23,950.0,14.226666666666668,25,206,375.5,1,7,68.45666666666666,-43.8445210719393,14.579115,5.124515297589085,11.121438303559868,3.2379999999999995,2023,38.38303,202.56
18,970.3333333333334,11.67,27,147,672.4666666666667,1,5,68.72000000000001,-32.35109265320385,10.624960000000002,4.298182370140035,9.442809861765456,2.6806666666666668,2023,237.1553,65.001
17,960.3333333333334,17.80333333333333,29,180,372.06666666666666,1,6,76.01666666666667,-27.377235630393123,17.509445,4.896890359664546,15.520998561799864,1.8093333333333332,2023,62.31998000000001,70.238
38,964.0,16.456666666666667,29,120,18.34733333333333,1,4,56.93333333333334,-14.540784787730816,8.60888888888889,8.07438952875789,10.674192968357955,1.588,2024,-43.0523,8.3988
4,955.0,14.036666666666669,14,135,-2.761333333333333,1,5,58.46,-6.46181712495284,11.27111111111111,6.665895198961522,9.381035949236654,1.8733333333333333,2024,-38.309470000000005,2.4251
10,954.0,16.59,1,122,20.17,1,5,56.94,-10.937322274837609,9.6,8.141937671375585,10.766417348075374,2.2546666666666666,2024,-54.794230000000006,20.589
46,951.0,19.78,8,99,-2.517,1,4,44.23,-12.631324909736486,10.043333333333331,12.884619476509236,10.21851747258389,2.828,2024,-23.54704,4.5527
25,985.8876666666664,18.401,4,156,681.7943333333334,0,6,57.63966666666666,35.23833333333334,18.815,8.980148287567918,12.219279528316244,1.467,2024,106.3232,195.28
26,989.158,17.438999999999997,13,165,790.523,0,6,45.97666666666667,46.25566666666666,16.334222222222223,10.779775607501229,9.174149747286014,1.7090000000000003,2024,133.1166,215.1
7,964.0,15.033333333333331,7,188,-1.598,1,7,57.66,-42.41336034361184,16.9421575,7.246576307400446,9.868625174414497,2.4293333333333336,2023,-21.3969,2.3943
5,954.0,12.656666666666666,1,153,-0.084,1,6,95.46666666666664,-1.5195216883323162,12.206666666666663,0.6647847632890329,13.99958501514545,3.3016666666666663,2024,-3.08272,-2.9842
31,954.0,15.93,15,135,604.9,1,5,51.61666666666667,-29.238967544115138,10.5938875,8.771398362273285,9.357568283830645,5.009333333333333,2023,223.6823,77.90899999999999
5,954.0,15.49,5,186,-0.6303333333333333,1,7,57.53666666666666,-42.617067551491814,17.027459999999998,7.4842158699099155,10.140909814782562,3.9843333333333337,2023,-40.52007,49.7
24,997.656,18.223000000000003,27,147,900.858,0,5,50.07933333333333,47.194,12.51,10.465357940027925,10.498620786273657,2.318333333333334,2023,152.4605,175.65
3,947.0,3.3480000000000003,26,117,-0.928,1,4,74.27333333333333,9.340653391992916,7.046555555555556,1.9990845847540113,5.7713919043131465,3.566333333333333,2024,-23.32174,6.4508
4,968.0,14.75,24,175,-2.372666666666667,1,6,73.56333333333333,-21.621113983361266,17.735882500000002,4.442776666526065,12.362582051893046,3.5120000000000005,2023,-50.59845,18.916
12,953.0,12.916666666666666,5,157,59.13666666666666,1,6,86.83333333333333,-1.504358510744701,12.046666666666669,1.964014601186907,12.95255199010606,4.491333333333333,2024,-7.82539,39.683
33,952.0,16.459999999999997,15,167,220.5666666666667,1,6,43.879999999999995,-6.923124416009855,11.501111111111111,10.523938003251436,8.228624368900087,4.818333333333334,2024,24.07758,60.601000000000006
33,958.3333333333334,22.763333333333332,14,195,251.9333333333333,1,7,41.336666666666666,-40.08639445494844,14.951085,16.272794648521383,11.466499598631378,2.249333333333334,2023,31.77794,66.63600000000001
31,962.0,11.896666666666668,2,154,65.59333333333332,1,6,97.03333333333336,-2.2805438586206157,12.55,0.413804942983889,13.534676281192164,3.731,2024,17.994,15.029000000000002
46,961.0,11.160000000000002,28,119,-2.148,1,4,64.60666666666667,-8.592988485530318,8.27111111111111,4.7016546212578785,8.582357305445488,3.885,2024,-36.54221,5.8653
8,959.0,12.46,13,134,-0.3403333333333334,1,5,72.90333333333334,-3.607683443267789,11.057777777777778,3.9225395252857336,10.553556643809111,2.783,2024,-40.91854,0.62664
30,989.534,22.745666666666665,28,179,649.5770000000001,0,6,46.63133333333334,27.88333333333333,17.619333333333334,14.788252407216756,12.921363235951066,1.652,2023,88.44258,148.16
19,952.0,15.866666666666667,28,209,194.0666666666667,1,7,97.13333333333333,-43.02998170003988,13.9627575,0.5175960619567732,17.5380805179307,3.486666666666667,2023,10.46833,62.825
37,997.1153333333332,14.822666666666665,25,145,106.753,0,5,64.37133333333334,8.346333333333334,13.386333333333331,6.015669596948758,10.868682695069165,1.1503333333333332,2023,-13.48683,21.269
34,961.0,19.233333333333334,13,194,219.80000000000004,1,7,51.586666666666666,-33.10455604519178,15.2885325,10.811338074034964,11.519985405794898,3.2516666666666665,2023,14.933370000000002,77.805
28,957.0,21.433333333333337,12,193,778.3000000000001,1,7,47.82,-22.40902307018084,15.598960000000002,13.348125767852768,12.232797512815624,5.933333333333333,2023,192.4228,208.32
13,952.0,13.226666666666668,15,136,321.4,1,5,58.580000000000005,-2.4069629927605045,11.56888888888889,6.3050454175043615,8.917179153969231,4.533333333333333,2024,59.50938000000001,40.091
36,980.4766666666668,21.601333333333333,23,204,76.281,0,7,58.83633333333333,2.763666666666667,20.063222222222223,10.638836710453605,15.206374787842476,1.538,2023,-12.51828,31.661
31,960.0,22.05,9,160,257.7,1,6,48.42666666666667,-34.5745767275624,12.3138975,13.699287558817174,12.863446849437432,3.044666666666666,2023,12.65054,84.915
5,961.0,6.838,2,153,-0.5950000000000001,1,6,80.24333333333334,-32.77876924239413,11.4476325,1.9591448937355187,7.957228788070725,3.911,2023,15.58012,20.207
26,954.3333333333334,21.646666666666665,8,99,465.7666666666666,1,4,42.330000000000005,-20.50596541822014,9.663333333333334,14.946295872138098,10.970638187404298,3.625666666666667,2024,194.0232,55.986
11,955.0,13.146666666666668,1,153,17.573333333333334,1,6,96.66666666666669,-1.2412563484612216,12.204444444444444,0.5047608097889125,14.638063483878494,4.4446666666666665,2024,-11.07688,8.6699
18,991.6583333333332,6.739333333333334,21,112,566.073,0,4,61.071666666666665,5.636333333333333,11.116777777777775,3.834129420260324,6.015070614659376,3.438333333333333,2024,108.4221,121.76
22,978.4123333333332,17.014333333333333,10,162,329.49399999999997,0,6,51.41400000000001,28.570333333333338,17.903333333333332,9.437725766674223,9.987058670559188,1.253,2024,36.15646,94.53
31,956.0,14.55,10,130,142.05666666666664,1,5,74.63666666666667,-33.363188216048975,9.842989,4.207679004338079,12.38193462822105,1.2913333333333332,2023,55.12188,19.057
1,947.0,3.279,26,117,-0.954,1,4,75.14666666666668,8.664541020549846,7.048000000000001,1.9217951115178975,5.810749596842745,3.2423333333333333,2024,-29.70462,5.0692
45,986.684,4.923666666666667,16,75,-4.575,0,3,61.666666666666664,-7.569,6.1754444444444445,3.328290286320767,5.354206112776888,1.7299999999999998,2023,-25.7899,4.9812
47,958.0,13.896666666666668,22,142,-1.1043333333333334,1,5,90.66666666666669,-33.373536397479434,11.072305,1.4841542540781312,14.417498468187569,3.042,2023,-38.79998,19.087
1,960.0,16.976666666666663,9,160,-2.7276666666666665,1,6,62.68333333333334,-30.89547258694983,12.215155,7.231391290022794,12.147057901641682,2.051,2023,-50.20774,2.4197
11,962.0,6.178333333333334,2,153,62.98333333333333,1,6,79.25333333333333,-31.340950942796727,11.422135,1.9657085594238568,7.509107761706557,2.7193333333333336,2023,17.1582,16.901
16,948.0,12.836666666666666,15,167,163.66666666666666,1,6,91.4,-1.9604640923065688,11.452222222222224,1.2761166567699913,13.56244911962525,5.476666666666667,2024,-39.58407,101.92
14,992.783,9.493333333333334,1,152,144.88233333333332,0,6,94.161,-7.5423333333333344,14.703666666666663,0.6938030296936795,11.188420462234394,1.2313333333333334,2023,31.03448,43.23
13,988.007,12.711333333333334,4,156,115.84066666666666,0,6,80.5,-4.839333333333334,18.943333333333335,2.8698312261339307,11.847251984809304,0.5,2024,9.37268,24.815
16,994.077,14.340333333333334,3,154,592.6843333333333,0,6,43.89433333333333,-3.3036666666666665,13.950333333333331,9.18228064792941,7.183767905566807,2.09,2023,65.92488,79.732
26,985.9843333333334,19.863,22,203,429.6266666666666,0,7,55.62966666666667,33.93533333333334,19.475666666666665,10.303826984001033,12.918506971872716,0.9943333333333334,2023,39.38319,127.69
8,952.3333333333334,11.079999999999998,19,140,2.145,1,5,90.7,-0.214471021219448,11.626666666666669,1.2288603484785554,11.984691785699477,1.596,2024,-24.22306,11.192
42,969.0,10.986666666666666,25,145,-1.9393333333333336,1,5,74.07666666666667,-33.380700523085196,10.6367325,3.4041908624948043,9.72757278349261,3.127333333333333,2023,-49.96949,2.2602
44,976.5476666666668,3.5386666666666664,24,115,-0.628,0,4,95.82099999999998,-10.627,10.491111111111111,0.3291441729027449,7.547002582367502,0.8393333333333333,2024,-3.17995,13.58
24,988.933,23.576666666666668,26,147,928.86,0,5,44.89266666666666,90.41366666666666,17.881111111111114,16.05606069364947,13.079917628018796,1.915,2024,97.79312,243.5
8,978.7183333333334,8.084666666666667,3,94,-1.0133333333333334,0,4,85.76299999999999,-8.671999999999999,12.181666666666668,1.5376667680536116,9.2628303033351,1.390666666666667,2024,-14.526270000000002,11.231
11,994.7563333333334,7.839000000000001,10,101,2.7473333333333336,0,4,80.61033333333334,-13.730666666666664,13.24288888888889,2.059374053613636,8.561613346618293,1.1873333333333334,2024,-10.56905,8.5049
3,988.073,7.254,28,118,-2.1326666666666667,0,4,59.25266666666666,-8.322000000000001,8.406333333333334,4.157875711487449,6.046168016905694,2.371,2023,-20.68938,14.23
22,962.0,16.88,6,187,796.2333333333332,1,7,54.656666666666666,-41.38035132319045,16.860822499999998,8.733115907158714,10.526861834130813,3.002,2023,284.822,201.01
10,959.0,12.496666666666664,25,146,125.66666666666669,1,5,95.63333333333333,-1.3565118821096065,12.18,0.6336485914237944,13.877387853395888,2.1910000000000003,2024,-3.96133,22.728
43,979.041,24.007000000000005,29,181,-2.276333333333333,0,6,69.48200000000001,-7.695,21.826777777777775,9.124712490506102,20.77473206846272,1.2916666666666667,2024,-22.5839,12.803
20,988.1443333333332,24.827333333333332,9,160,791.5643333333334,0,6,44.724333333333334,25.70266666666667,15.426666666666668,17.358327007306183,14.04487091698754,2.5593333333333335,2023,128.2016,189.76
42,956.0,15.07,30,181,-1.7446666666666666,1,6,64.61333333333333,-26.561683149822233,17.581004999999998,6.0708169146965645,11.08484505223042,3.1326666666666667,2023,-41.48344,23.484
0,960.0,14.583333333333334,13,134,-2.132,1,5,62.85666666666666,-5.966425429729175,10.984444444444442,6.175228418482213,10.45017340817725,3.329333333333333,2024,-61.05593,16.004
39,946.0,2.6003333333333334,24,115,0.541,1,4,87.43333333333334,4.259950451782551,7.147111111111111,0.9259200481470922,6.442143995463723,3.427,2024,-25.11733,21.689
10,959.0,6.772333333333333,12,164,117.1,1,6,88.3,8.137753268800845,11.627777777777778,1.1549797991405928,8.716642415736269,3.518666666666667,2024,-10.33832,3.6508
17,963.034,10.108333333333334,14,73,56.11900000000001,0,3,77.875,6.377,6.431111111111111,2.739865047203306,9.643705787613891,3.126,2023,-20.354429999999997,36.844
4,991.2373333333334,6.963333333333334,17,48,-1.1093333333333333,0,2,91.69166666666666,3.1489999999999996,5.373111111111111,0.8310230253509925,9.17126012832192,2.5443333333333333,2023,-12.41682,2.8064
13,995.7106666666668,8.060333333333334,10,101,25.589333333333332,0,4,78.31533333333334,-12.505666666666665,13.15,2.3381705240602244,8.444427889843116,1.32,2024,-16.75113,17.67
17,997.0846666666666,20.279333333333337,24,175,627.8593333333333,0,6,69.49366666666667,7.055666666666667,16.493666666666666,7.269162034008339,16.559208142703625,0.964,2023,88.99752,157.21
34,956.0,17.123333333333335,3,184,247.9333333333333,1,7,52.39333333333334,-30.676206924471565,17.055185,9.311585908952972,10.247829947971075,5.023333333333334,2023,24.75584,57.887
20,961.0,18.133333333333333,30,121,684.6666666666666,1,4,61.84666666666667,-7.558652593859213,8.947777777777778,7.953535506309354,12.892704681466348,1.7483333333333333,2024,235.7213,47.247
45,979.105,9.929,3,94,-3.2693333333333334,0,4,94.48033333333332,-2.386,12.331666666666669,0.6753585716382702,11.560137019368453,1.4396666666666669,2024,-22.97982,7.0167
2,957.0,10.903333333333334,11,131,-0.6749999999999999,1,5,90.53333333333336,-28.43955243738338,10.0041265,1.2362627835987716,11.822851127655865,0.774,2023,-1.53,-2.0614
4,972.6666666666666,7.5073333333333325,11,102,-2.583,1,4,65.92666666666666,8.446307149127009,9.753333333333334,3.537765966738343,6.845033779118658,3.5016666666666665,2024,-54.755590000000005,10.479
44,965.0,17.89333333333333,31,151,-2.7159999999999997,1,5,44.77333333333333,-37.075869672631754,11.26907,11.340211752462526,9.19373033915238,2.689333333333334,2023,-17.18967,1.895
12,965.0,12.06,20,172,277.90000000000003,1,6,81.86666666666666,2.4896940654646524,12.705555555555556,2.5567444596321582,11.542949251574589,2.316666666666667,2024,51.393609999999995,71.583
8,976.9526666666666,0.7026666666666666,6,65,-0.4656666666666666,0,3,89.70566666666667,-7.859999999999999,5.54011111111111,0.6617218624628638,5.766298690555273,0.461,2023,-1.22518,0.6916800000000001
10,954.0,10.843333333333334,20,141,26.48333333333333,1,5,95.90000000000002,0.1125912904890208,11.585555555555556,0.5332880131041158,12.47373669675244,1.9376666666666669,2024,0.76037,-1.6454
28,988.804,17.307333333333332,13,165,537.8143333333334,0,6,46.63733333333332,32.595000000000006,16.408777777777775,10.55969008209924,9.228845127471567,1.277,2024,80.46859,173.89
23,987.9766666666666,21.037333333333333,21,141,371.347,0,5,66.24966666666667,29.99666666666667,12.136333333333337,8.426535159988724,16.540729834891494,2.2883333333333336,2023,16.1243,100.75
47,993.3076666666666,10.193666666666664,2,153,-5.389333333333333,0,6,57.75533333333333,-17.494,15.233666666666666,5.261396280222177,7.193184842970124,2.2683333333333335,2023,-64.17702,28.776999999999997
28,965.0,22.646666666666665,24,176,818.5666666666666,1,6,46.36666666666667,-12.35930683893008,13.264444444444443,14.772666100646424,12.771148878806205,1.9483333333333333,2024,238.3747,177.84
24,978.4156666666668,11.599666666666666,3,94,319.69766666666663,0,4,78.69733333333333,22.46966666666667,12.073333333333334,2.913600307195802,10.76356205367827,3.1796666666666664,2024,39.18476,94.795
44,968.0,12.676666666666668,30,150,-2.1273333333333335,1,5,76.07,-34.40922291938983,11.1483575,3.5137940827450542,11.169841866879066,3.209666666666667,2023,-44.09018,7.7949
31,984.193,20.986333333333334,19,200,629.252,0,7,65.62666666666668,20.824333333333332,20.667777777777783,8.555238901790453,16.333935560361766,1.2636666666666667,2023,101.8038,163.67
24,976.9576666666668,18.348333333333333,30,151,508.8656666666667,0,5,75.55633333333333,38.15533333333334,17.78111111111111,5.164830324488115,15.96469330598786,1.094,2024,58.8042,100.76
2,965.0,8.976666666666667,3,154,-2.830333333333334,1,6,51.053333333333335,-32.57079250511277,11.25816,5.61658385321647,5.858321867056896,2.921666666666667,2023,-47.66236,10.466
16,991.1396666666666,4.477,21,112,169.346,0,4,78.785,-6.709666666666667,11.15333333333333,1.7852108182888715,6.629641023751531,2.074333333333333,2024,7.270460000000001,52.872
11,994.1363333333333,-2.1976666666666667,3,62,-0.2536666666666666,0,3,100.0,-7.469,5.114111111111111,0.0,5.195264952220233,0.886,2023,3.7357,-5.7356
13,969.0,13.5,31,151,328.56666666666666,1,5,60.84666666666667,-32.1489774732363,11.16375,6.067305618053927,9.428962774728117,1.7253333333333334,2023,77.60285999999999,89.95700000000001
47,990.3726666666666,11.238333333333337,6,126,-1.8156666666666663,0,5,88.974,-2.582333333333333,11.790333333333333,1.4723373928578862,11.88098559696514,2.000666666666667,2023,-10.91313,13.253
38,980.334,19.496,8,160,57.364,0,6,46.28733333333333,-5.4750000000000005,19.428333333333335,12.19240634661726,10.506906689321982,1.4263333333333332,2024,-43.49223,41.004
18,981.857,16.227666666666668,31,212,267.1273333333333,0,7,91.15766666666669,6.285333333333334,19.644333333333332,1.6337915376963394,16.843136170257875,2.208,2023,20.33711,86.431
31,986.7446666666666,24.537333333333333,26,177,599.87,0,6,51.520999999999994,21.34466666666667,19.006666666666664,14.962677114500858,15.90156743365578,3.4746666666666663,2023,63.70561,289.2
40,951.0,14.543333333333337,9,161,11.313333333333334,1,6,47.10333333333333,-4.40433451140645,12.18,8.77157075706787,7.810893337206255,2.861666666666667,2024,-37.2666,7.8339
2,964.2993333333334,10.874333333333333,14,73,-3.514,0,3,76.47733333333333,3.468666666666667,6.301111111111111,3.065924297749623,9.967990356553836,2.562,2023,-56.370569999999994,14.759
3,949.0,3.326,17,108,-0.7373333333333334,1,4,95.09999999999998,11.055544951981217,9.188888888888888,0.3801598620307409,7.378204669208831,3.0676666666666663,2024,-14.08163,1.6255
14,992.6166666666668,19.143666666666665,25,176,381.3426666666667,0,6,80.371,-4.398333333333333,17.840333333333334,4.358992615103126,17.847908475645887,0.7353333333333333,2023,44.19847,75.249
45,992.1573333333334,-2.186666666666667,15,74,-5.29,0,3,94.53233333333333,-16.517666666666667,6.477888888888889,0.2842921090240287,4.91522216929144,1.1146666666666667,2023,-10.07293,-4.9433
21,962.0,19.676666666666662,26,147,858.5333333333333,1,5,58.75666666666667,-5.977021069508796,12.287777777777778,9.46760751187536,13.48787825198634,2.220666666666667,2024,239.2135,201.32
29,977.5193333333332,25.124333333333336,1,122,581.418,0,5,44.72866666666666,69.88566666666667,14.523,17.66672653934452,14.296907181591925,3.453,2024,36.92606,182.28
45,981.263,15.105333333333334,29,210,-2.298,0,7,92.31566666666669,-25.41033333333333,20.722222222222214,1.3213003961505496,15.873429957606666,1.1873333333333334,2023,-5.758719999999999,2.9229
8,954.0,9.266666666666667,26,207,-0.6756666666666667,1,7,86.8,-39.55928848613938,14.4186325,1.544662955929974,10.15732913444861,3.697666666666666,2023,-60.091809999999995,4.079
7,946.0,1.141,25,116,0.0546666666666666,1,4,95.96666666666664,12.48602710799503,7.17188888888889,0.2676197785987062,6.367581343683238,4.2266666666666675,2024,-57.41256,9.3688
39,980.1243333333332,6.113333333333333,12,71,-0.6046666666666667,0,3,91.64166666666668,1.327,4.829888888888888,0.7883796179579843,8.643879021619084,1.7766666666666666,2023,-14.15628,16.954
8,983.2383333333332,18.701333333333334,16,197,-1.903,0,7,87.47399999999999,-15.881333333333336,21.641222222222225,2.705858173435235,18.89607519264517,1.6036666666666666,2023,-16.32842,10.98
47,965.0,13.12,19,171,-2.2739999999999996,1,6,76.93666666666667,-1.6043063434761562,12.732222222222225,3.486354555574529,11.63008375447546,2.8036666666666665,2024,-40.93823,9.4509
24,961.0,12.946666666666664,13,165,690.1333333333333,1,6,52.06999999999999,4.06284498188462,11.208888888888888,7.163574380250205,7.782335029827417,2.636,2024,298.9696,121.15
6,983.853,10.366333333333332,5,96,-1.233,0,4,87.37399999999998,-6.698,12.405166666666666,1.5907952169312765,11.00856496785626,1.4413333333333336,2024,-19.16127,9.5178
23,950.0,16.27333333333333,17,138,303.3333333333333,1,5,59.68333333333334,-4.019090000347688,11.632222222222223,7.471010520110699,11.059813423942298,4.901333333333334,2024,10.65416,207.54
36,960.3333333333334,13.876666666666669,16,167,43.20000000000001,1,6,82.64666666666666,-30.68959443191664,14.946605,2.755881651813336,13.125111347495167,2.286,2023,-92.68366,140.3
29,977.4266666666668,18.985333333333333,25,206,510.20433333333335,0,7,56.02133333333333,29.622333333333337,20.148666666666667,9.67032565928256,12.318348378014068,1.5406666666666666,2023,67.26641,161.82
28,984.825,25.414666666666665,22,142,456.15933333333334,0,5,46.956,47.00366666666667,13.706333333333331,17.249847016769436,15.27003650779401,2.292666666666667,2023,18.08747,112.8
6,960.0,16.38,10,161,-2.3366666666666664,1,6,54.04666666666666,-24.510717009242036,12.59923,8.57362784746945,10.083621204038128,2.7306666666666666,2023,-46.61438,37.114
