30min,airTemperature,day_of_year,incomingShortwaveRadiation,location,soilTemperature,windSpeed,H_orig,LE_orig
20,18.133333333333333,121,684.6666666666666,1,8.947777777777778,1.7483333333333333,235.7213,47.247
21,16.85066666666667,201,500.00666666666666,0,20.179222222222226,1.2816666666666667,68.98376999999999,113.38
2,10.903333333333334,131,-0.6749999999999999,1,10.0041265,0.774,-1.53,-2.0614
2,7.689,102,-2.584,1,9.764444444444443,3.263,-44.84,19.44
39,18.586666666666662,151,44.72,1,11.219975,3.047333333333333,-36.91838,9.8724
12,12.06,172,277.90000000000003,1,12.705555555555556,2.316666666666667,51.393609999999995,71.583
8,0.7026666666666666,65,-0.4656666666666666,0,5.54011111111111,0.461,-1.22518,0.6916800000000001
11,16.68166666666667,209,30.253,0,19.206888888888887,1.2220000000000002,1.1889,8.5253
13,11.013333333333335,152,56.18333333333334,1,12.25,3.2100000000000004,5.91493,4.0057
20,20.07133333333333,141,471.6110000000001,0,12.056666666666668,2.029,53.14771999999999,99.338
44,11.57,153,-2.9603333333333333,1,11.2399725,2.6940000000000004,-82.69966,46.549
44,15.642333333333337,147,-1.004,0,18.98555555555556,0.7723333333333334,-9.01265,9.0471
6,14.647999999999998,150,-3.611666666666667,0,18.689,1.327,-14.55005,15.593
40,15.365,150,2.041,0,15.513333333333334,0.5723333333333334,-29.56893,5.8477
44,1.116,113,-2.5083333333333333,1,7.483222222222223,1.8543333333333332,-20.17095,2.5051
23,17.425,151,455.875,0,17.782222222222224,1.0853333333333333,49.53739,85.007
0,9.783333333333331,154,-2.7550000000000003,1,11.238655,3.3253333333333335,-56.56943,18.851
19,18.461333333333332,209,116.27966666666669,0,19.17888888888889,1.4873333333333332,7.286689999999999,39.743
11,-2.1976666666666667,62,-0.2536666666666666,0,5.114111111111111,0.886,3.7357,-5.7356
10,12.3,151,90.05000000000001,1,11.1708725,2.4903333333333335,-22.72354,25.397
47,11.238333333333337,126,-1.8156666666666663,0,11.790333333333333,2.000666666666667,-10.91313,13.253
45,14.28,205,-0.8273333333333334,1,14.64391,4.032333333333334,-28.20066,14.878
16,14.54,212,229.4,1,14.664965,6.273666666666668,65.62095,27.312
25,17.590000000000003,177,388.25,1,16.81781,5.766666666666666,-40.0834,198.23
40,14.543333333333337,161,11.313333333333334,1,12.18,2.861666666666667,-37.2666,7.8339
2,10.874333333333333,73,-3.514,0,6.301111111111111,2.562,-56.370569999999994,14.759
2,3.489666666666667,108,-0.7476666666666668,1,9.203333333333331,2.441333333333333,-22.8845,8.2512
9,17.61,176,44.10333333333333,1,17.90445,2.112,-11.06154,9.3229
45,-2.186666666666667,74,-5.29,0,6.477888888888889,1.1146666666666667,-10.07293,-4.9433
21,23.147,147,693.1410000000001,0,17.866555555555557,1.4766666666666668,77.80346999999999,159.99
29,25.124333333333336,122,581.418,0,14.523,3.453,36.92606,182.28
43,17.15666666666667,210,-1.8763333333333332,1,14.6620775,2.85,-33.044540000000005,7.5645
43,18.94366666666667,136,-4.771333333333333,0,17.614444444444445,3.6663333333333337,-62.57295,29.07
32,14.536666666666669,171,430.6666666666667,1,12.775555555555556,1.9826666666666664,39.30463,139.16
39,6.113333333333333,71,-0.6046666666666667,0,4.829888888888888,1.7766666666666666,-14.15628,16.954
7,19.195000000000004,197,-1.9910000000000003,0,21.665444444444443,1.6626666666666667,-17.94671,18.504
22,12.22,128,170.0666666666667,1,10.257777777777775,1.594,35.77966,18.09
16,20.515,182,233.26566666666668,0,21.595555555555553,1.246,28.57909,73.626
5,10.145,96,-2.234,0,12.449333333333334,1.5643333333333331,-24.34418,4.7302
13,16.676666666666666,182,116.66666666666669,1,15.07,2.676666666666667,4.81041,49.066
31,17.313333333333333,167,266.09999999999997,1,14.9219575,2.8663333333333334,48.32091,46.68899999999999
28,18.471,206,494.2966666666666,0,20.12911111111111,1.469,73.369,154.43
24,25.31266666666667,142,726.2216666666667,0,13.336666666666668,1.8733333333333333,72.40409,188.69
2,17.259999999999998,161,-2.709333333333334,1,12.5750175,2.9599999999999995,-46.61364,1.5338
10,17.958000000000002,197,36.25366666666667,0,21.59211111111111,1.3846666666666667,-17.444779999999998,7.3052
18,22.737,142,715.792,0,13.1,1.6050000000000002,75.51171,176.7
43,5.01,109,-1.7946666666666669,1,8.373333333333333,3.607,-36.43621,2.4864
46,14.053333333333336,205,-0.9956666666666668,1,14.6510225,3.8796666666666666,-29.87404,7.787
21,19.219,129,826.781,0,10.946999999999996,3.2106666666666666,99.84247,154.51
11,11.643333333333333,132,52.59,1,10.625555555555556,1.9376666666666669,-17.16442,5.3851
41,4.3276666666666666,107,-0.7603333333333334,1,9.29777777777778,3.1969999999999996,-36.77458,19.972
21,21.59766666666667,151,869.2669999999999,0,14.053,1.7983333333333336,111.1778,167.14
41,11.086666666666666,126,-2.3206666666666664,1,10.29,2.324333333333333,-23.36516,3.5441
44,15.18,132,-2.382333333333333,1,10.3080975,2.302,-60.33271,10.435
8,14.689666666666666,183,2.9933333333333336,0,16.33,1.446,-16.53864,10.87
44,7.53,51,-0.5163333333333333,0,7.316777777777777,2.736333333333333,-13.22811,11.788
36,23.362,135,161.71633333333332,0,17.234333333333336,3.5156666666666667,-31.44121,60.368
21,15.885333333333334,150,860.609,0,13.72,1.627,179.4065,147.79
30,18.424333333333333,118,430.95666666666665,0,10.742,1.2380000000000002,47.43647,72.743
37,14.346666666666666,207,117.86666666666667,1,14.0796375,4.183666666666666,-1.61976,52.587
31,14.02,152,631.3666666666667,1,11.350807500000002,4.043,239.5272,63.459
23,12.467333333333334,136,673.7553333333334,0,12.5,1.925,107.857,125.89
32,7.621666666666667,112,290.415,0,11.067666666666666,2.5003333333333333,27.105659999999997,60.597
26,14.18,146,870.3333333333334,1,10.5375025,3.484,356.398,138.66
0,18.643333333333334,163,-2.7246666666666663,1,14.9004325,3.0246666666666666,-77.4347,24.539
22,20.29133333333333,185,752.2926666666667,0,15.856666666666667,2.642666666666667,133.2945,229.81
26,25.125,168,899.1496666666667,0,16.60966666666667,1.9736666666666665,195.8786,239.39
41,9.736666666666666,164,0.0863333333333333,1,11.372222222222222,2.9956666666666663,-34.6874,35.273
1,12.326666666666668,133,-2.356,1,10.840000000000002,3.299666666666667,-43.79668,24.561
15,9.072666666666668,101,144.53466666666668,0,13.083444444444446,1.3456666666666666,12.83022,38.267
17,12.006,164,243.09,0,16.767999999999997,1.5446666666666664,25.93515,72.831
16,16.173333333333336,171,173.63333333333335,1,16.725002500000002,2.8870000000000005,20.33147,39.351
35,16.08666666666667,96,57.626666666666665,1,7.918555555555556,6.343,-37.30024,17.18
12,12.916666666666666,157,59.13666666666666,1,12.046666666666669,4.491333333333333,-7.82539,39.683
42,17.873,177,-3.504999999999999,0,19.307,0.6796666666666668,-23.41161,25.305
46,15.846666666666666,166,-1.2076666666666669,1,15.04707,2.606333333333333,-21.10594,3.3617
23,18.666666666666668,134,736.1296666666667,0,12.479666666666668,1.9603333333333337,94.32384,201.63
24,15.326666666666668,186,572.6333333333333,1,16.980805,7.620333333333332,128.2937,95.684
42,14.038000000000002,120,-3.454333333333333,0,13.111,1.6386666666666667,-56.976130000000005,13.008
41,9.203333333333331,93,-1.2916666666666667,0,12.081833333333332,1.4926666666666666,-13.59377,14.68
42,18.008666666666667,173,-4.521333333333334,0,18.95877777777778,0.5636666666666666,-19.84463,39.901
39,21.323333333333338,99,-2.290666666666666,1,9.897777777777778,2.1750000000000003,-13.74284,4.5717
20,11.51,152,828.6666666666666,1,11.41742,2.9579999999999997,239.9068,50.713
14,19.486666666666665,197,377.334,0,21.463555555555555,2.529,38.731840000000005,99.709
33,24.076666666666664,162,486.06666666666666,1,14.66777,2.407666666666667,118.3498,147.49
45,15.996666666666668,173,-0.1476666666666667,1,12.99888888888889,4.944999999999999,-77.95142,72.262
27,24.100666666666665,141,661.8476666666667,0,12.399333333333336,3.0589999999999997,44.18348,184.31
6,15.993333333333332,181,-2.471666666666667,1,15.014444444444443,2.3056666666666663,-21.9489,4.4028
30,22.764,203,644.4643333333333,0,19.536666666666665,2.036666666666666,47.33149,176.27
22,18.55666666666667,151,885.6666666666666,1,11.09096,2.6780000000000004,254.4966,108.63
11,15.121,211,53.44166666666666,0,20.26555555555555,0.7633333333333333,-9.13203,3.9458
35,14.026666666666666,140,131.23333333333332,1,10.00266275,2.8393333333333337,3.2202599999999997,21.667
18,16.986333333333334,150,260.8156666666667,0,18.284555555555553,1.9036666666666668,26.61188,71.34899999999999
31,12.796666666666669,48,5.411666666666666,0,5.754444444444444,3.317,-38.99391,26.124
26,13.023333333333332,174,22.176666666666662,1,17.9554625,4.932333333333333,-121.1262,38.552
14,-0.6456666666666667,113,158.36666666666667,1,7.630666666666667,1.9596666666666664,35.586220000000004,63.607
9,12.843333333333334,168,52.51333333333334,1,14.96478,4.209666666666667,-40.841359999999995,10.363
27,19.13,185,626.7333333333333,1,16.9138625,5.790333333333334,174.544,223.63
17,12.48,156,334.06666666666666,1,12.05,1.265,114.7449,67.242
30,14.983333333333334,127,141.5,1,10.19111111111111,1.4773333333333332,45.06937,38.6
18,15.393333333333333,141,470.0,1,10.11616725,2.4323333333333332,151.439,53.071000000000005
19,12.536666666666669,143,104.8,1,12.125555555555556,3.091666666666667,3.3695199999999996,66.389
17,19.756666666666664,173,236.30000000000004,1,12.716666666666669,2.2256666666666667,34.55043,33.983000000000004
17,24.384666666666664,192,602.7966666666666,0,21.305888888888887,2.023,60.80426,145.49
47,15.056000000000004,141,-4.451,0,17.94577777777778,1.765,-35.6035,4.9351
39,8.666666666666666,100,-1.1296666666666668,1,10.35777777777778,4.778,-25.89355,8.1204
38,13.033333333333331,127,12.261333333333331,1,10.213333333333331,2.584,-27.6626,48.973
2,15.051333333333332,167,-1.8603333333333336,0,17.197777777777777,2.161,-20.06867,13.29
16,25.634333333333338,196,484.72600000000006,0,21.442222222222224,1.481666666666667,27.13938,122.22
17,15.203333333333331,100,216.5666666666667,1,10.21888888888889,2.9856666666666665,49.68065,-23.898000000000003
41,2.485666666666667,64,-2.0273333333333334,0,5.5555555555555545,0.7216666666666667,-5.10583,2.0511
38,15.476666666666668,181,51.96000000000001,1,17.574939999999998,2.317,-15.460120000000002,24.996
24,23.741,121,824.2326666666668,0,13.052,1.736,94.48018,184.69
19,11.973333333333334,208,80.98666666666666,1,13.983375,3.727333333333334,-7.87315,32.317
25,1.995,57,433.27566666666667,0,6.144222222222222,1.905333333333333,87.91216,70.725
24,14.713333333333331,150,403.9,1,12.385555555555555,4.198333333333333,110.5289,79.064
20,13.913333333333332,154,829.6666666666666,1,11.11843,2.3203333333333336,273.4251,113.15
20,23.093333333333337,195,773.6603333333334,0,20.87988888888889,1.518,97.67978,171.74
25,13.86,157,183.0,1,12.058888888888887,3.0820000000000003,42.53505,23.996
18,22.952,170,662.4486666666667,0,17.814444444444444,1.1053333333333333,75.61674000000001,159.62
41,16.075,99,-4.003333333333334,0,13.966555555555557,1.4223333333333332,-23.44356,13.536
46,17.973333333333333,156,-2.061666666666667,1,11.5036,2.9736666666666665,-51.32321,8.5072
10,3.4653333333333336,118,7.502666666666667,0,10.726555555555557,0.9473333333333332,-14.94508,-3.4836
12,10.723333333333334,151,56.86333333333334,1,12.42111111111111,1.5510000000000002,5.379580000000001,13.754
20,21.836666666666662,169,773.3333333333334,1,15.119745,1.6016666666666666,153.7807,167.53
0,6.867,93,-0.6426666666666666,1,7.914444444444445,4.689666666666667,-20.23281,12.720999999999998
45,11.763333333333334,202,-1.1466666666666667,1,14.4554175,2.228666666666667,-16.35633,3.1693
17,13.193333333333332,129,581.3666666666667,1,9.5807975,2.685333333333333,166.3402,41.898
40,13.636666666666663,103,-2.060666666666666,1,9.477777777777776,4.183,-50.427409999999995,0.53819
34,23.462,148,355.49766666666665,0,14.493,1.2663333333333333,23.38949,46.075
5,7.926666666666667,147,-2.512666666666667,1,10.692205,2.191666666666667,-58.76048,5.1249
28,13.170000000000002,102,509.6,1,9.329999999999998,4.542,151.5591,34.869
12,9.233333333333333,161,285.09999999999997,1,12.286666666666669,3.1153333333333335,58.19696,68.818
8,16.099999999999998,205,1.0146666666666666,1,14.38069,3.482,-27.1428,16.233
24,23.536666666666665,160,864.3333333333334,1,12.234850000000002,3.3826666666666667,292.534,237.35
35,23.56533333333333,97,98.298,0,11.972111111111111,1.93,-46.93096,47.922
35,18.954000000000004,148,76.63366666666667,0,18.97411111111111,1.9093333333333335,-4.31824,27.511
0,10.86,126,-0.3653333333333333,1,10.37,3.798666666666667,-50.687940000000005,15.9
1,12.018333333333333,175,-3.1516666666666673,0,19.261,0.8916666666666666,-8.93109,-0.0036439999999999
4,14.32,137,-2.259,1,11.681111111111113,3.902,-59.86844,26.99
20,15.946666666666667,149,792.9666666666667,1,11.0132375,1.661333333333333,390.3216,131.12
13,4.559333333333334,138,209.03333333333333,1,10.0791345,2.186,44.7138,25.333
27,20.426666666666662,98,621.1999999999999,1,9.115555555555554,4.823666666666666,225.2731,76.88600000000001
17,16.566666666666666,148,632.7883333333333,0,12.923333333333334,1.2693333333333334,86.46001,98.389
46,11.35,102,-0.5630000000000001,1,9.34777777777778,3.231333333333333,-12.67286,-6.7396
6,16.073333333333334,181,-1.225666666666667,1,17.634639999999997,2.5483333333333333,-10.41119,-2.2503
30,20.86,198,493.03333333333336,1,15.16994,4.609666666666667,109.9988,139.64
9,7.577666666666667,154,43.03333333333333,1,11.251195,3.528333333333333,-44.82911,18.477
16,16.123333333333335,135,532.4666666666667,1,11.318888888888887,3.9696666666666665,168.4501,85.506
38,20.909333333333333,204,21.781333333333333,0,20.108777777777775,2.0856666666666666,-21.76764,34.122
46,15.75,204,0.3953333333333333,1,14.342475,5.902666666666666,-99.50103,119.61
25,5.830666666666667,114,458.8666666666666,1,7.189,1.318,102.5144,15.26
33,20.823333333333338,180,495.0333333333333,1,14.931111111111113,3.893,160.0829,201.06
46,9.13,117,-1.8583333333333336,1,7.130111111111112,2.0383333333333336,-6.3025,4.5624
27,17.263333333333335,201,826.0,1,14.6461275,3.5483333333333333,219.9605,134.49
33,19.266666666666666,194,213.76666666666665,1,15.29588,4.055,4.27969,106.42
7,5.583333333333333,110,-1.4043333333333334,0,11.94,1.6849999999999998,-19.54584,18.833
42,7.919666666666667,92,-0.6309999999999999,0,12.3,1.5166666666666666,-20.91804,14.843
25,9.697666666666668,111,586.5143333333333,0,10.977555555555554,2.3956666666666666,111.0669,164.28
46,3.7193333333333336,114,-0.959,1,7.208111111111111,2.942,-23.28404,4.1721
36,23.176666666666662,177,248.0666666666667,1,13.65,3.0210000000000004,39.78152,88.09
41,17.813333333333333,151,-0.1086666666666666,1,11.2561,2.8840000000000003,-35.10338,3.3817
38,19.496,160,57.364,0,19.428333333333335,1.4263333333333332,-43.49223,41.004
24,20.656666666666663,136,864.6666666666666,1,11.487777777777778,3.899666666666667,304.5425,298.32
33,15.291,123,437.2926666666667,0,9.326,2.1213333333333337,51.523309999999995,88.18
11,12.888333333333334,104,7.503,0,12.90911111111111,0.957,-11.53544,7.048
27,23.360666666666663,160,871.628,0,17.532555555555554,2.558333333333333,104.7942,262.63
0,4.893,111,-0.366,0,12.73,1.4746666666666666,-19.6696,26.448
28,23.73,177,785.7666666666668,1,13.596666666666666,2.9106666666666663,198.4393,284.87
3,23.286666666666665,190,-2.8153333333333332,1,18.1258,2.41,-35.07219,4.9301
11,8.520666666666665,153,49.57233333333334,0,15.070333333333332,0.9226666666666666,4.21001,10.049
18,14.103333333333332,157,393.6333333333334,1,12.056666666666668,4.032,93.23251,71.934
31,22.05,160,257.7,1,12.3138975,3.044666666666666,12.65054,84.915
13,19.616666666666664,169,308.43333333333334,1,15.1174675,0.9856666666666666,21.76458,42.538
26,20.299000000000003,130,793.346,0,14.732333333333331,1.671,96.65045,205.78
23,5.791666666666667,109,356.3333333333333,1,8.431111111111111,1.7716666666666665,109.4175,99.585
42,8.553333333333333,144,-1.958,1,10.7996025,3.7253333333333334,-32.952659999999995,1.6961
31,17.41,186,538.1,1,16.974665,6.772333333333333,124.4538,119.69
7,9.37,207,-2.2466666666666666,1,14.42437,4.060333333333333,-60.21272,2.4206
20,16.44,155,813.2666666666668,1,11.1239225,2.548,284.4753,155.5
42,16.153333333333332,169,-0.389,1,12.1,2.746,-33.66749,51.655
28,11.7,155,231.0,1,12.306666666666668,3.093,56.56699,51.761
39,10.406666666666666,162,7.263666666666666,1,12.019999999999998,4.754333333333333,-50.85672,73.399
40,18.203333333333333,151,10.182333333333332,1,11.2333175,2.938,-46.5797,9.0691
44,12.546666666666669,158,-2.1839999999999997,1,11.935555555555554,3.757,-53.57034,30.217
25,21.910666666666668,98,410.1186666666667,0,12.401000000000002,1.866,13.1012,161.67
44,4.957333333333334,110,-1.2013333333333334,0,12.771666666666668,1.4943333333333335,-13.175870000000002,16.517
38,19.99,179,102.73333333333332,1,17.512800000000002,1.8563333333333336,-13.50958,27.629
3,9.056666666666668,158,-2.315,1,12.112222222222222,3.4760000000000004,-61.898619999999994,33.071999999999996
19,9.3,127,112.18633333333334,0,11.166666666666666,2.4323333333333332,18.00753,33.821
47,23.33,189,-2.548,1,18.25778,2.331,-44.46443,20.089
9,12.223333333333334,201,11.769,1,14.7882125,3.3656666666666673,-13.31809,8.0778
1,18.593333333333337,122,-2.208666666666667,1,9.421111111111111,3.2543333333333333,-53.00554,28.375
18,11.263333333333334,143,37.20333333333333,1,11.291977500000002,4.761666666666668,-10.01187,44.003
37,10.400333333333332,101,13.910333333333332,0,12.92122222222222,0.657,-26.85427,7.8969
5,1.72,63,-0.6693333333333333,0,5.188777777777778,1.035,-6.07714,4.2461
8,12.766666666666666,131,-0.433,1,10.373333333333331,0.6943333333333334,-6.85335,1.9471
24,19.954333333333334,138,543.6446666666667,0,16.472333333333335,4.163,80.80856,169.63
40,22.700000000000003,188,11.740666666666664,1,17.019682500000002,3.028,-62.83118,20.392
15,16.31,198,395.3666666666666,1,15.28537,2.769333333333334,83.73002,74.602
25,24.113333333333333,169,734.8000000000001,1,15.115155,1.083,134.5858,279.98
11,13.876666666666669,148,92.14,1,12.578888888888889,3.251,-12.03465,12.595999999999998
40,17.426333333333332,186,9.120666666666668,0,19.713333333333335,1.7193333333333332,-17.0201,21.283
25,14.966666666666669,166,382.8999999999999,1,11.226666666666668,5.872,71.51099,69.678
23,26.352,160,873.4699999999999,0,15.566333333333333,2.5109999999999997,129.0925,191.95
36,19.979666666666667,167,275.82466666666664,0,17.32877777777778,1.8443333333333332,-14.230720000000002,87.363
8,18.643333333333334,189,7.209333333333333,1,17.22727,2.9166666666666665,-83.80147,18.422
33,17.98,201,229.9,1,14.6046375,2.44,13.42239,108.62
31,13.701333333333332,124,41.934666666666665,0,15.441,1.9286666666666668,-6.49932,27.046
23,23.75433333333333,195,855.4843333333333,0,20.88966666666667,2.1003333333333334,118.4532,218.25
16,15.743333333333334,157,533.4,1,11.577825,1.849,129.2918,61.148
45,16.08,184,-1.6716666666666666,1,17.0630175,4.283333333333332,-50.14867,7.8568
17,15.693333333333332,133,563.4666666666667,1,10.4255875,1.601,199.3215,77.02
24,18.426666666666662,169,614.6999999999999,1,11.926666666666668,2.836,171.1032,122.09
14,10.462000000000002,134,168.446,0,12.630333333333333,0.7753333333333333,14.93613,35.019
44,13.086666666666668,166,-1.5863333333333334,1,11.341111111111111,3.0846666666666667,-26.449679999999997,0.26244
4,6.804666666666667,94,-1.0453333333333334,1,7.765444444444444,3.824333333333333,-29.1114,1.3141
5,11.9,138,-1.9466666666666663,1,11.744444444444444,3.916,-95.64549,57.239
4,16.366666666666667,210,-0.647,1,14.3060375,3.7263333333333337,-27.252709999999997,5.4396
23,12.565333333333331,137,775.1863333333334,0,11.619666666666667,2.073,139.0241,157.86
26,17.58366666666667,134,406.194,0,12.636666666666663,1.2526666666666666,81.80915999999999,45.838
37,12.076666666666666,151,62.74,1,12.284444444444444,2.9730000000000003,-13.02834,24.768
0,9.863333333333332,158,-3.3546666666666667,1,12.102222222222222,3.198,-31.171570000000003,33.022
33,20.519333333333336,147,467.6966666666667,0,13.709666666666664,2.205666666666666,41.346790000000006,89.874
16,15.882,131,507.9923333333333,0,15.26122222222222,0.9463333333333334,64.98414,101.43
9,7.973999999999999,147,26.383333333333336,1,10.70236,2.4596666666666667,-42.373059999999995,7.8187
44,11.597666666666669,152,-1.8133333333333332,0,15.946666666666667,0.9796666666666668,-5.05715,9.8199
43,11.856666666666667,119,-1.6063333333333334,1,8.205555555555556,3.683,-38.299890000000005,8.6955
38,23.054,191,55.160333333333334,0,22.14777777777778,0.5633333333333334,-18.69888,23.251
47,8.823333333333332,128,-0.8183333333333334,1,10.28111111111111,2.4450000000000003,-28.25135,4.5375
37,23.834333333333333,168,136.04466666666667,0,17.849666666666668,0.884,-12.1179,30.455
35,14.980000000000002,206,148.20000000000002,1,14.49287,4.155666666666666,28.61293,46.593
25,13.943333333333332,181,169.73333333333332,1,17.631590000000003,2.7983333333333333,10.91225,81.712
28,13.26,162,193.73333333333335,1,12.052222222222222,3.3136666666666663,23.51503,47.048
10,-0.4343333333333333,70,-1.8743333333333336,0,5.477888888888888,2.2936666666666667,-9.75616,13.562
40,12.56,139,1.5276666666666667,1,9.919501,2.465,-74.22095999999999,10.413
27,10.106666666666667,93,369.2999999999999,1,7.699666666666666,6.079666666666667,118.4466,48.17
33,23.81,123,411.544,0,15.493222222222222,3.398,13.952,115.43
19,22.19366666666666,134,725.9989999999999,0,16.112222222222222,2.355,98.51689,160.04
27,15.144333333333334,102,319.8536666666667,0,12.04,2.0946666666666665,27.78521,123.61
37,2.7580000000000005,63,-2.1206666666666667,0,5.344222222222222,0.6343333333333333,-14.69981,18.719
37,22.22666666666667,159,108.55,1,12.05633,2.156,-8.6486,65.91199999999999
46,20.203333333333333,188,-2.6406666666666667,1,17.121715,3.639,-100.341,41.922
15,14.009333333333336,133,447.254,0,12.323666666666666,0.8170000000000001,57.28623,95.906
4,10.66,159,-0.5833333333333334,1,11.99111111111111,1.6693333333333331,-13.09982,3.8361
3,13.683333333333332,177,-4.137333333333333,0,19.985666666666663,0.9353333333333332,-10.56047,-2.123
5,8.293333333333333,154,-2.579,1,11.25774,3.918333333333333,-52.07102,5.4706
5,7.480333333333333,102,-2.448,1,9.74,3.673666666666667,-54.88578,19.354
33,15.153333333333334,208,64.49000000000001,1,13.8827375,6.079666666666667,-29.99728,50.50899999999999
17,4.093000000000001,110,23.947333333333336,0,11.687666666666663,2.1293333333333333,-8.88342,16.9
14,10.066666666666666,158,349.09999999999997,1,12.054444444444444,2.375,34.50795,43.185
33,14.77,165,292.9666666666667,1,11.138888888888888,1.616,40.56195,47.968
30,12.873333333333337,140,138.73333333333332,1,10.00282,2.8176666666666663,70.2,41.86600000000001
36,19.673333333333332,175,281.3666666666666,1,13.148888888888887,2.9483333333333337,49.35734,85.734
7,16.015,142,-4.232333333333333,0,13.353333333333332,1.4146666666666663,-19.0719,2.222
25,16.05666666666667,130,554.5666666666666,1,10.171111111111111,2.533,184.7258,46.332
18,18.072999999999997,209,187.844,0,19.17766666666667,1.5643333333333331,22.90228,66.074
13,13.936666666666667,169,163.79999999999998,1,11.925555555555556,3.139333333333333,11.90403,19.165
32,19.002666666666663,212,91.19233333333334,0,19.69666666666667,2.0653333333333332,-11.96747,49.267
23,15.572,130,403.4096666666666,0,11.51,1.5193333333333332,32.40337,280.42
14,24.144,196,358.6699999999999,0,21.545555555555552,0.8109999999999999,19.91455,80.185
28,6.997666666666667,112,481.1143333333334,0,11.03322222222222,2.4423333333333335,82.31664,104.35
43,8.943333333333333,95,-0.5663333333333334,1,7.820555555555557,5.0536666666666665,-56.51436,14.672
45,14.1,200,-0.5173333333333333,1,14.8004275,2.7936666666666667,-12.49034,1.8573
13,15.713333333333331,166,324.99999999999994,1,15.0072625,2.919333333333334,25.76552,66.0
38,20.393333333333334,121,29.44333333333333,1,9.148888888888887,2.1923333333333335,-39.535059999999994,45.367
33,19.41333333333333,200,443.6,1,14.768294999999998,3.693,70.48283,163.66
47,14.1,200,-1.026333333333333,1,14.814655000000002,2.8023333333333333,-14.399020000000002,3.8943
23,18.513,201,537.8276666666667,0,20.15222222222222,1.3873333333333333,65.90641,172.54
14,11.6,140,99.40000000000002,1,11.602222222222222,0.9283333333333332,2.0911,14.444
11,13.72,186,67.83666666666666,1,17.0386475,4.241333333333333,-82.57836,131.43
7,20.173333333333332,177,-0.7236666666666668,1,18.279345,3.077666666666667,-34.71416,8.4576
23,14.896666666666668,167,688.5666666666666,1,11.454444444444444,7.039999999999999,179.6964,162.88
25,11.564666666666668,127,370.0173333333333,0,11.0,3.1596666666666664,69.37876999999999,72.987
21,19.45266666666667,153,400.2343333333333,0,17.803666666666665,1.199,53.336830000000006,112.9
15,11.166,147,463.61466666666666,0,12.486666666666666,1.0,103.9135,85.206
22,20.366666666666664,171,407.2,1,16.71668,2.42,115.6216,121.21
24,13.550000000000002,125,481.26666666666665,1,10.406666666666666,2.2046666666666668,196.5551,118.38
41,18.549999999999997,136,-2.265333333333333,1,11.581111111111111,4.610333333333333,-96.71185,46.012
41,12.3,139,-2.017666666666667,1,9.91755075,2.7763333333333335,-63.19649,14.615
42,19.39,176,-2.012,1,13.422222222222224,1.8076666666666668,-42.64323,17.175
5,8.103333333333333,129,-1.2613333333333332,1,10.283333333333331,2.028,-29.12746,3.6023
23,17.4,182,337.46666666666664,1,17.3460025,5.073333333333333,31.04547,129.04
8,13.863333333333332,154,1.3066666666666666,1,12.458888888888888,4.591,-3.81427,7.1924
33,7.965000000000001,51,31.555000000000003,0,7.1433333333333335,3.144,-4.7912,19.56
16,12.191999999999998,155,179.6533333333333,0,19.156666666666663,0.8953333333333333,22.57192,56.504
24,18.03333333333333,131,704.3333333333334,1,10.354444444444445,1.238,335.3914,175.53
41,18.38,156,-1.111,1,11.428887499999998,2.3953333333333333,-37.53688,33.353
19,6.933,136,445.3333333333333,1,10.65932,4.7026666666666666,70.26178,101.75
34,20.510333333333335,171,503.3573333333333,0,18.38011111111111,0.982,53.62692,94.127
43,14.361,166,-3.721666666666667,0,17.198888888888888,1.2973333333333334,-25.46777,3.2295
2,7.763333333333333,164,-2.505333333333333,1,11.647777777777778,3.611666666666667,-36.024570000000004,3.8529
26,14.526666666666666,150,150.5666666666667,1,12.376666666666669,4.079,15.62374,69.311
37,18.596333333333337,147,101.32933333333334,0,14.116666666666664,1.473666666666667,-15.0563,28.733
34,19.381333333333338,212,86.603,0,19.705666666666666,2.366333333333333,-11.54428,49.68600000000001
8,3.4113333333333333,117,-1.958,1,7.047555555555555,3.9820000000000007,-49.72307,9.057
38,14.446666666666667,152,56.45333333333334,1,12.14,2.7243333333333335,-13.30317,6.1369
16,16.455,150,302.5036666666667,0,18.356666666666666,2.082333333333333,44.532990000000005,75.105
17,12.100666666666667,121,405.2993333333333,0,8.42,1.132,70.00166999999999,87.271
0,10.872,136,-0.5886666666666666,0,13.346333333333334,0.8643333333333333,-10.93615,9.8925
14,12.756666666666666,141,226.43333333333337,1,10.15545225,2.842,44.55896,11.389
15,11.566666666666668,103,314.0333333333333,1,9.346666666666666,3.377333333333333,79.62649,14.371
7,-1.5873333333333337,62,-0.1863333333333333,0,5.138888888888889,0.729,2.66055,-4.4406
38,11.636666666666663,130,22.343333333333337,1,9.911767,2.77,-17.65661,27.737
13,14.796666666666669,157,190.86666666666667,1,11.584945,1.8616666666666664,-3.36988,45.733
15,13.45,187,435.3333333333333,1,16.9518275,3.1566666666666667,87.75838,52.254
44,14.339999999999998,130,-2.5890000000000004,1,10.283333333333331,2.0576666666666665,-12.61681,1.765
47,17.205,135,-5.593,0,17.49855555555556,2.76,-68.95461,23.092
37,12.589999999999998,154,26.08666666666667,1,12.542222222222222,3.2143333333333337,-4.72029,9.4086
