year,day_of_year,30min,location,incomingShortwaveRadiation,soilHeatflux,H_orig,LE_orig
2023,165,16,1,574.7333333333333,-19.162878156831436,207.1444,83.156
2024,122,33,1,416.8333333333333,-22.00654334683215,106.8851,133.09
2024,142,47,0,-1.405333333333333,-5.736999999999999,-19.53705,76.279
2024,106,14,1,62.24333333333334,6.989849987775531,-6.3169900000000005,44.76
2023,64,33,0,94.20466666666664,2.372,6.0695,22.1
2024,98,33,0,199.29666666666665,32.35066666666666,-35.95227,83.24799999999999
2023,198,18,0,617.8503333333333,75.27333333333333,83.44245,170.47
2023,143,18,1,37.20333333333333,-27.40806307996929,-10.01187,44.003
2023,164,11,1,164.20000000000002,-14.833068789484722,-8.13912,10.209
2023,148,20,0,810.5353333333333,29.433999999999997,95.0174,149.89
2024,92,3,1,-1.5236666666666665,-4.303676130709482,-18.20548,0.9789
2024,107,16,0,378.0586666666666,-12.050000000000002,70.06883,75.421
2023,56,42,0,-4.384666666666667,-14.905666666666669,-30.31942,2.5801
2024,102,30,0,407.27366666666666,24.31,36.12403,130.35
2023,202,46,1,-0.2903333333333333,-46.73933437098778,-15.11882,9.5269
2023,193,30,0,670.4596666666666,38.178333333333335,78.96461,230.53
2023,72,44,0,-3.3296666666666668,7.439666666666667,-28.39828,-1.3617
2023,117,19,0,658.7686666666667,4.793333333333333,135.4317,143.17
2023,80,5,0,-0.6333333333333333,-1.887,-9.10698,11.623
2024,135,18,1,671.6333333333333,-3.474045855322594,224.3357,150.98
2023,141,22,0,571.8919999999999,27.367333333333335,54.17305,121.04
2024,152,30,0,227.259,24.16033333333333,24.70564,86.551
2024,174,11,1,29.413333333333338,-2.481677683339962,-42.87602,130.34
2024,152,22,1,374.93333333333334,0.4109485268728233,81.09895999999999,135.34
2024,164,15,0,188.516,-9.988333333333332,10.50477,51.818000000000005
2023,144,0,1,-2.2096666666666667,-27.627039282827077,-47.39161,11.76
2023,148,38,1,77.75333333333334,-36.856965834679066,-19.49048,19.832
2024,168,5,1,-1.7463333333333333,-1.2283877037917892,-30.10622,5.7753
2024,109,26,1,272.3666666666667,5.052858068836621,133.5725,39.339
2023,198,34,0,460.2816666666667,20.383333333333333,48.92188,120.91
2023,166,20,0,867.1596666666668,21.664,166.9144,149.34
2024,172,28,1,203.33333333333337,-6.738025175104522,47.34812,100.21
2024,94,35,0,19.99533333333333,6.384333333333333,-12.05552,19.475
2024,95,41,1,-0.5273333333333333,-3.119731392606714,-50.52258,47.295
2024,123,9,1,2.5553333333333335,-7.625775163925181,-43.4099,4.2283
2024,179,45,1,-1.945,-14.054601861742093,-47.90874,13.815
2023,58,37,0,-1.5693333333333337,-6.1659999999999995,-9.01477,7.6852
2024,134,47,1,-2.4303333333333335,-8.656048769799108,-58.59573,9.3868
2024,181,43,1,-1.1923333333333332,-13.326117667959291,-37.568940000000005,33.571999999999996
2024,155,15,1,163.4,4.92322218198963,43.855140000000006,47.897
2024,141,17,0,214.93866666666668,16.927666666666667,29.85393,52.287
2024,138,46,0,-4.318666666666667,-22.344333333333328,-33.403259999999996,3.2248
2023,168,43,1,-2.2583333333333333,-32.731659689168616,-3.06831,1.461
2023,79,33,0,83.07133333333333,8.786666666666667,-14.5324,64.21600000000001
2023,161,11,1,152.4333333333333,-24.513249780920756,-7.90061,24.826
2023,72,3,0,-1.2656666666666667,3.6523333333333334,-34.58045,14.315
2024,160,41,1,-0.5213333333333333,-9.170420422850604,-39.71772,10.001
2024,117,25,1,458.3666666666666,-1.4101317487287006,203.4444,57.321000000000005
2024,143,38,1,17.153333333333332,-5.319007304571321,-6.51575,9.4567
2023,147,31,0,620.5566666666666,40.337,73.16183000000001,120.36
2023,63,26,0,136.464,4.957999999999999,26.42374,23.644
2023,178,8,1,21.263333333333332,-18.945132157360465,-42.64775,5.4273
2023,175,26,0,941.049,51.151666666666664,110.4337,242.12
2024,180,34,0,408.129,21.421666666666667,33.22825,102.91
2023,178,23,1,657.3333333333334,-22.84437033931252,88.46698,150.48
2023,126,40,0,-2.4526666666666666,4.897,-26.13363,15.897
2023,182,28,0,97.63233333333334,1.3473333333333333,-8.19567,54.277
2023,130,4,0,-1.731,-6.8743333333333325,-20.09534,18.919
2024,176,46,1,-2.175666666666667,-11.05482957055738,-13.08644,8.1954
2023,73,21,0,302.7716666666667,12.142333333333331,51.147090000000006,83.589
2023,183,12,1,86.69666666666666,-28.012454767434047,-22.61141,39.158
2023,166,46,1,-1.2076666666666669,-27.59715257701731,-21.10594,3.3617
2024,104,43,1,-1.9203333333333337,-12.430043259310889,-61.648030000000006,-8.0227
2023,185,27,1,626.7333333333333,-30.465190861175746,174.544,223.63
2024,111,24,0,645.8813333333334,26.111666666666668,138.9393,182.48
2024,96,26,0,304.28766666666667,46.148,8.01615,101.74
2024,111,4,1,0.003,11.140637383259532,-16.85022,14.349
2023,212,46,0,-0.3823333333333332,-14.281333333333334,-10.87668,13.481
2024,101,41,1,-2.67,1.7407761732747078,-14.56192,4.071
2024,144,36,1,156.0666666666667,-9.62623681199041,-12.55909,37.534
2023,78,38,0,-1.164,7.341,-5.36574,3.8458
2023,151,31,0,577.4186666666667,38.984,50.599059999999994,94.566
2023,166,8,1,13.704,-24.92594683475364,-10.86439,2.2326
2023,126,20,0,521.7139999999999,26.197000000000003,77.55311999999999,127.04
2023,190,16,0,483.636,32.771,45.70907,106.36
2024,170,21,0,813.355,53.239,87.72129,200.99
2023,180,28,1,215.36666666666665,-29.832287401098252,31.889640000000004,78.445
2023,51,11,0,-1.1773333333333331,-5.202333333333333,-18.43785,17.952
2023,147,44,1,-3.0063333333333335,-35.23172243085112,-64.3629,25.886999999999997
2024,126,27,1,604.6666666666666,-3.786321346119508,226.7989,69.686
2024,101,17,0,188.25633333333337,-1.6543333333333334,24.36745,49.428999999999995
2023,59,12,0,-1.8186666666666664,-13.509333333333332,-9.12419,7.0517
2023,164,13,1,327.3666666666666,-15.863110848796756,31.54238,44.236999999999995
2024,105,34,1,123.7,-7.989359413549408,37.35765,14.597
2024,147,32,1,379.5666666666666,-13.784779200658727,51.66347,45.562
2024,93,21,0,156.129,10.155,10.01449,63.651
2023,65,24,0,92.76733333333334,-2.1553333333333335,6.76193,23.565
2023,167,43,1,-0.7953333333333333,-28.63754281775978,-58.06615,44.279
2023,146,41,1,-1.941,-34.40697960733146,-51.1094,3.2456
2023,212,8,1,0.3356666666666667,-40.96801609388317,-70.31586999999999,59.321000000000005
2024,96,42,1,-1.3743333333333332,-10.85925828226215,-31.41823,1.667
2023,156,12,1,228.7,-34.20464733264865,-1.5185,49.848
2023,151,27,0,894.4893333333333,52.97133333333333,58.395230000000005,79.404
2024,111,0,0,-0.366,-12.339999999999998,-19.6696,26.448
2024,181,23,1,677.1,-4.824293006826184,166.4453,128.15
2024,116,24,0,457.8516666666667,8.348666666666668,98.5012,114.27
2023,130,0,0,-3.4086666666666665,-8.608333333333333,-33.992290000000004,20.988000000000003
2023,179,24,0,750.956,39.361,118.6586,139.89
2023,51,4,0,-0.7490000000000001,-3.206666666666667,-12.25952,15.878
2023,160,24,1,864.3333333333334,-33.345820638823014,292.534,237.35
2024,133,34,1,366.93333333333334,-10.7288270494746,90.33983,111.24
2023,120,27,0,827.6753333333335,31.23333333333333,106.7094,181.23
2024,169,34,1,353.93333333333334,-8.919213517077077,6.999860000000001,96.354
2023,195,45,1,-2.6506666666666665,-38.448414827821445,-57.58635,12.524
2023,135,34,0,103.039,11.770333333333332,-4.98342,35.434
2024,129,10,1,34.04666666666667,3.313888538787902,-10.91226,2.5991
2024,151,27,1,249.66666666666663,-1.4517266264263973,4.00833,96.093
2024,95,15,0,47.64766666666667,-2.568,-10.39666,18.712
2023,182,24,1,331.96666666666664,-28.40677113536934,20.60091,104.71
2023,178,0,1,-2.683666666666667,-20.581664486385243,-42.44577,3.8085
2023,179,20,1,774.5333333333333,-23.68032972312396,270.069,123.05
2023,158,45,0,-1.9276666666666669,-3.350333333333333,-28.36272,19.496
2024,160,16,1,569.8,-0.0486195132022008,84.65684,124.78
2024,159,30,1,718.0,-4.229567712132184,229.3123,157.56
2023,74,26,0,663.3916666666668,6.468000000000001,146.0783,134.3
2024,124,8,0,-0.221,-7.105,-4.0250900000000005,6.119
2024,158,41,1,-0.8746666666666668,-5.512456788676192,-43.94741,14.052
2023,189,46,1,-2.6986666666666665,-37.61990902923621,-48.66022,20.147
2024,138,40,0,-0.9243333333333332,-14.363666666666669,-16.07249,8.3745
2024,138,8,0,-1.0483333333333336,-19.374333333333336,-44.93652,15.8
2023,179,30,1,632.7333333333332,-27.98654813140522,175.5424,149.38
2023,200,33,1,443.6,-46.89593202564224,70.48283,163.66
2023,64,28,0,131.93699999999998,3.2379999999999995,22.40645,23.913
2023,64,15,0,18.069666666666667,-7.258666666666667,-4.9606699999999995,8.9709
2023,183,42,1,-2.3706666666666667,-30.476552151277712,-52.39642,6.9051
2023,145,18,1,290.3713636363636,-30.915879490190378,103.773,30.643
2023,159,11,0,84.50133333333333,-2.6176666666666666,7.87454,7.3629
2024,133,4,1,-2.491,-5.167510553029785,-56.82917,12.08
2023,53,26,0,386.0686666666666,25.061666666666667,56.99674,53.206
2024,161,24,1,913.3333333333334,0.5143484000419761,356.3476,206.33
2023,182,11,1,110.9,-23.89416801771907,-11.70567,33.184
2024,104,42,1,-1.9836666666666665,-13.314758037622152,-63.12445,-19.506
2024,132,41,1,-2.863999999999999,-10.84689075406102,-41.3546,38.712
2023,163,39,1,45.81999999999999,-17.70465295399351,-42.022079999999995,49.57
2024,141,44,1,-2.4693333333333336,-7.853516789132968,-40.13557,-1.6592
2023,175,23,0,913.026,46.202,129.7302,213.91
2024,112,45,1,-2.7693333333333334,9.788157856209716,-51.94702,-15.39
2023,133,14,1,338.8666666666667,-24.312798993770716,57.11944,60.435
2024,136,2,0,-5.535666666666667,-19.714333333333332,-60.39121,17.7
2023,116,19,0,379.8923333333334,-2.563,80.88676,84.255
2023,159,16,0,214.82033333333337,5.6770000000000005,27.04819,49.408
2023,79,37,0,-4.279333333333333,1.0033333333333334,-12.44982,23.449
2024,119,0,1,-2.6039999999999996,-6.115825228904994,-60.7459,8.2778
2023,185,33,1,282.7,-44.24310696927595,21.15601,113.03
2023,186,11,1,67.83666666666666,-42.414735276808976,-82.57836,131.43
2023,160,25,1,878.3333333333334,-33.13509403514752,282.5356,219.91
2023,172,13,1,108.41333333333334,-31.27538833876857,2.27332,52.05
2023,177,34,1,275.33333333333337,-25.499293977926943,31.46613,102.03
2023,128,24,0,875.7233333333334,48.236,122.0708,183.64
2024,112,24,1,253.0666666666667,6.832025354027281,112.7797,48.297
2023,166,3,1,-2.513,-24.925729740038246,-24.64193,3.6118
2024,137,12,1,130.13333333333333,-3.0204145685317902,4.18265,26.723000000000003
2024,115,11,0,38.26266666666666,-12.624333333333334,-2.6777900000000003,13.285
2024,158,7,1,-0.3939999999999999,5.039379650232233,-16.868679999999998,6.1035
2023,150,13,0,183.503,-11.129333333333332,25.18349,16.062
2023,58,24,0,529.5533333333334,-3.433666666666667,117.1933,82.721
2023,172,22,1,678.6999999999999,-32.08515162693081,169.9328,197.77
2023,196,38,1,95.13333333333333,-43.34672288969911,-33.903059999999996,48.805
2023,169,12,1,229.0666666666667,-29.24352653313697,19.49884,52.639
2024,180,19,0,604.6486666666666,61.835,74.38231999999999,144.83
2023,147,39,1,30.003333333333337,-36.045610518604505,-17.01199,13.188
2023,147,30,0,698.1466666666666,44.23600000000001,100.3474,155.24
2023,118,37,0,31.89633333333333,6.376666666666668,-2.4586900000000003,5.2973
2023,65,2,0,-0.8010000000000002,-6.448666666666667,-3.3953800000000003,2.6033
2023,190,1,1,-2.4856666666666665,-34.346120722135446,-28.9893,8.7355
2023,130,2,1,-1.178,-29.877153642265416,-34.01583,16.243
2023,196,18,0,671.5456666666666,86.36433333333332,48.20664,175.78
2024,102,0,1,-2.706666666666667,6.546154834642308,-38.68374,4.8303
2024,113,13,1,55.63666666666666,15.1913285993621,22.35077,18.372
2023,205,41,0,-2.4339999999999997,-21.183,-10.46259,4.1339
2024,178,27,0,815.9209999999999,105.03033333333332,75.49874,190.64
2024,119,24,1,630.8,-9.705172955489893,199.5684,71.234
2024,119,34,0,140.427,28.078333333333333,-21.02342,61.681
2024,178,0,0,-4.444,-23.081,-49.15947,17.386
2024,122,8,0,-4.13,-14.135333333333335,-9.72419,98.693
2023,154,16,1,588.6,-30.300705431864497,169.94099999999997,99.242
2024,180,38,1,116.73333333333332,-9.905677473486964,-7.808,42.254
2023,65,3,0,-0.816,-6.161666666666666,-4.76993,4.1864
2024,141,45,0,-4.484000000000001,-19.635666666666665,-25.80558,0.73421
2024,134,20,0,775.2816666666666,59.44200000000001,85.84776,162.91
2024,164,32,0,69.75133333333333,8.031333333333334,-15.55468,40.624
2024,99,19,1,549.8666666666667,-8.191330295127933,169.3828,38.565
2024,104,0,1,-1.2993333333333337,-4.863365506656113,-45.90221,-1.6124
2023,199,26,0,522.02,59.07866666666666,82.75667,152.3
2024,132,34,1,357.4333333333334,-12.062782715707655,103.4208,56.188
2023,177,17,1,617.6,-24.271189173333433,73.49919,184.56
2023,133,13,1,246.66666666666663,-24.108006312314185,8.856639999999999,17.218
2024,107,15,1,88.49666666666667,15.310121766901506,16.26432,14.19
2024,92,8,1,-1.6636666666666666,-2.2487523170652284,-14.77561,0.784
2023,193,33,1,427.3,-23.024920777557828,85.44431999999999,191.29
2023,135,18,0,376.667,7.233333333333334,45.47532,96.157
2024,166,19,1,520.1,1.1793156012229344,90.92061,65.676
2023,206,30,0,437.47166666666664,30.003,63.8099,154.22
2024,121,0,1,-1.9986666666666664,-8.876523670058587,-60.543769999999995,22.69
2024,128,26,1,203.83333333333337,-2.8524139444359693,59.237730000000006,60.722
2023,212,19,1,197.76666666666665,-40.76040118112745,12.32334,67.262
2024,139,8,1,0.4553333333333333,-0.3076652877902163,-10.23603,9.576
2023,152,17,1,539.3000000000001,-32.77876924239408,196.2429,36.13
2024,126,21,1,510.73333333333335,-1.4465834953162668,143.5467,62.058
2023,181,33,1,429.6,-26.14963738013548,38.345859999999995,184.19
2023,169,30,0,748.7846666666666,43.37800000000001,125.3371,131.86
2024,120,16,1,430.3666666666666,-1.79001580585126,138.2027,44.223
2023,150,21,1,841.3333333333334,-31.524974896487205,321.5525,105.81
2023,187,35,1,164.4,-44.65652767215989,8.17698,23.941999999999997
2023,169,25,1,734.8000000000001,-32.51181510744951,134.5858,279.98
2024,143,17,1,89.68666666666667,-3.1865863581117257,2.10847,-1.0264
2023,160,39,1,40.68,-31.28964422507491,-26.49431,16.590999999999998
2023,131,4,1,-0.5676666666666668,-28.645502957321703,-2.47447,-2.6182
2023,197,19,0,741.9603333333334,71.117,105.0587,228.45
2024,181,37,0,122.30166666666666,14.351,-15.74937,42.676
2023,73,14,0,31.066666666666663,4.490333333333333,-22.272029999999997,19.816
2023,130,32,0,139.33533333333335,18.265666666666668,4.6839900000000005,52.83
2023,193,24,1,917.6666666666666,-21.386434596095068,190.912,259.78
2024,139,15,0,389.503,17.901666666666667,66.07806,78.926
2024,164,44,1,-1.569,3.532125627900615,-18.15878,5.9364
2023,153,9,0,8.779666666666666,-13.049,-2.37656,11.105
2024,176,39,1,59.53666666666667,-14.391354588923692,-13.86776,16.134
2023,193,23,1,480.7,-21.18062880596696,106.5309,124.38
2024,149,13,1,115.89333333333332,1.0995916936615806,-14.20553,86.68
2023,206,41,1,-1.651333333333333,-43.85067208887345,-20.0069,10.511
2024,156,46,0,-2.9596666666666667,-24.207333333333334,-42.44725,9.6456
2023,120,24,0,875.087,27.02,128.2984,186.56
2024,150,26,1,150.5666666666667,-2.6814425905506196,15.62374,69.311
2023,56,18,0,129.71366666666668,-7.734333333333335,9.25277,41.328
2024,177,45,1,-2.2216666666666667,-11.909116042848488,-54.775380000000006,18.796
2023,165,7,1,-1.0646666666666669,-17.10163619972583,-49.18178,10.383
2023,183,16,0,225.12,0.9363333333333334,9.37225,97.572
2024,121,4,1,-2.289,-7.323698559982306,-34.55827,3.1116
2024,126,26,0,506.40333333333336,39.55,74.20957,164.64
2023,158,20,0,229.575,11.354666666666668,14.89107,52.176
2024,102,24,1,335.36666666666673,2.5826661703160445,100.6524,22.966
2023,152,18,1,592.6666666666666,-32.77840741786857,165.4329,28.771
2024,165,35,1,188.9,-2.4608025894842926,22.3574,35.079
2024,155,22,1,458.93333333333334,4.7699797276070734,149.2473,96.205
2024,169,22,1,581.0,-5.448913285918875,108.9177,86.67399999999999
2024,174,25,1,706.9000000000001,-4.849557098032168,205.6755,168.47
2023,179,33,1,316.2,-29.013840324323088,33.7682,75.101
2023,191,34,1,388.6333333333334,-27.758164490883345,60.37751,127.73
2023,196,22,0,89.97866666666668,30.235000000000003,-23.26746,59.243
2024,133,26,1,855.3333333333334,-7.079105146129783,299.631,112.14
2023,153,32,1,226.4333333333333,-33.782325746436484,62.34711,117.6
2023,151,18,0,721.276,11.449333333333334,127.5121,245.65
2023,191,28,1,656.0999999999999,-27.349302777021336,141.7103,230.18
2023,136,18,1,212.9,-25.357241669199222,19.49066,87.76299999999999
2024,120,6,1,-1.2606666666666666,-3.895545152216292,-29.6899,9.3188
2024,155,13,0,129.56866666666667,-7.0296666666666665,12.30049,47.861999999999995
2023,131,23,0,313.02466666666663,21.268333333333334,39.53576,75.038
2023,197,31,0,676.7133333333333,37.92433333333333,76.65478,194.63
2024,175,19,0,619.6733333333333,27.078333333333337,80.10759,159.24
2024,159,22,0,399.6946666666667,42.666333333333334,37.83676,142.96
2023,179,11,1,162.76666666666668,-22.043001380142837,5.15725,17.647000000000002
2024,127,44,1,-0.3206666666666667,-4.195141884600721,-43.60218,40.126999999999995
2023,195,18,0,666.9136666666667,82.40899999999999,88.9418,165.56
2023,212,34,0,86.603,1.7816666666666665,-11.54428,49.68600000000001
2024,166,27,1,286.76666666666665,-3.4859392737100476,57.57435,62.147
2023,58,34,0,35.874,-2.091666666666667,-9.76119,12.55
2023,192,19,0,717.0523333333332,91.041,60.25388,170.25
2023,185,0,1,-1.295,-28.83336225098296,-35.09478,5.2119
2024,94,19,1,137.9,2.0553480418202557,30.1035,60.556999999999995
2024,151,37,1,62.74,-2.241595539168786,-13.02834,24.768
2023,116,25,0,263.20699999999994,4.310666666666667,53.722559999999994,88.199
2023,77,5,0,-1.5663333333333334,1.1156666666666668,-12.77451,6.3102
2024,103,8,1,-0.321,0.0953680463395489,-9.21354,1.8515
2023,165,25,1,786.3666666666667,-24.50232268024948,308.2751,162.94
2023,134,36,1,32.71666666666666,-26.984511290370207,-29.895559999999996,32.01
2023,159,1,0,-1.1696666666666666,-3.47,-3.5243900000000004,10.25
2023,155,32,0,556.3729999999999,32.341,48.77963,72.72399999999999
2024,115,43,0,-0.209,-10.706000000000005,-2.65215,9.3339
2023,62,17,0,43.23066666666667,-6.732333333333333,8.81909,-4.5542
2023,58,33,0,46.468333333333334,0.462,-4.033519999999999,13.82
2023,211,32,1,365.3,-43.61823601366556,58.13288000000001,234.57
2023,183,15,0,345.64733333333334,-0.8326666666666668,40.6761,106.62
2023,158,31,1,556.6,-35.821351677673775,127.9829,94.218
2023,158,37,0,95.76733333333334,11.156,-6.43997,19.97
2023,153,8,1,3.1779999999999995,-31.752634887958003,5.52482,5.0998
2023,212,10,0,1.4523333333333337,-15.247,-11.48873,14.675
2023,158,31,0,563.3053333333334,29.10966666666667,83.76165999999999,142.2
2023,157,21,1,240.9666666666667,-35.216670530588566,40.04842,39.959
2023,169,26,1,679.3333333333334,-32.30333181583241,193.7959,141.27
2024,125,10,1,11.119666666666664,1.9922131261790488,-2.6916,1.4634
2024,99,33,0,280.62966666666665,33.50466666666667,-54.99131,129.75
2024,120,25,0,755.099,74.66533333333335,135.9913,197.88
2023,153,22,1,610.6,-31.937889045035355,200.9678,54.156000000000006
2024,180,37,1,167.8,-10.29632674503494,-1.65166,56.933
2023,133,38,1,11.166,-27.186698835242883,-29.38767,90.741
2024,149,33,1,397.2000000000001,-3.0419233190419264,85.31303,83.881
2023,166,34,1,362.7,-31.081305663268022,66.78607,94.136
2024,175,27,0,804.7256666666667,53.602,88.84521,224.16
2024,129,26,0,876.5376666666667,73.28833333333334,147.9538,240.59
2024,152,24,0,239.07366666666664,23.815,17.39926,59.701
2024,102,21,0,212.04466666666667,12.880333333333333,8.19356,91.47
2024,156,30,0,486.6376666666667,38.395,41.71333,137.0
2023,156,19,1,747.8666666666668,-35.429206256891725,217.4253,110.01
2023,165,5,1,-2.8196666666666665,-16.895323855261957,-49.64609,9.4136
2023,132,19,1,720.4333333333334,-32.548142289813924,249.3387,160.43
2023,204,39,0,30.633666666666667,-5.324333333333333,-19.32641,35.021
2024,153,42,1,0.381,-9.392721690146672,-94.16167,41.4
2024,101,23,0,360.53,10.598999999999998,56.22918000000001,76.279
2024,177,35,1,321.3,-15.854294322815711,64.93024,92.718
2024,102,16,1,403.4666666666667,10.919980642678247,131.4747,40.926
2023,124,17,0,407.70166666666665,3.078333333333333,51.66695,66.095
2023,162,4,1,-2.1853333333333333,-17.30179752725545,-58.45771,9.3169
2023,162,26,1,876.3333333333334,-25.7210200471788,318.5906,251.27
2024,112,24,0,294.37100000000004,9.771666666666668,41.86119,68.818
2024,170,41,1,0.9966666666666668,-13.074577649491594,-28.97329,13.793
2023,55,13,0,-0.2196666666666666,-6.882000000000001,-4.83052,12.251
2023,65,5,0,-1.6639999999999997,-6.232666666666667,-3.0758400000000004,1.8368
2023,188,32,0,597.1093333333333,44.21366666666667,43.17265,155.59
2023,61,25,0,577.5070000000001,14.946333333333332,107.9099,51.007
2023,137,15,1,204.0666666666667,-28.447295482230015,53.56416,37.11
2023,176,13,1,314.1,-25.3160660381926,17.58298,26.882
2024,117,0,1,-1.1163333333333334,8.117718797664521,-35.75589,5.2329
2023,211,11,1,98.6,-43.62605142341722,-16.1892,16.561
2024,181,38,0,66.49866666666667,7.819999999999999,-12.37004,20.247
2024,133,40,0,-3.196,-10.376666666666669,-49.98722,18.501
2024,146,2,1,-0.3843333333333333,-2.227378243894349,-0.81455,-4.1482
2023,75,24,0,645.2623333333332,20.149666666666665,142.3748,106.89
2024,146,42,1,-2.2003333333333335,-9.460284971218403,-16.17986,8.8205
2023,186,23,0,373.6023333333333,5.380333333333334,49.22343,149.06
2024,114,40,1,-2.2116666666666664,3.2852041538499632,-19.3077,2.3539
2024,149,8,1,1.1366666666666667,-0.7571695556267644,-63.45177,-9.4536
2023,152,47,1,-0.5273333333333333,-33.805193056450626,-1.41517,5.7052
2023,185,32,1,237.13333333333333,-43.21255835562825,6.708819999999999,142.65
2024,134,26,0,898.71,86.53099999999999,100.3052,203.28
2024,165,34,1,240.9,-2.1614131507245724,40.00861,35.613
2023,57,28,0,421.95133333333337,8.351,72.09747,58.31100000000001
2023,55,16,0,27.015666666666664,-8.036,-0.92845,12.487
2023,115,30,0,327.199,1.6316666666666666,35.69958,103.02
2024,175,10,1,99.9,0.5102427596949421,-8.932730000000001,2.9645
2024,129,20,0,794.1196666666668,50.190666666666665,124.6507,145.73
2024,104,27,0,446.60566666666665,44.623,21.23677,154.88
2023,204,11,1,49.93,-45.7079897433839,-13.38035,15.857
2024,154,40,0,2.4223333333333334,-7.295333333333333,-9.9112,25.469
2024,97,9,1,-1.1086666666666665,-6.023803274946887,-24.16672,2.3663
2023,133,0,1,-1.923,-25.96025842346698,-66.38644000000001,18.112
2023,144,2,1,-2.1466666666666665,-27.62718401263729,-50.60889,4.4003
2023,206,17,1,200.76666666666665,-43.64566231270163,11.55436,85.77600000000001
2023,203,24,1,364.8666666666666,-46.7392620060827,75.82133,132.35
2023,117,46,0,-2.5563333333333333,-8.321,-33.01565,21.265
2024,134,18,0,662.6966666666667,34.01833333333334,86.58473000000001,146.13
2024,134,40,0,-3.251333333333333,-9.226,-58.65017,20.296
2024,100,46,0,-3.290666666666666,-14.541000000000002,-40.893240000000006,23.43
2023,50,29,0,230.3083333333333,11.829,14.49438,53.89
2024,134,42,0,-5.104333333333333,-13.615,-65.70691,27.769
2024,173,17,0,196.424,22.139333333333337,10.49031,54.578
2023,138,40,1,0.6306666666666667,-30.90321563179641,-45.25388,32.43
2023,63,36,0,-2.033,-0.129,-16.11767,38.988
2023,135,35,1,91.9,-28.42717803860989,6.42978,26.037
2023,152,34,1,397.7,-36.25351489098073,218.0604,79.282
2023,179,47,0,-1.1836666666666666,-9.388333333333334,-5.24883,7.9599
2024,137,1,0,-4.5023333333333335,-18.592333333333332,-60.82444,26.156999999999996
2023,184,43,1,-0.8803333333333333,-29.86152282276204,-24.94275,5.3774
2023,180,34,0,83.57766666666667,11.617333333333333,-9.03626,59.141000000000005
2023,159,31,1,603.9666666666667,-35.406990231023435,158.4659,191.27
2023,154,15,0,509.06333333333333,-8.356666666666667,78.61586,91.188
2023,70,31,0,243.32500000000005,7.686666666666667,33.58468,63.486
2023,133,10,1,29.80333333333333,-24.314752846208645,-21.15082,3.5387
2023,148,10,1,76.77333333333333,-31.741128868045724,-28.8321,14.4
2023,170,34,0,290.0663333333334,20.689333333333337,30.1109,45.091
2024,175,43,1,-2.0773333333333333,-8.636640930573956,-27.73535,9.2487
2023,116,17,0,440.9189999999999,-9.099666666666666,88.09835,86.59
2024,128,18,1,331.3,-8.308881664195154e-15,64.15047,53.501999999999995
2024,99,20,0,622.3876666666666,44.626,87.0257,186.94
2023,120,20,0,770.219,12.368666666666664,145.6872,175.48
2024,106,9,0,-0.7786666666666666,-11.780333333333331,4.64553,24.955
2024,105,17,1,131.36666666666667,-2.8459145093048375,60.55036,18.662
2023,185,28,1,674.9666666666667,-31.28638780434503,169.8207,207.99
2023,136,39,1,17.718666666666667,-31.326333231964806,-47.86935,7.2928
2023,115,32,0,490.8086666666666,1.9226666666666663,75.26102,114.26
2024,162,22,1,451.93333333333334,2.938403248621317,146.2115,102.04
2023,153,33,1,218.66666666666663,-33.986394778841856,37.27293,66.43
2024,135,42,1,-2.6793333333333336,-10.645542458861014,-91.43291,27.421999999999997
2024,146,47,0,-3.2870000000000004,-19.990333333333336,-9.63489,3.1871
2024,144,30,1,520.6666666666667,-8.542649114931077,173.5519,124.35
2023,167,17,1,302.90000000000003,-26.780008068534094,63.64994,68.092
2023,190,26,0,826.206,82.40933333333332,46.68401,210.42
2023,149,12,1,226.3,-33.18430217062117,30.27494,29.156
2024,151,34,1,150.0,-2.755674671789079,-4.48646,49.341
2023,202,45,1,-1.1466666666666667,-46.73701869402429,-16.35633,3.1693
2023,117,4,0,-2.2753333333333337,-17.38333333333333,-5.6728,2.7857
2024,96,31,0,116.87533333333332,21.723,-43.9569,80.904
2024,159,20,0,782.0563333333334,54.764,116.0848,195.5
2024,139,19,0,328.00933333333336,24.891333333333336,54.27306,64.67399999999999
2023,76,32,0,117.16266666666668,19.75166666666667,-15.2597,39.94
2023,205,38,1,48.57333333333333,-48.34648654853861,-52.25958,73.339
2024,138,6,0,-2.751333333333333,-20.39266666666667,-52.06516,22.737
2024,166,20,0,741.5783333333334,30.31533333333333,107.9559,172.42
2024,103,12,1,33.5,-0.11124985225836,-12.32258,-1.7804
2023,182,15,1,284.03333333333336,-24.717680637851835,21.72404,43.181999999999995
2023,119,36,0,45.52266666666667,5.031666666666666,-7.993639999999999,22.456999999999997
2024,102,15,1,382.0,11.155099167141971,93.91316,21.566
2024,174,16,1,576.6,8.911100027153587e-15,93.92707,110.01
2024,158,28,1,662.0,-3.5783101450523027,169.3846,134.44
2024,180,30,1,705.3000000000001,-12.178406780707304,205.2634,209.07
2024,145,33,1,95.66666666666669,-7.836123513945095,-1.739,10.759
2024,97,31,0,473.4746666666667,55.09466666666666,-14.82135,146.64
2024,114,15,1,395.9666666666667,17.564982445567917,146.0251,34.056999999999995
