TIMESTAMP_START;TIMESTAMP_MITTE;TIMESTAMP_ENDE;kurzwEinstrahlung_300cm;kurzwAusstrahlung_300cm;Nettostrahlung_300cm;PPFDEinstrahlung_300cm;PPFDAusstrahlung_300cm;Bodenwaermefluss;Luftdruck;Lufttemperatur_40cm;Lufttemperatur_200cm;RelativeFeuchte_40cm;RelativeFeuchte_200cm;Wasserdampfdruck_200cm;Wasserdampfdefizit_200cm;Niederschlag_I_150cm;Niederschlag_II_150cm;Windgeschw_380cm;Windrichtung_380cm;Bodentemp_1_30cm;Bodentemp_2_30cm;Bodentemp_3_30cm;Bodenfeuchte_1_30cm;Bodenfeuchte_2_30cm;Bodenfeuchte_3_30cm
-;-;-;Wm-2;Wm-2;Wm-2;umolm-2s-1;umolm-2s-1;Wm-2;hPa;degC;degC;%;%;hPa;hPa;mm;mm;ms-1;deg;degC;degC;degC;%;%;%
2024-04-01 05:30:00;2024-04-01 05:45:00;2024-04-01 06:00:00;-0.945;0.519;-14.573666666666668;0.6223333333333333;-0.054333333333333345;-6.591;965.5653333333333;8.765;9.158333333333333;100.0;96.04633333333334;11.157417616741448;0.45928572790274913;0.0;0.0;0.8479999999999999;324.7542240721626;12.313333333333333;12.496666666666668;8.073333333333332;28.63366666666667;40.294000000000004;35.89833333333333
2024-04-01 06:00:00;2024-04-01 06:15:00;2024-04-01 06:30:00;4.459333333333333;1.8970000000000002;-11.507333333333333;10.732;0.5216666666666666;-5.413333333333334;965.5473333333333;9.016333333333334;9.298666666666668;100.0;97.05933333333333;11.382429552699298;0.3448605097703581;0.1;0.0;0.8986666666666667;358.33325580245526;12.326666666666668;12.486666666666666;8.043666666666667;28.646;40.249;35.867
2024-04-01 06:30:00;2024-04-01 06:45:00;2024-04-01 07:00:00;12.482;3.8153333333333332;-12.13;27.24933333333333;1.3006666666666666;-4.256333333333334;964.9296666666665;9.276;9.457;100.0;97.95633333333332;11.610931139394493;0.24223929307149739;0.1;0.0;1.1900000000000002;66.16776426887779;12.313333333333333;12.473333333333334;8.016666666666666;28.637666666666664;40.22266666666666;35.87166666666666
2024-04-01 07:00:00;2024-04-01 07:15:00;2024-04-01 07:30:00;18.122333333333334;4.559;-3.8569999999999998;39.62466666666667;2.1333333333333333;-3.0513333333333335;964.8683333333333;9.542333333333334;9.714;100.0;97.98633333333333;11.817172564214754;0.24284862671468233;0.0;0.0;0.6869999999999999;21.578050694875355;12.296666666666667;12.476999999999999;8.006666666666666;28.624;40.217666666666666;35.88133333333334
2024-04-01 07:30:00;2024-04-01 07:45:00;2024-04-01 08:00:00;32.35366666666666;7.073666666666668;3.7590000000000003;69.77466666666668;3.711;-1.5616666666666665;964.8246666666668;9.774;9.838666666666668;100.0;98.38199999999999;11.964724926594826;0.1967730370518037;0.30000000000000004;0.0;0.9136666666666665;274.94336112666423;12.303333333333333;12.456333333333333;7.996666666666667;28.634666666666664;40.21366666666667;35.88033333333333
2024-04-01 08:00:00;2024-04-01 08:15:00;2024-04-01 08:30:00;38.18266666666667;8.06;6.554666666666667;80.984;4.261333333333333;0.16966666666666663;965.1186666666666;9.565;9.496333333333334;100.0;99.24433333333333;11.794817010100774;0.08980815079920212;0.1;0.0;0.9343333333333333;280.1280169506411;12.286666666666667;12.433666666666667;7.986666666666667;28.638;40.18933333333333;35.90533333333334
2024-04-01 08:30:00;2024-04-01 08:45:00;2024-04-01 09:00:00;53.09333333333333;11.017666666666669;11.618333333333334;112.35966666666666;5.961000000000001;1.344;964.7256666666666;9.682333333333332;9.578000000000001;100.0;99.64666666666666;11.90794396592022;0.042223926553406343;0.2;0.0;1.1313333333333333;13.05446361887713;12.26;12.453333333333333;7.963666666666666;28.63433333333333;40.189;35.86566666666666
2024-04-01 09:00:00;2024-04-01 09:15:00;2024-04-01 09:30:00;57.656666666666666;11.503333333333332;15.166333333333332;125.66566666666665;6.691999999999999;2.961;964.9319999999999;9.802666666666667;9.716666666666667;100.0;99.354;11.984262302284044;0.07792170871102755;0.1;0.0;0.8393333333333334;327.8961815420281;12.266666666666666;12.416666666666666;7.94;28.632999999999996;40.17033333333333;35.891333333333336
2024-04-01 09:30:00;2024-04-01 09:45:00;2024-04-01 10:00:00;84.41266666666667;17.066333333333333;25.73;178.89233333333334;9.545333333333334;3.914333333333334;965.136;9.956666666666665;9.791666666666666;100.0;99.41366666666666;12.052070894059668;0.07108208697882468;0.1;0.0;1.067;102.52561271923175;12.243333333333334;12.413333333333332;7.923000000000001;28.632666666666665;40.17333333333334;35.88433333333333
2024-04-01 10:00:00;2024-04-01 10:15:00;2024-04-01 10:30:00;92.824;18.767;31.639;196.072;10.701666666666668;7.085333333333334;964.8973333333333;10.758000000000001;10.583333333333334;100.0;98.697;12.616837877669381;0.16656777566292114;0.0;0.0;0.983;303.7297355577704;12.243333333333334;12.416333333333334;7.907000000000001;28.625;40.155;35.87533333333334
2024-04-01 10:30:00;2024-04-01 10:45:00;2024-04-01 11:00:00;44.330999999999996;8.068;11.027999999999999;107.25766666666668;5.872;8.025999999999998;965.074;10.773000000000001;10.671333333333331;100.0;98.40966666666667;12.654215012159964;0.20449637340171556;0.2;0.0;0.6886666666666666;296.8885077140582;12.219999999999999;12.39;7.896666666666666;28.621333333333336;40.157333333333334;35.867666666666665
2024-04-01 11:00:00;2024-04-01 11:15:00;2024-04-01 11:30:00;47.597;8.602333333333332;9.458333333333334;113.93266666666666;6.064;6.872333333333334;964.8546666666667;10.740333333333332;10.671666666666667;100.0;99.03866666666666;12.735379544977473;0.1236178280796576;0.5;0.0;0.6900000000000001;268.4831749950455;12.223333333333334;12.390666666666668;7.88;28.608666666666664;40.12866666666667;35.88566666666666
2024-04-01 11:30:00;2024-04-01 11:45:00;2024-04-01 12:00:00;20.813;3.415333333333333;4.264333333333333;53.263;2.7396666666666665;5.974333333333333;965.2223333333335;10.584333333333333;10.53;100.0;99.42999999999999;12.665348089499334;0.07260634024957113;1.0;0.0;0.544;234.8967801050934;12.21;12.379666666666667;7.886666666666667;28.610000000000003;40.11266666666666;35.89933333333333
2024-04-01 12:00:00;2024-04-01 12:15:00;2024-04-01 12:30:00;32.27533333333333;5.066666666666667;10.829333333333333;79.64566666666667;4.082666666666667;4.8806666666666665;965.696;10.577333333333332;10.498666666666667;100.0;99.95566666666667;12.70568267656279;0.005635350992216459;1.5;0.0;0.7956666666666666;256.302611782647;12.203333333333333;12.373333333333333;7.859999999999999;28.594666666666665;40.12766666666667;35.89266666666666
2024-04-01 12:30:00;2024-04-01 12:45:00;2024-04-01 13:00:00;25.989666666666665;4.328333333333333;2.6206666666666667;65.03466666666667;3.3830000000000005;4.956333333333333;966.168;10.247;10.162666666666667;100.0;99.954;12.423025965092076;0.005717221866001765;1.4;0.0;1.2196666666666667;261.43584792563877;12.21;12.363666666666665;7.8566666666666665;28.610666666666663;40.11766666666667;35.946999999999996
2024-04-01 13:00:00;2024-04-01 13:15:00;2024-04-01 13:30:00;47.89966666666667;7.899;15.103;116.09866666666669;5.933;3.7356666666666665;966.6796666666665;10.032666666666666;9.967666666666666;100.0;100.0;12.267290472085072;0.0;1.8;0.0;1.085;243.88788590541083;12.153333333333334;12.363;7.828666666666667;28.980666666666668;40.24666666666667;36.75066666666667
2024-04-01 13:30:00;2024-04-01 13:45:00;2024-04-01 14:00:00;54.98833333333334;9.378333333333332;15.285666666666666;130.95966666666666;6.767333333333333;4.517;967.1706666666668;10.042;9.960333333333333;100.0;100.0;12.261254840627704;0.0;1.6;0.0;1.157;230.85090584773437;12.163333333333334;12.380333333333333;NaN;30.616333333333333;41.044333333333334;NaN
2024-04-01 14:00:00;2024-04-01 14:15:00;2024-04-01 14:30:00;31.086333333333332;5.2106666666666674;6.261;75.22333333333334;3.7423333333333333;4.111999999999999;967.7513333333333;9.836;9.927666666666667;100.0;100.0;12.234400507425187;0.0;3.3999999999999995;0.0;1.3006666666666666;247.76364590896844;12.18;12.333333333333334;NaN;31.17833333333333;41.727000000000004;NaN
2024-04-01 14:30:00;2024-04-01 14:45:00;2024-04-01 15:00:00;27.844000000000005;5.099333333333333;3.161666666666667;65.183;3.3209999999999997;1.889;968.221;9.723;9.826333333333332;100.0;100.0;12.151425514041302;0.0;2.7;0.0;1.482;258.5955560856385;12.193333333333333;12.353;NaN;33.538;41.78366666666667;NaN
2024-04-01 15:00:00;2024-04-01 15:15:00;2024-04-01 15:30:00;64.128;12.01;17.607000000000003;142.87699999999998;7.297666666666667;1.8453333333333333;968.5536666666667;9.903333333333334;9.915;100.0;100.0;12.224001504282624;0.0;0.30000000000000004;0.0;1.072;257.1796480878723;12.219999999999999;12.383333333333333;NaN;33.61166666666667;42.221333333333334;NaN
2024-04-01 15:30:00;2024-04-01 15:45:00;2024-04-01 16:00:00;54.72733333333334;11.401666666666666;3.7709999999999995;120.322;6.291333333333333;3.5096666666666665;968.8956666666667;9.671666666666669;9.615;100.0;100.0;11.979967093299752;-1.7763568394002505e-15;0.30000000000000004;0.0;1.7616666666666667;257.074173608635;12.233333333333334;12.39;NaN;33.62733333333333;42.204;NaN
2024-04-01 16:00:00;2024-04-01 16:15:00;2024-04-01 16:30:00;50.504;10.561000000000002;0.2513333333333332;106.09166666666668;5.4446666666666665;3.489333333333333;969.3343333333332;9.311666666666666;9.213000000000001;100.0;100.0;11.659672867038239;0.0;0.30000000000000004;0.0;2.4226666666666667;269.38384033194717;12.236666666666666;12.38;NaN;33.63466666666667;42.15233333333333;NaN
2024-04-01 16:30:00;2024-04-01 16:45:00;2024-04-01 17:00:00;52.916;12.931333333333333;-2.5996666666666663;104.79066666666665;5.746666666666667;2.289;969.8983333333332;8.888666666666666;8.799;100.0;100.0;11.337703088232296;-1.7763568394002505e-15;0.1;0.0;2.9469999999999996;268.48227213133714;12.26;12.38;NaN;33.638000000000005;42.169333333333334;NaN
2024-04-01 17:00:00;2024-04-01 17:15:00;2024-04-01 17:30:00;64.58433333333333;16.803;7.353333333333334;121.146;7.046333333333333;1.6476666666666666;970.3673333333332;9.028999999999998;8.962;100.0;99.80133333333333;11.440750251655452;0.022774201914424808;0.0;0.0;2.087666666666667;265.38794480467095;12.243333333333334;12.376666666666667;NaN;33.64266666666666;42.231;NaN
2024-04-01 17:30:00;2024-04-01 17:45:00;2024-04-01 18:00:00;31.948333333333334;9.185666666666668;-7.775333333333333;59.16633333333332;3.194333333333333;1.1969999999999998;970.8583333333332;8.776666666666666;8.931;100.0;96.98599999999999;11.094714651877684;0.3447865667288017;0.0;0.0;1.8456666666666666;263.88716226404034;12.236666666666666;12.373333333333335;NaN;33.65266666666667;42.092000000000006;NaN
2024-04-01 18:00:00;2024-04-01 18:15:00;2024-04-01 18:30:00;2.7216666666666662;3.000666666666667;-38.133;9.889000000000001;0.45433333333333326;-0.8676666666666666;971.2916666666666;8.173;8.441333333333334;100.0;95.99400000000001;10.622561684796793;0.44329835311890164;0.0;0.0;1.782;259.4275726899318;12.229999999999999;12.386666666666665;NaN;33.657666666666664;42.118;NaN
2024-04-01 18:30:00;2024-04-01 18:45:00;2024-04-01 19:00:00;-1.2106666666666666;2.630666666666667;-38.407666666666664;2.3756666666666666;0.022333333333333334;-3.2736666666666667;971.7896666666666;7.596;7.9076666666666675;100.0;95.71766666666666;10.213933050124371;0.4569633536649391;0.1;0.0;1.4123333333333334;247.75578837974018;12.24;12.370333333333335;NaN;33.651999999999994;42.44866666666667;NaN
2024-04-01 19:00:00;2024-04-01 19:15:00;2024-04-01 19:30:00;-1.9789999999999999;2.1470000000000002;-29.476666666666663;0.10733333333333334;-0.11433333333333333;-4.913;972.0446666666667;7.274333333333334;7.742999999999999;100.0;96.16433333333333;10.146833186876373;0.404722504467653;0.0;0.0;0.9283333333333333;152.23454814585378;12.25;12.389666666666669;NaN;33.659;42.470333333333336;NaN
2024-04-01 19:30:00;2024-04-01 19:45:00;2024-04-01 20:00:00;-2.050666666666667;2.4303333333333335;-33.43333333333333;-0.17433333333333334;-0.13166666666666668;-5.891000000000001;972.4946666666666;7.128;7.730333333333333;100.0;94.90933333333334;10.00574473822947;0.5366796860239962;0.0;0.0;1.0039999999999998;183.39612365431125;12.226666666666667;12.386666666666665;NaN;33.645333333333326;42.47566666666667;NaN
2024-04-01 20:00:00;2024-04-01 20:15:00;2024-04-01 20:30:00;-0.904;2.648;-34.42166666666666;-0.14433333333333334;0.068;-6.899;972.6846666666667;7.285666666666667;7.886333333333333;100.0;92.34433333333332;9.83962915992264;0.8157395072642739;0.0;0.0;1.6163333333333334;206.49222157176894;12.223333333333334;12.38;NaN;33.648;42.46933333333333;NaN
2024-04-01 20:30:00;2024-04-01 20:45:00;2024-04-01 21:00:00;-0.11300000000000003;1.7843333333333333;-21.442666666666668;-0.19099999999999998;-0.11399999999999999;-7.745;972.9306666666666;7.338666666666666;7.925999999999999;100.0;92.42699999999998;9.87513769908556;0.8091187401427629;0.0;0.0;1.6059999999999999;211.74862599381154;12.223333333333334;12.38;NaN;33.647333333333336;42.497;NaN
2024-04-01 21:00:00;2024-04-01 21:15:00;2024-04-01 21:30:00;-0.6309999999999999;0.9403333333333332;-23.006666666666664;-0.31499999999999995;-0.08433333333333333;-7.955333333333333;973.092;7.292000000000002;7.919666666666667;100.0;93.26;9.959831791198864;0.7198077018301561;0.0;0.0;1.5166666666666666;210.9026682422657;12.216666666666669;12.383333333333333;NaN;33.645999999999994;42.50333333333333;NaN
2024-04-01 21:30:00;2024-04-01 21:45:00;2024-04-01 22:00:00;-0.28833333333333333;0.6613333333333333;-13.779333333333334;-0.32866666666666666;-0.18899999999999997;-8.147333333333334;973.1346666666667;7.312333333333334;7.968666666666667;100.0;94.197;10.093590822830985;0.6218149998926528;0.0;0.0;1.563;205.7632183625533;12.213333333333333;12.386666666666665;NaN;33.654333333333334;42.50866666666666;NaN
2024-04-01 22:00:00;2024-04-01 22:15:00;2024-04-01 22:30:00;-0.5163333333333333;0.476;-12.709333333333333;-0.20933333333333334;-0.13333333333333333;-7.685333333333333;973.2206666666666;7.517666666666667;8.115666666666668;100.0;94.49466666666666;10.227476494775424;0.595860795627658;0.0;0.0;1.0576666666666668;185.7644692912285;12.200000000000001;12.37;NaN;33.653;42.52733333333333;NaN
2024-04-01 22:30:00;2024-04-01 22:45:00;2024-04-01 23:00:00;-0.993;0.48133333333333334;-19.450333333333333;-0.21699999999999997;-0.07033333333333334;-7.255333333333333;973.2756666666668;7.668;8.223333333333333;100.0;94.906;10.347595637264007;0.5553985224982902;0.0;0.0;1.2386666666666668;190.9017629331052;12.196666666666667;12.383333333333333;NaN;33.65633333333333;42.544999999999995;NaN
2024-04-01 23:00:00;2024-04-01 23:15:00;2024-04-01 23:30:00;-0.6786666666666666;0.31966666666666665;-13.789;-0.22266666666666668;-0.125;-7.345666666666666;973.3686666666666;7.881333333333333;8.365;100.0;95.34066666666666;10.495663586567476;0.5129269273448909;0.0;0.0;1.5453333333333337;206.70195833460548;12.183333333333332;12.363333333333332;NaN;33.650666666666666;42.546;NaN
2024-04-01 23:30:00;2024-04-01 23:45:00;2024-04-02 00:00:00;-1.5013333333333332;0.4146666666666667;-23.492333333333335;-0.056999999999999995;-0.07300000000000001;-7.007333333333334;973.4556666666667;8.122;8.542666666666667;100.0;95.14999999999999;10.601889229983406;0.540401080035938;0.0;0.0;1.6059999999999999;231.40511105867162;12.186666666666667;12.353333333333333;NaN;33.654333333333334;42.553999999999995;NaN
2024-04-02 00:00:00;2024-04-02 00:15:00;2024-04-02 00:30:00;-2.487;0.42566666666666664;-36.87666666666667;-0.13566666666666666;-0.167;-7.230666666666667;973.4886666666666;7.9750000000000005;8.440333333333333;100.0;95.22233333333332;10.536454112122975;0.5286539809955606;0.0;0.0;1.5933333333333335;236.15290220367305;12.146666666666667;12.346333333333334;NaN;33.66833333333334;42.56933333333333;NaN
2024-04-02 00:30:00;2024-04-02 00:45:00;2024-04-02 01:00:00;-4.115333333333334;0.602;-57.0;-0.11533333333333333;-0.13333333333333333;-8.828333333333333;973.631;7.355;7.982333333333333;100.0;95.818;10.276863986242807;0.4485362373506785;0.0;0.0;1.2766666666666668;239.29134610942583;12.163333333333334;12.354;NaN;33.657333333333334;42.574333333333335;NaN
2024-04-02 01:00:00;2024-04-02 01:15:00;2024-04-02 01:30:00;-4.435333333333333;0.6886666666666666;-62.81666666666667;-0.2846666666666667;0.0030000000000000005;-11.091666666666667;973.7466666666666;7.132000000000001;7.7313333333333345;100.0;96.30833333333332;10.153927289284356;0.3892177718398351;0.0;0.0;1.3256666666666665;257.3330842449479;12.143333333333333;12.339666666666668;NaN;33.667;42.62366666666667;NaN
2024-04-02 01:30:00;2024-04-02 01:45:00;2024-04-02 02:00:00;-4.623;0.7300000000000001;-65.057;-0.207;-0.12766666666666668;-12.651000000000002;973.9070000000002;6.866;7.489333333333332;100.0;96.98566666666666;10.057421796069336;0.3125866203660852;0.0;0.0;1.3626666666666667;259.21601371859765;12.136666666666668;12.287;NaN;33.666000000000004;42.62166666666666;NaN
2024-04-02 02:00:00;2024-04-02 02:15:00;2024-04-02 02:30:00;-4.4319999999999995;0.6993333333333333;-60.25233333333333;-0.10066666666666668;-0.056666666666666664;-13.847333333333333;974.1903333333335;6.612333333333333;7.233333333333333;100.0;98.16466666666668;10.002568331582665;0.18701277864300714;0.0;0.0;1.24;244.4102458139338;12.133333333333333;12.313333333333333;NaN;33.669333333333334;42.653666666666666;NaN
2024-04-02 02:30:00;2024-04-02 02:45:00;2024-04-02 03:00:00;-1.181;0.317;-19.958333333333332;-0.18933333333333333;-0.07933333333333333;-13.714333333333334;974.4;7.27;7.515333333333333;100.0;98.54933333333332;10.237786881799403;0.15070235046268365;0.0;0.0;1.6770000000000003;212.80039761881983;12.12;12.296666666666667;NaN;33.671;42.68133333333333;NaN
2024-04-02 03:00:00;2024-04-02 03:15:00;2024-04-02 03:30:00;-0.8723333333333333;0.10666666666666665;-12.549;-0.18499999999999997;-0.056;-11.003333333333332;974.6120000000001;7.6209999999999996;7.613333333333333;100.0;99.62333333333333;10.419014874134565;0.039393337597523725;0.0;0.0;1.338;222.84351260930978;12.093333333333334;12.299999999999999;NaN;33.655;42.68866666666667;NaN
2024-04-02 03:30:00;2024-04-02 03:45:00;2024-04-02 04:00:00;-1.1373333333333333;0.12666666666666668;-15.062333333333333;-0.27133333333333337;-0.20166666666666666;-9.207333333333333;974.8666666666667;7.688666666666666;7.754666666666666;100.0;98.45266666666667;10.396574248731397;0.16339797013323043;0.0;0.0;1.3243333333333334;232.81635801250695;12.093333333333334;12.28;NaN;33.66733333333333;42.723666666666674;NaN
2024-04-02 04:00:00;2024-04-02 04:15:00;2024-04-02 04:30:00;-1.264;0.16533333333333333;-16.761;-0.22899999999999998;-0.10766666666666667;-8.407666666666666;975.1060000000001;7.640999999999999;7.808333333333334;100.0;97.08566666666667;10.289880981669553;0.30888332099395654;0.0;0.0;1.3686666666666667;241.72897267360625;12.076666666666668;12.273666666666665;NaN;33.64966666666667;42.716;NaN
2024-04-02 04:30:00;2024-04-02 04:45:00;2024-04-02 05:00:00;-2.3303333333333334;0.524;-23.572333333333333;-0.17966666666666664;-0.161;-8.000666666666667;975.256;7.562333333333332;7.660666666666668;100.0;97.08433333333335;10.18640524681618;0.30592126671279196;0.0;0.0;1.1523333333333332;246.13811176394404;12.066666666666668;12.256666666666668;NaN;33.675666666666665;42.73533333333334;NaN
2024-04-02 05:00:00;2024-04-02 05:15:00;2024-04-02 05:30:00;-2.792;1.0453333333333334;-38.43266666666667;-0.008333333333333335;-0.043666666666666666;-7.729;975.4396666666667;7.4353333333333325;7.499;100.0;97.76666666666667;10.145125877577719;0.23175023313934773;0.0;0.0;1.615;235.64525703360954;12.033333333333331;12.233000000000002;NaN;33.67766666666667;42.742333333333335;NaN
2024-04-02 05:30:00;2024-04-02 05:45:00;2024-04-02 06:00:00;-1.3876666666666668;0.7703333333333333;-38.07033333333334;1.2426666666666666;-0.06366666666666666;-7.872333333333333;975.699;7.4993333333333325;7.501;100.0;96.83999999999999;10.050343310728618;0.3279542013827186;0.0;0.0;1.8783333333333332;233.57522338175042;12.020000000000001;12.24;NaN;33.673;42.75533333333333;NaN
2024-04-02 06:00:00;2024-04-02 06:15:00;2024-04-02 06:30:00;5.174666666666666;1.7316666666666667;-33.135333333333335;13.061;0.6043333333333333;-7.869;976.0703333333335;7.511333333333333;7.512333333333333;100.0;95.88166666666666;9.958610619088956;0.4277447346515473;0.0;0.0;1.992;236.29824014153502;12.003333333333332;12.220333333333334;NaN;33.68666666666667;42.78733333333333;NaN
2024-04-02 06:30:00;2024-04-02 06:45:00;2024-04-02 07:00:00;23.953666666666663;6.051666666666667;-21.554666666666666;48.062000000000005;2.2913333333333337;-7.328333333333333;976.457;7.610333333333333;7.580666666666666;100.0;95.14166666666667;9.928086252432003;0.5069698068816564;0.0;0.0;1.9459999999999997;232.2879947320652;12.0;12.206666666666669;NaN;33.683;42.806000000000004;NaN
2024-04-02 07:00:00;2024-04-02 07:15:00;2024-04-02 07:30:00;33.878;8.047666666666666;-16.279666666666667;70.49000000000001;3.767;-6.159666666666667;976.7163333333334;7.717;7.638000000000001;100.0;94.69233333333334;9.920036923387842;0.5560349761899221;0.0;0.0;2.0276666666666667;226.6679557919538;11.996666666666668;12.19;NaN;33.724666666666664;42.806666666666665;NaN
2024-04-02 07:30:00;2024-04-02 07:45:00;2024-04-02 08:00:00;49.321;11.713;-9.822333333333333;103.30866666666667;5.455333333333333;-4.838666666666667;976.982;7.600999999999999;7.482333333333334;100.0;95.78666666666668;9.928324162680623;0.43671359067470306;0.0;0.0;2.084;229.76039423715685;11.979999999999999;12.197000000000001;NaN;33.81033333333333;42.80466666666666;NaN
2024-04-02 08:00:00;2024-04-02 08:15:00;2024-04-02 08:30:00;84.261;19.165666666666667;8.14;173.641;9.241000000000001;-2.9873333333333334;977.158;7.874666666666666;7.700333333333333;100.0;95.176;10.013300822859788;0.5075246193312974;0.1;0.0;2.0853333333333333;230.8287530821997;11.976666666666668;12.173333333333332;NaN;33.83166666666667;42.839333333333336;NaN
